s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL37441	8188222	chrom15	10532	L_var_19429	3832099	chr12	8966
PL37347	8224506	chrom15	10533	L_var_19430	3858114	chr12	8967
PL36697	8226202	chrom15	10534	L_var_19438	3959167	chr12	8968
PL36768	8304373	chrom15	10535	L_var_19440	4006148	chr12	8970
PL35945	8354403	chrom15	10536	L_var_19439	3968223	chr12	8969
PL37030	8402332	chrom15	10537	L_var_19441	4015346	chr12	8971
PL36475	8483435	chrom15	10538	L_var_19442	4061277	chr12	8972
PL36107	8527698	chrom15	10539	L_var_19443	4132338	chr12	8973
PL36623	8563648	chrom15	10540	L_var_19444	4189395	chr12	8974
PL36830	8620064	chrom15	10541	L_var_19446	4247842	chr12	8976
PL36211	8682766	chrom15	10542	L_var_19445	4209210	chr12	8975
PL36636	8963031	chrom15	10543	L_var_19452	4428256	chr12	8978
PL36334	9017175	chrom15	10544	L_var_19453	4484904	chr12	8979
PL37009	9027730	chrom15	10545	L_var_19392	2771522	chr12	8947
PL37055	9077603	chrom15	10546	L_var_19388	2651484	chr12	8946
PL36771	9085979	chrom15	10547	L_var_19385	2627468	chr12	8945
PL36187	9107506	chrom15	10548	L_var_19384	2587480	chr12	8944
PL37364	9168884	chrom15	10550	L_var_19383	2501131	chr12	8943
PL36862	9240696	chrom15	10551	L_var_19381	2450694	chr12	8942
PL37019	9398470	chrom15	10552	L_var_20059	25211227	chr12	9309
PL37203	9499626	chrom15	10553	L_var_20057	25137544	chr12	9308
PL36739	9687959	chrom15	10554	L_var_20055	24897809	chr12	9307
PL37513	9704456	chrom15	10555	L_var_19488	5548131	chr12	8992
PL35947	9746551	chrom15	10556	L_var_19489	5609232	chr12	8993
PL36240	9778707	chrom15	10557	L_var_20198	30113295	chr12	9393
PL36575	10019871	chrom15	10558	L_var_20200	30441806	chr12	9394
PL37229	10020188	chrom15	10559	L_var_20201	30445439	chr12	9395
PL37102	10029709	chrom15	10560	L_var_20202	30467341	chr12	9396
PL36422	10040927	chrom15	10561	L_var_20203	30467447	chr12	9397
PL37245	10073785	chrom15	10562	L_var_20204	30508388	chr12	9398
PL36723	10127003	chrom15	10563	L_var_20206	30577076	chr12	9399
PL35991	10197105	chrom15	10564	L_var_20208	30638115	chr12	9401
PL37431	10229964	chrom15	10565	L_var_20209	30650973	chr12	9402
PL36676	10255998	chrom15	10566	L_var_20210	30691859	chr12	9403
PL36827	10266939	chrom15	10567	L_var_20211	30704897	chr12	9404
PL37422	10267369	chrom15	10568	L_var_20212	30704899	chr12	9405
PL37140	10280175	chrom15	10569	L_var_20213	30725239	chr12	9406
PL36846	10282512	chrom15	10570	L_var_20214	30728009	chr12	9407
PL36338	10298089	chrom15	10571	L_var_20215	30759924	chr12	9408
PL37125	10309372	chrom15	10572	L_var_20218	30777707	chr12	9409
PL36820	10309414	chrom15	10573	L_var_20264	32132704	chr12	9448
PL36360	10334262	chrom15	10574	L_var_20266	32203901	chr12	9449
PL36471	10456115	chrom15	10575	L_var_20267	32276750	chr12	9450
PL36925	10469158	chrom15	10576	L_var_20268	32283149	chr12	9451
PL37275	10496594	chrom15	10577	L_var_20269	32312659	chr12	9452
PL36027	10496920	chrom15	10578	L_var_20270	32315593	chr12	9453
PL36671	10520727	chrom15	10579	L_var_20271	32344990	chr12	9454
PL37356	10526593	chrom15	10580	L_var_20352	35200967	chr12	9517
PL36200	10574045	chrom15	10581	L_var_20109	27425737	chr12	9345
PL37151	10612823	chrom15	10582	L_var_20052	24807159	chr12	9304
PL36219	10630610	chrom15	10583	L_var_19410	3390228	chr12	8955
PL36726	10695212	chrom15	10584	L_var_19409	3318142	chr12	8954
PL37147	10843040	chrom15	10585	L_var_19666	11157095	chr12	9090
PL36367	10847063	chrom15	10586	L_var_19667	11158239	chr12	9091
PL36814	10887109	chrom15	10587	L_var_19668	11161344	chr12	9092
PL37446	10920443	chrom15	10588	L_var_19669	11203622	chr12	9093
PL36161	11030796	chrom15	10589	L_var_19671	11360098	chr12	9095
PL36556	11054328	chrom15	10590	L_var_19670	11294905	chr12	9094
PL36573	11086152	chrom15	10591	L_var_19673	11393895	chr12	9096
PL37083	11144060	chrom15	10592	L_var_19676	11446987	chr12	9097
PL37210	11210463	chrom15	10593	L_var_19677	11493418	chr12	9098
PL37157	11269825	chrom15	10594	L_var_19679	11575154	chr12	9099
PL37499	11270382	chrom15	10595	L_var_19680	11581815	chr12	9100
PL37459	11355328	chrom15	10596	L_var_19681	11662058	chr12	9101
PL36401	11381463	chrom15	10597	L_var_19682	11694758	chr12	9103
PL36140	11381594	chrom15	10598	L_var_19683	11694486	chr12	9102
PL37218	11400735	chrom15	10599	L_var_19780	14712970	chr12	9148
PL36364	11426742	chrom15	10600	L_var_19781	14765760	chr12	9149
PL36666	11470581	chrom15	10601	L_var_19782	14796973	chr12	9150
PL36216	11482277	chrom15	10602	L_var_19783	14826042	chr12	9151
PL36342	11645005	chrom15	10604	L_var_19925	20454846	chr12	9232
PL36836	11738702	chrom15	10605	L_var_19924	20306534	chr12	9231
PL36763	11848445	chrom15	10606	L_var_19923	20205146	chr12	9230
PL36787	11916070	chrom15	10607	L_var_19922	20164030	chr12	9229
PL37372	11953487	chrom15	10608	L_var_19919	20116537	chr12	9228
PL37003	12029142	chrom15	10609	L_var_19917	20052664	chr12	9227
PL36101	12082560	chrom15	10610	L_var_19916	20003106	chr12	9226
PL37020	12082704	chrom15	10611	L_var_19915	20002993	chr12	9225
PL36966	12141564	chrom15	10612	L_var_19914	19965852	chr12	9224
PL37204	12150373	chrom15	10613	L_var_19913	19954086	chr12	9223
PL37434	12169697	chrom15	10614	L_var_19910	19894027	chr12	9222
PL36930	12361780	chrom15	10616	L_var_19989	22535519	chr12	9272
PL37200	12371078	chrom15	10617	L_var_20140	28418346	chr12	9363
PL37333	12397352	chrom15	10618	L_var_20139	28376562	chr12	9362
PL36811	12496860	chrom15	10619	L_var_20137	28358540	chr12	9360
PL36227	12613911	chrom15	10620	L_var_19516	6534297	chr12	9005
PL36896	12694014	chrom15	10621	L_var_19513	6407019	chr12	9004
PL36290	13157480	chrom15	10623	L_var_19982	22195117	chr12	9267
PL36919	13180724	chrom15	10624	L_var_19983	22212675	chr12	9268
PL37389	13197718	chrom15	10625	L_var_19984	22229560	chr12	9269
PL36109	13197937	chrom15	10626	L_var_19985	22242556	chr12	9270
PL37433	13235227	chrom15	10627	L_var_19986	22265669	chr12	9271
PL36463	13311715	chrom15	10628	L_var_19980	22150290	chr12	9266
PL36559	13386920	chrom15	10629	L_var_19979	22090605	chr12	9265
PL36594	13577687	chrom15	10630	L_var_19978	21936791	chr12	9264
PL35946	13617422	chrom15	10631	L_var_19977	21884571	chr12	9263
PL36659	13648645	chrom15	10632	L_var_19974	21824644	chr12	9261
PL36017	13648870	chrom15	10633	L_var_19975	21825026	chr12	9262
PL36589	13679796	chrom15	10634	L_var_19684	11721227	chr12	9104
PL36303	13682564	chrom15	10635	L_var_19685	11729239	chr12	9105
PL36247	13718254	chrom15	10636	L_var_19686	11764447	chr12	9106
PL36177	13734721	chrom15	10637	L_var_19687	11768094	chr12	9107
PL36339	13883034	chrom15	10638	L_var_19688	11893674	chr12	9108
PL36271	13920044	chrom15	10639	L_var_19694	11972315	chr12	9111
PL36005	13922631	chrom15	10640	L_var_19693	11954259	chr12	9110
PL37312	13929325	chrom15	10641	L_var_19696	11985946	chr12	9112
PL36903	13941268	chrom15	10642	L_var_19697	12011060	chr12	9113
PL36407	13965634	chrom15	10643	L_var_19698	12022677	chr12	9114
PL36399	14071320	chrom15	10645	L_var_19705	12071777	chr12	9115
PL37023	14105231	chrom15	10646	L_var_20311	33336893	chr12	9487
PL36143	14233398	chrom15	10648	L_var_20312	33393873	chr12	9488
PL36301	14307792	chrom15	10649	L_var_20317	33806094	chr12	9491
PL36953	14653295	chrom15	10650	L_var_20315	33470360	chr12	9490
PL37240	14662354	chrom15	10651	L_var_20314	33450971	chr12	9489
PL36626	14765990	chrom15	10652	L_var_20333	34448498	chr12	9504
PL36986	14829487	chrom15	10653	L_var_20334	34487695	chr12	9505
PL36541	14850314	chrom15	10654	L_var_19547	7864155	chr12	9023
PL37501	14862787	chrom15	10655	L_var_20318	33838784	chr12	9492
PL36717	14979967	chrom15	10656	L_var_20319	33927567	chr12	9493
PL36351	15109830	chrom15	10657	L_var_20320	34043643	chr12	9494
PL37135	15151022	chrom15	10658	L_var_20321	34075255	chr12	9495
PL36553	15151262	chrom15	10659	L_var_20322	34082763	chr12	9496
PL36484	15162978	chrom15	10660	L_var_20323	34096920	chr12	9497
PL37337	15173588	chrom15	10661	L_var_20324	34106105	chr12	9498
PL37043	15258810	chrom15	10662	L_var_20327	34184999	chr12	9499
PL37136	15446708	chrom15	10663	L_var_20328	34267326	chr12	9500
PL36122	15484509	chrom15	10664	L_var_20330	34358763	chr12	9502
PL36932	15674603	chrom15	10665	L_var_19529	7184294	chr12	9010
PL37363	15676658	chrom15	10666	L_var_19530	7184532	chr12	9011
PL35936	15723268	chrom15	10667	L_var_19528	7148993	chr12	9009
PL36716	15772204	chrom15	10668	L_var_19518	6626235	chr12	9006
PL37479	15826294	chrom15	10669	L_var_19520	6688172	chr12	9007
PL36874	15924239	chrom15	10670	L_var_19521	6805442	chr12	9008
PL36412	15981348	chrom15	10671	L_var_19512	6392032	chr12	9003
PL36241	16013224	chrom15	10672	L_var_20296	32947716	chr12	9474
PL36322	16047420	chrom15	10673	L_var_20295	32944170	chr12	9473
PL37050	16092382	chrom15	10674	L_var_20294	32886205	chr12	9472
PL37458	16108626	chrom15	10675	L_var_20293	32878507	chr12	9471
PL37258	16146602	chrom15	10676	L_var_20329	34273523	chr12	9501
PL36859	16153093	chrom15	10677	L_var_20292	32858252	chr12	9470
PL37241	16203892	chrom15	10678	L_var_20291	32827295	chr12	9469
PL36244	16205966	chrom15	10679	L_var_20290	32821553	chr12	9468
PL36283	16235464	chrom15	10680	L_var_20289	32790686	chr12	9467
PL37152	16269126	chrom15	10681	L_var_20288	32773315	chr12	9466
PL36868	16302380	chrom15	10682	L_var_20287	32741182	chr12	9465
PL37002	16326201	chrom15	10683	L_var_20258	32028262	chr12	9444
PL36962	16355060	chrom15	10684	L_var_20259	32057349	chr12	9445
PL36845	16521926	chrom15	10685	L_var_19787	15037570	chr12	9154
PL36633	16525236	chrom15	10686	L_var_19788	15054198	chr12	9155
PL36756	16569337	chrom15	10687	L_var_19789	15104005	chr12	9156
PL37117	16610471	chrom15	10688	L_var_20183	29530160	chr12	9382
PL37026	16633337	chrom15	10689	L_var_20184	29563743	chr12	9383
PL36392	16650635	chrom15	10690	L_var_20187	29633134	chr12	9384
PL35961	16666275	chrom15	10691	L_var_20188	29668568	chr12	9385
PL37235	16666465	chrom15	10692	L_var_20189	29672499	chr12	9386
PL37396	16799973	chrom15	10693	L_var_20190	29707425	chr12	9387
PL37122	16921044	chrom15	10694	L_var_20191	29867954	chr12	9388
PL37004	16925478	chrom15	10695	L_var_19496	5896713	chr12	8997
PL36829	16963468	chrom15	10696	L_var_19495	5858023	chr12	8996
PL37074	17053728	chrom15	10697	L_var_19493	5726316	chr12	8995
PL37305	17068221	chrom15	10698	L_var_20142	28446652	chr12	9364
PL36662	17115046	chrom15	10699	L_var_19544	7786223	chr12	9021
PL37485	17192598	chrom15	10700	L_var_19338	826047	chr12	8920
PL37397	17364094	chrom15	10701	L_var_19895	19433730	chr12	9213
PL36136	17603877	chrom15	10702	L_var_19882	18942504	chr12	9209
PL36496	17603978	chrom15	10703	L_var_19883	18942492	chr12	9208
PL37073	17660400	chrom15	10704	L_var_19884	19024714	chr12	9210
PL36157	17685361	chrom15	10705	L_var_19887	19053296	chr12	9212
PL36371	18044822	chrom15	10706	L_var_19533	7274004	chr12	9012
PL37131	18210162	chrom15	10707	L_var_20225	30954389	chr12	9414
PL36032	18261043	chrom15	10709	L_var_20223	30901152	chr12	9413
PL36318	18543213	chrom15	10710	L_var_19633	10330502	chr12	9068
PL36221	18553334	chrom15	10711	L_var_19634	10350851	chr12	9069
PL37276	18597126	chrom15	10712	L_var_19635	10386046	chr12	9070
PL36025	18611478	chrom15	10713	L_var_19636	10443656	chr12	9071
PL37411	18736588	chrom15	10714	L_var_19637	10509838	chr12	9072
PL36209	18757907	chrom15	10715	L_var_19638	10523965	chr12	9073
PL36871	18834493	chrom15	10716	L_var_19641	10570559	chr12	9074
PL36837	18949429	chrom15	10717	L_var_19644	10655402	chr12	9075
PL37393	18963839	chrom15	10718	L_var_19645	10680936	chr12	9076
PL36181	18972761	chrom15	10719	L_var_19653	10758240	chr12	9080
PL36512	19063456	chrom15	10720	L_var_19654	10833783	chr12	9081
PL36056	19066511	chrom15	10721	L_var_19373	1870448	chr12	8935
PL36758	19102661	chrom15	10722	L_var_19369	1666264	chr12	8934
PL37302	19195238	chrom15	10723	L_var_20348	35023953	chr12	9515
PL37242	19310991	chrom15	10724	L_var_20350	35152083	chr12	9516
PL36773	19432781	chrom15	10725	L_var_20347	35018104	chr12	9514
PL37445	19519415	chrom15	10726	L_var_20345	34962261	chr12	9513
PL37110	19626698	chrom15	10727	L_var_20344	34900933	chr12	9512
PL36129	19936423	chrom15	10728	L_var_20343	34720112	chr12	9511
PL36410	19982026	chrom15	10729	L_var_20341	34687150	chr12	9510
PL36670	20021207	chrom15	10730	L_var_20340	34638119	chr12	9509
PL36560	20070500	chrom15	10731	L_var_20339	34550988	chr12	9508
PL37420	20125938	chrom15	10732	L_var_20338	34546108	chr12	9507
PL37301	20177260	chrom15	10733	L_var_19766	14090554	chr12	9137
PL36769	20188559	chrom15	10734	L_var_19764	14052282	chr12	9135
PL36147	20209231	chrom15	10735	L_var_19763	14011977	chr12	9134
PL37382	20256537	chrom15	10736	L_var_19762	13974968	chr12	9133
PL36469	20350026	chrom15	10737	L_var_19761	13893193	chr12	9132
PL36442	20527349	chrom15	10738	L_var_19759	13556386	chr12	9131
PL36119	20608062	chrom15	10739	L_var_19757	13489787	chr12	9130
PL37432	20685241	chrom15	10740	L_var_20054	24859563	chr12	9306
PL36324	20696595	chrom15	10741	L_var_20053	24854075	chr12	9305
PL36167	20714027	chrom15	10742	L_var_19467	5063880	chr12	8986
PL37268	20756367	chrom15	10743	L_var_19459	4918983	chr12	8984
PL36603	20800678	chrom15	10744	L_var_19458	4831360	chr12	8983
PL35975	20873579	chrom15	10745	L_var_19457	4807981	chr12	8982
PL36089	21009486	chrom15	10746	L_var_19455	4530402	chr12	8981
PL35944	21072467	chrom15	10747	L_var_19454	4501956	chr12	8980
PL37503	21087631	chrom15	10748	L_var_19480	5385941	chr12	8990
PL36825	21091040	chrom15	10749	L_var_19481	5386219	chr12	8991
PL37307	21108268	chrom15	10750	L_var_19821	16089877	chr12	9179
PL37324	21116897	chrom15	10751	L_var_19820	16076998	chr12	9178
PL36370	21127644	chrom15	10752	L_var_19819	16065836	chr12	9177
PL36860	21164249	chrom15	10753	L_var_19818	16048581	chr12	9176
PL37314	21171650	chrom15	10754	L_var_19817	16032213	chr12	9175
PL37253	21322381	chrom15	10755	L_var_19814	15934250	chr12	9174
PL35980	21340343	chrom15	10756	L_var_19812	15820432	chr12	9173
PL37455	21372248	chrom15	10757	L_var_19811	15815167	chr12	9172
PL37213	21381092	chrom15	10758	L_var_19810	15789109	chr12	9171
PL36574	21448146	chrom15	10759	L_var_19809	15753409	chr12	9170
PL36856	21527928	chrom15	10760	L_var_19806	15687066	chr12	9169
PL36497	21536710	chrom15	10761	L_var_19805	15640267	chr12	9168
PL37236	21779520	chrom15	10762	L_var_19802	15368971	chr12	9167
PL36139	21780077	chrom15	10763	L_var_19801	15356426	chr12	9166
PL36803	21825262	chrom15	10764	L_var_19800	15300896	chr12	9165
PL36436	21832850	chrom15	10765	L_var_19799	15283581	chr12	9164
PL36817	21848036	chrom15	10766	L_var_19798	15274438	chr12	9163
PL35982	21875232	chrom15	10767	L_var_19797	15230429	chr12	9162
PL36914	21902801	chrom15	10768	L_var_19796	15213768	chr12	9161
PL36729	21917696	chrom15	10769	L_var_19795	15191548	chr12	9160
PL35952	21949784	chrom15	10770	L_var_19793	15159718	chr12	9159
PL36790	21963615	chrom15	10771	L_var_20181	29476671	chr12	9381
PL36063	22016091	chrom15	10772	L_var_20180	29412069	chr12	9380
PL35994	22192695	chrom15	10773	L_var_20176	29380472	chr12	9379
PL36543	22266796	chrom15	10774	L_var_20170	29287640	chr12	9378
PL37326	22293825	chrom15	10775	L_var_20169	29236001	chr12	9377
PL36251	22346516	chrom15	10776	L_var_20168	29182516	chr12	9376
PL36450	22398029	chrom15	10777	L_var_20167	29162934	chr12	9375
PL37287	22481753	chrom15	10778	L_var_20166	29089611	chr12	9374
PL36591	22521846	chrom15	10779	L_var_20165	28962745	chr12	9373
PL36385	22688093	chrom15	10780	L_var_20156	28777634	chr12	9371
PL36554	22732084	chrom15	10781	L_var_20150	28701023	chr12	9369
PL36947	22772336	chrom15	10782	L_var_20146	28585309	chr12	9368
PL35986	22868464	chrom15	10783	L_var_20145	28522882	chr12	9367
PL37251	22870788	chrom15	10784	L_var_20144	28510347	chr12	9366
PL36088	22946578	chrom15	10785	L_var_20143	28465509	chr12	9365
PL36580	23086072	chrom15	10786	L_var_20107	27310771	chr12	9344
PL37096	23172247	chrom15	10787	L_var_20102	27202519	chr12	9341
PL36349	23203855	chrom15	10788	L_var_20103	27248412	chr12	9342
PL36343	23582526	chrom15	10789	L_var_20105	27272008	chr12	9343
PL37161	23667833	chrom15	10790	L_var_19403	3053097	chr12	8950
PL37247	23703725	chrom15	10791	L_var_19404	3094859	chr12	8951
PL37342	23726289	chrom15	10792	L_var_20262	32112262	chr12	9447
PL37417	23921956	chrom15	10793	L_var_19786	14932570	chr12	9153
PL37390	23965079	chrom15	10794	L_var_19785	14886429	chr12	9152
PL37346	24071490	chrom15	10795	L_var_19937	20735850	chr12	9237
PL36135	24087069	chrom15	10796	L_var_19933	20618127	chr12	9234
PL37483	24098764	chrom15	10797	L_var_19935	20666567	chr12	9235
PL35969	24191997	chrom15	10798	L_var_19936	20731364	chr12	9236
PL36876	24234607	chrom15	10799	L_var_19938	20763105	chr12	9238
PL36451	24236165	chrom15	10800	L_var_19939	20770209	chr12	9239
PL36713	24318500	chrom15	10801	L_var_19940	20827600	chr12	9240
PL37057	24349313	chrom15	10802	L_var_19941	20858857	chr12	9241
PL37358	24385840	chrom15	10803	L_var_19942	20899914	chr12	9242
PL36156	24391341	chrom15	10804	L_var_19945	20941709	chr12	9244
PL36891	24459696	chrom15	10805	L_var_19947	21004655	chr12	9245
PL36649	24506636	chrom15	10806	L_var_19948	21030729	chr12	9246
PL36272	24525817	chrom15	10807	L_var_19952	21077807	chr12	9248
PL36421	24659952	chrom15	10808	L_var_19953	21178325	chr12	9249
PL36979	24764972	chrom15	10809	L_var_19961	21433893	chr12	9251
PL36761	24841215	chrom15	10810	L_var_19958	21342697	chr12	9250
PL37126	24849270	chrom15	10811	L_var_19963	21504298	chr12	9252
PL37134	24881757	chrom15	10812	L_var_19964	21571308	chr12	9253
PL36182	24974051	chrom15	10813	L_var_19966	21616681	chr12	9254
PL36897	24994866	chrom15	10814	L_var_19968	21658132	chr12	9256
PL36044	24995437	chrom15	10815	L_var_19967	21651514	chr12	9255
PL36465	25015444	chrom15	10816	L_var_19969	21682180	chr12	9257
PL37282	25054446	chrom15	10817	L_var_19407	3174868	chr12	8953
PL36705	25069930	chrom15	10818	L_var_19405	3150686	chr12	8952
PL37377	25329050	chrom15	10819	L_var_20041	24262205	chr12	9297
PL36812	25451088	chrom15	10820	L_var_20038	24177808	chr12	9296
PL36921	25488655	chrom15	10821	L_var_20037	24155398	chr12	9295
PL37367	25498093	chrom15	10822	L_var_20036	24146061	chr12	9294
PL36854	25531453	chrom15	10823	L_var_20035	24113502	chr12	9293
PL36085	25559070	chrom15	10824	L_var_20033	24079507	chr12	9292
PL36767	25621858	chrom15	10825	L_var_20032	24029804	chr12	9291
PL36760	25762681	chrom15	10826	L_var_20028	23882265	chr12	9289
PL36265	25848915	chrom15	10827	L_var_20027	23855226	chr12	9288
PL36269	25895469	chrom15	10828	L_var_20026	23814751	chr12	9287
PL37143	26008352	chrom15	10829	L_var_20017	23548805	chr12	9286
PL36345	26053849	chrom15	10830	L_var_20010	23331923	chr12	9281
PL37281	26231896	chrom15	10831	L_var_20011	23450702	chr12	9282
PL36362	26271753	chrom15	10832	L_var_20012	23486808	chr12	9283
PL36323	26282358	chrom15	10833	L_var_20015	23498284	chr12	9285
PL36578	26289027	chrom15	10834	L_var_20016	23497884	chr12	9284
PL37327	26472905	chrom15	10835	L_var_20003	23119835	chr12	9280
PL37512	26556930	chrom15	10836	L_var_20000	22946281	chr12	9279
PL37404	26604490	chrom15	10837	L_var_19999	22918460	chr12	9278
PL36976	26616559	chrom15	10838	L_var_19996	22886243	chr12	9277
PL36520	26831156	chrom15	10839	L_var_19995	22741635	chr12	9276
PL37219	27051623	chrom15	10840	L_var_19905	19852963	chr12	9220
PL36331	27066449	chrom15	10841	L_var_19907	19863314	chr12	9221
PL36280	27189242	chrom15	10842	L_var_19903	19701658	chr12	9219
PL36772	27250065	chrom15	10843	L_var_19902	19675866	chr12	9218
PL37188	27444123	chrom15	10844	L_var_19901	19647099	chr12	9217
PL36797	27475991	chrom15	10845	L_var_19900	19581060	chr12	9216
PL36435	27589471	chrom15	10846	L_var_19899	19543925	chr12	9215
PL36011	27624385	chrom15	10847	L_var_19898	19529075	chr12	9214
PL37021	27716791	chrom15	10849	L_var_19336	704037	chr12	8919
PL37246	27725427	chrom15	10850	L_var_19341	870989	chr12	8921
PL36126	27774019	chrom15	10851	L_var_19330	643775	chr12	8918
PL36453	27788477	chrom15	10852	L_var_19329	620831	chr12	8917
PL36570	27819432	chrom15	10853	L_var_19328	602106	chr12	8916
PL35993	27861822	chrom15	10854	L_var_19327	580417	chr12	8915
PL37226	27949066	chrom15	10855	L_var_19351	1073877	chr12	8922
PL36668	27970965	chrom15	10856	L_var_19353	1116740	chr12	8924
PL37047	28011794	chrom15	10857	L_var_19354	1146260	chr12	8925
PL36588	28279830	chrom15	10859	L_var_20368	35617213	chr12	9526
PL36208	28280221	chrom15	10860	L_var_20366	35588287	chr12	9525
PL36357	28328905	chrom15	10861	L_var_20372	35753419	chr12	9527
PL36931	28499975	chrom15	10862	L_var_19768	14145164	chr12	9138
PL36288	28506061	chrom15	10863	L_var_19769	14158933	chr12	9139
PL36715	28546079	chrom15	10864	L_var_19772	14294423	chr12	9140
PL36113	28680745	chrom15	10865	L_var_19773	14315956	chr12	9141
PL37060	28786487	chrom15	10866	L_var_19775	14383883	chr12	9143
PL36725	28892415	chrom15	10867	L_var_19776	14448782	chr12	9144
PL36576	28895929	chrom15	10868	L_var_19777	14586124	chr12	9145
PL37409	29023200	chrom15	10869	L_var_19778	14642247	chr12	9146
PL37271	29074898	chrom15	10870	L_var_19779	14698093	chr12	9147
PL36508	29079282	chrom15	10871	L_var_19972	21777098	chr12	9260
PL36618	29126283	chrom15	10872	L_var_19971	21758255	chr12	9259
PL36305	29179254	chrom15	10873	L_var_19665	11128698	chr12	9089
PL36687	29202063	chrom15	10874	L_var_19663	11116392	chr12	9088
PL37463	29308075	chrom15	10875	L_var_19662	11030477	chr12	9087
PL37359	29328808	chrom15	10876	L_var_19661	11004102	chr12	9086
PL36883	29364526	chrom15	10877	L_var_19660	10978120	chr12	9085
PL36192	29364653	chrom15	10878	L_var_19659	10978080	chr12	9084
PL36062	29465643	chrom15	10879	L_var_19658	10934678	chr12	9083
PL37380	29503165	chrom15	10880	L_var_19655	10869546	chr12	9082
PL36542	29727805	chrom15	10881	L_var_19586	8783778	chr12	9041
PL36400	29745474	chrom15	10882	L_var_19588	8810527	chr12	9042
PL37099	29768135	chrom15	10883	L_var_19652	10748534	chr12	9079
PL36942	29791976	chrom15	10884	L_var_20132	28168590	chr12	9359
PL36197	29857588	chrom15	10885	L_var_20363	35515169	chr12	9524
PL36632	29921995	chrom15	10887	L_var_20362	35477661	chr12	9523
PL37321	30011191	chrom15	10888	L_var_20360	35449976	chr12	9522
PL37176	30232688	chrom15	10889	L_var_20359	35423902	chr12	9521
PL36152	30242830	chrom15	10890	L_var_19613	9481305	chr12	9057
PL36675	30293833	chrom15	10891	L_var_19614	9495435	chr12	9058
PL36306	30510451	chrom15	10893	L_var_19616	9541391	chr12	9059
PL37325	30604598	chrom15	10894	L_var_19617	9557627	chr12	9060
PL36222	30688005	chrom15	10895	L_var_19619	9695153	chr12	9062
PL36226	30688396	chrom15	10896	L_var_19618	9689102	chr12	9061
PL36237	30932933	chrom15	10897	L_var_19622	9908912	chr12	9063
PL36009	31028198	chrom15	10898	L_var_19623	9961720	chr12	9064
PL37487	31197315	chrom15	10899	L_var_19624	10060409	chr12	9065
PL37285	31210088	chrom15	10900	L_var_19626	10092589	chr12	9066
PL37464	31279079	chrom15	10901	L_var_20276	32464317	chr12	9458
PL37145	31332186	chrom15	10902	L_var_20277	32488829	chr12	9459
PL36220	31392276	chrom15	10903	L_var_20278	32561635	chr12	9460
PL37395	31491688	chrom15	10904	L_var_20283	32664603	chr12	9462
PL36775	31892777	chrom15	10905	L_var_20085	26296580	chr12	9330
PL35998	31948011	chrom15	10907	L_var_20091	26666580	chr12	9332
PL37440	32124477	chrom15	10908	L_var_20092	26788233	chr12	9333
PL36104	32141875	chrom15	10909	L_var_20095	26849770	chr12	9334
PL36263	32172218	chrom15	10910	L_var_19396	2808094	chr12	8948
PL36409	32412637	chrom15	10912	L_var_20100	27101853	chr12	9339
PL37426	32453537	chrom15	10913	L_var_20101	27130940	chr12	9340
PL35941	32456605	chrom15	10914	L_var_19402	3039676	chr12	8949
PL36341	32581525	chrom15	10915	L_var_20090	26635653	chr12	9331
PL36804	32628149	chrom15	10916	L_var_20099	27089062	chr12	9338
PL36621	32700072	chrom15	10917	L_var_20098	27022781	chr12	9337
PL36974	32705626	chrom15	10918	L_var_20097	26987086	chr12	9336
PL37456	32815737	chrom15	10919	L_var_20096	26914426	chr12	9335
PL37480	32816984	chrom15	10920	L_var_20110	27435846	chr12	9346
PL36273	32857779	chrom15	10921	L_var_20111	27450792	chr12	9347
PL36291	32926280	chrom15	10922	L_var_20112	27465612	chr12	9348
PL36783	33012398	chrom15	10923	L_var_20113	27552324	chr12	9349
PL36961	33106592	chrom15	10924	L_var_20114	27565990	chr12	9350
PL37069	33193877	chrom15	10925	L_var_20115	27707185	chr12	9351
PL36732	33219413	chrom15	10926	L_var_19377	2082032	chr12	8938
PL37177	33261354	chrom15	10927	L_var_20117	27743681	chr12	9352
PL37014	33354324	chrom15	10928	L_var_20120	27851322	chr12	9353
PL36774	33366247	chrom15	10929	L_var_20121	27858104	chr12	9354
PL36125	33515308	chrom15	10930	L_var_20126	28027167	chr12	9355
PL36549	33515654	chrom15	10931	L_var_20127	28029890	chr12	9356
PL36847	33786019	chrom15	10933	L_var_19627	10132826	chr12	9067
PL36639	33810417	chrom15	10935	L_var_19546	7860292	chr12	9022
PL36850	33847618	chrom15	10936	L_var_20221	30825821	chr12	9412
PL37491	33848902	chrom15	10937	L_var_20220	30823741	chr12	9411
PL36616	33874593	chrom15	10938	L_var_20219	30778029	chr12	9410
PL36524	33919664	chrom15	10939	L_var_20284	32674933	chr12	9463
PL37492	33975282	chrom15	10940	L_var_20285	32729728	chr12	9464
PL37423	33982433	chrom15	10941	L_var_19710	12169452	chr12	9117
PL36073	34020671	chrom15	10942	L_var_19707	12121995	chr12	9116
PL36813	34044548	chrom15	10943	L_var_20275	32436702	chr12	9457
PL36815	34100042	chrom15	10944	L_var_20274	32381607	chr12	9456
PL36904	34125273	chrom15	10945	L_var_20272	32356537	chr12	9455
