s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_23472	25374280	chr15	6392	g131396	18720123	scaffold_2	832	B2+M
L_var_23473	25442404	chr15	6393	g135343	39421744	scaffold_2	1015	B2+M
L_var_23478	25500056	chr15	6396	g129526	10310532	scaffold_2	747	B2+M
L_var_23480	25608999	chr15	6397	g127539	227026	scaffold_2	650	B2+M
L_var_23483	26017780	chr15	6399	g131686	20205182	scaffold_2	844	B2+M
L_var_23492	26138862	chr15	6401	g134270	34639145	scaffold_2	964	B2+M
L_var_23497	26553597	chr15	6402	g135542	40225951	scaffold_2	1024	B2+M
L_var_23498	26720093	chr15	6403	g138650	52856146	scaffold_2	1147	B2+M
L_var_23499	26770362	chr15	6404	g131291	18236867	scaffold_2	827	B2+M
L_var_23511	27152068	chr15	6405	g127803	1832141	scaffold_2	668	B2+M
L_var_23522	27540467	chr15	6409	g132683	25482583	scaffold_2	890	B2+M
L_var_23523	27547629	chr15	6410	g135710	40926362	scaffold_2	1034	B2+M
L_var_23527	27627311	chr15	6412	g133880	32857839	scaffold_2	947	B2+M
L_var_23529	27687373	chr15	6413	g132682	25478656	scaffold_2	889	B2+M
L_var_23530	27722085	chr15	6414	g130465	14469029	scaffold_2	791	B2+M
L_var_23538	28135930	chr15	6416	g129904	12073218	scaffold_2	766	B2+M
L_var_23539	28316211	chr15	6417	g129886	11984361	scaffold_2	765	B2+M
L_var_23540	28386067	chr15	6418	g136166	42653352	scaffold_2	1049	B2+M
L_var_23543	28435306	chr15	6419	g130126	13068325	scaffold_2	775	B2+M
L_var_23546	28632527	chr15	6420	g128013	2668364	scaffold_2	676	B2+M
L_var_23548	28654094	chr15	6421	g128006	2648568	scaffold_2	675	B2+M
L_var_23550	28722867	chr15	6423	g128125	3183137	scaffold_2	683	B2+M
L_var_23552	28789791	chr15	6425	g133127	28095631	scaffold_2	910	B2+M
L_var_23568	29119032	chr15	6428	g133150	28176067	scaffold_2	911	B2+M
L_var_23576	29322125	chr15	6430	g133823	32629009	scaffold_2	941	B2+M
L_var_23577	29341228	chr15	6431	g127655	1075880	scaffold_2	653	B2+M
L_var_23579	29385973	chr15	6432	g135263	39083308	scaffold_2	1012	B2+M
L_var_23596	29718233	chr15	6433	g127718	1435226	scaffold_2	658	B2+M
L_var_23601	29837109	chr15	6434	g128196	3655477	scaffold_2	685	B2+M
L_var_23602	29849668	chr15	6435	g130804	16017514	scaffold_2	809	B2+M
L_var_23603	29946014	chr15	6436	g130782	15921781	scaffold_2	806	B2+M
L_var_23604	29947666	chr15	6437	g131678	20161094	scaffold_2	843	B2+M
L_var_23605	29992938	chr15	6438	g135907	41565150	scaffold_2	1036	B2+M
L_var_23610	30073021	chr15	6440	g127825	1948446	scaffold_2	669	B2+M
L_var_23615	30240710	chr15	6441	g129518	10256417	scaffold_2	746	B2+M
L_var_23618	30354529	chr15	6442	g132295	23442722	scaffold_2	867	B2+M
L_var_23621	30416986	chr15	6443	g129499	10130186	scaffold_2	742	B2+M
L_var_23622	30418381	chr15	6444	g128542	5488047	scaffold_2	700	B2+M
L_var_23626	30555187	chr15	6448	g138710	53097696	scaffold_2	1150	B2+M
L_var_23627	30570559	chr15	6449	g130108	12946985	scaffold_2	774	B2+M
L_var_23628	30581095	chr15	6450	g131271	18178910	scaffold_2	825	B2+M
L_var_23630	30590510	chr15	6451	g128018	2689952	scaffold_2	677	B2+M
L_var_23636	30796460	chr15	6454	g130651	15308796	scaffold_2	799	B2+M
L_var_23638	30807270	chr15	6455	g129432	9789213	scaffold_2	738	B2+M
L_var_23639	30863267	chr15	6456	g135920	41644066	scaffold_2	1037	B2+M
L_var_23644	31016541	chr15	6457	g129642	10770656	scaffold_2	753	B2+M
L_var_23645	31030042	chr15	6458	g133838	32700597	scaffold_2	942	B2+M
L_var_23647	31179463	chr15	6460	g135695	40859341	scaffold_2	1029	B2+M
L_var_23648	31196054	chr15	6461	g135698	40875785	scaffold_2	1030	B2+M
L_var_23649	31251422	chr15	6462	g134037	33586308	scaffold_2	959	B2+M
L_var_23651	31318814	chr15	6464	g134035	33570916	scaffold_2	958	B2+M
L_var_23652	31361689	chr15	6465	g127697	1326556	scaffold_2	656	B2+M
L_var_23659	31532940	chr15	6466	g134415	35438261	scaffold_2	967	B2+M
L_var_23664	31595490	chr15	6467	g134925	37725328	scaffold_2	992	B2+M
L_var_23666	31724096	chr15	6469	g135703	40904084	scaffold_2	1031	B2+M
L_var_23667	31759979	chr15	6470	g135025	38122910	scaffold_2	996	B2+M
L_var_23672	31910554	chr15	6471	g130070	12756101	scaffold_2	773	B2+M
L_var_23673	31956439	chr15	6472	g132581	25106825	scaffold_2	881	B2+M
L_var_23674	31970982	chr15	6473	g127978	2537548	scaffold_2	673	B2+M
L_var_23675	31999668	chr15	6474	g135240	38966067	scaffold_2	1010	B2+M
L_var_23682	32143041	chr15	6475	g131421	18848399	scaffold_2	834	B2+M
L_var_23683	32143326	chr15	6476	g131449	18925508	scaffold_2	835	B2+M
L_var_23684	32173466	chr15	6477	g129444	9850510	scaffold_2	739	B2+M
L_var_23686	32217885	chr15	6478	g132419	24188858	scaffold_2	874	B2+M
L_var_23688	32247616	chr15	6480	g131799	20672348	scaffold_2	846	B2+M
L_var_23689	32274198	chr15	6482	g130433	14369230	scaffold_2	789	B2+M
L_var_23691	32297611	chr15	6483	g131471	19018353	scaffold_2	836	B2+M
L_var_23692	32315084	chr15	6484	g135709	40919249	scaffold_2	1033	B2+M
L_var_23695	32403898	chr15	6485	g134487	35786515	scaffold_2	969	B2+M
L_var_23697	32452183	chr15	6486	g127512	104783	scaffold_2	649	B2+M
L_var_23701	32523133	chr15	6487	g135714	40935586	scaffold_2	1035	B2+M
L_var_23704	32545437	chr15	6489	g136194	42766256	scaffold_2	1052	B2+M
L_var_23707	32696402	chr15	6490	g129381	9455219	scaffold_2	735	B2+M
L_var_23062	11095906	chr15	6290	g161179	36655002	scaffold_4	1663	A1
L_var_23115	12659704	chr15	6309	g162583	43935175	scaffold_4	1758	A1
L_var_23514	27217956	chr15	6406	g159633	29232320	scaffold_4	1578	A1
L_var_23551	28740070	chr15	6424	g158088	21363335	scaffold_4	1472	A1
L_var_23569	29156071	chr15	6429	g161014	35889179	scaffold_4	1652	A1
L_var_22908	6926698	chr15	6241	g73284	29867258	scaffold_16	2184	L+J
L_var_23274	17746195	chr15	6359	g75186	38695047	scaffold_16	2266	L+J
L_var_23491	26120010	chr15	6400	g69445	9755088	scaffold_16	1952	L+J
L_var_22718	1166209	chr15	6187	g102752	2162590	scaffold_19	2394	K
L_var_22886	6226839	chr15	6233	g102768	2208193	scaffold_19	2395	K
L_var_22987	9302144	chr15	6267	g110280	36213463	scaffold_19	2745	K
L_var_23703	32545321	chr15	6488	g112292	47284015	scaffold_19	2862	K
L_var_22804	3633166	chr15	6223	g17419	20032987	scaffold_11	3077	F
L_var_23067	11311069	chr15	6291	g13743	2333308	scaffold_11	2930	F
L_var_23236	16758605	chr15	6351	g18615	25151086	scaffold_11	3140	F
L_var_23239	16820150	chr15	6352	g21384	38082266	scaffold_11	3242	F
L_var_23418	24038322	chr15	6382	g20190	32528840	scaffold_11	3203	F
L_var_23477	25492456	chr15	6395	g14454	5746981	scaffold_11	2961	F
L_var_23192	14931063	chr15	6336	g186488	8655591	scaffold_7	3410	E
L_var_23515	27227850	chr15	6407	g192775	37724394	scaffold_7	3699	E
L_var_23554	28823921	chr15	6426	g186106	7023968	scaffold_7	3388	E
L_var_23625	30517581	chr15	6447	g190933	29250428	scaffold_7	3609	E
L_var_23634	30697028	chr15	6453	g185761	5356418	scaffold_7	3370	E
L_var_22788	2948093	chr15	6212	g10949	40779315	scaffold_10	4154	G
L_var_23125	12867847	chr15	6311	g8529	29132438	scaffold_10	4020	G
L_var_23168	14211877	chr15	6329	g4012	9990720	scaffold_10	3825	G
L_var_23255	17486606	chr15	6358	g10697	39471442	scaffold_10	4135	G
L_var_23310	19520636	chr15	6366	g3915	9611621	scaffold_10	3818	G
L_var_23606	29998595	chr15	6439	g10531	38529807	scaffold_10	4126	G
L_var_23690	32274124	chr15	6481	g11481	43697778	scaffold_10	4187	G
L_var_22746	2027657	chr15	6200	g83096	17103789	scaffold_17	4324	C
L_var_23325	19888430	chr15	6367	g83459	18771970	scaffold_17	4339	C
L_var_23432	24345754	chr15	6386	g83261	17920827	scaffold_17	4333	C
L_var_23623	30431066	chr15	6445	g81744	10376962	scaffold_17	4268	C
L_var_23631	30626701	chr15	6452	g83166	17423950	scaffold_17	4331	C
L_var_23241	16860209	chr15	6353	g149188	30060525	scaffold_3	4852	O
L_var_23204	15202859	chr15	6340	g62310	22855820	scaffold_15	5196	D
L_var_23549	28694498	chr15	6422	g64763	34395801	scaffold_15	5336	D
L_var_22984	9187452	chr15	6266	g120824	32848261	scaffold_1	5750	I
L_var_23481	25953379	chr15	6398	g120962	33566162	scaffold_1	5755	I
L_var_23516	27278705	chr15	6408	g116012	11534705	scaffold_1	5560	I
L_var_23665	31641844	chr15	6468	g171130	25742107	scaffold_5	6141	N
L_var_23037	10338185	chr15	6278	g30964	24832725	scaffold_12	6397	B1
L_var_23078	11647893	chr15	6296	g31310	26303795	scaffold_12	6409	B1
L_var_23209	15323421	chr15	6342	g27908	11853819	scaffold_12	6307	B1
L_var_23385	23120588	chr15	6376	g30118	21135531	scaffold_12	6368	B1
L_var_23646	31121036	chr15	6459	g214683	34204892	scaffold_9	6728	P
L_var_23130	13075788	chr15	6314	g45349	31631085	scaffold_13	6858	C
L_var_22722	1234679	chr15	6190	g196478	861685	scaffold_8	6872	J
L_var_23054	10958652	chr15	6285	g204153	31902099	scaffold_8	7090	J
L_var_23252	17286582	chr15	6357	g204362	32907801	scaffold_8	7098	J
L_var_23624	30455769	chr15	6446	g199092	11121535	scaffold_8	6923	J
L_var_23364	22019289	chr15	6373	g179223	14292247	scaffold_6	7168	B3
L_var_23724	451616	chr16	6494	g98119	44294457	scaffold_18	479	H+Q
L_var_23786	2201518	chr16	6518	g95618	31682199	scaffold_18	323	H+Q
L_var_23741	1225751	chr16	6501	g131267	18158362	scaffold_2	823	B2+M
L_var_23910	5932701	chr16	6557	g132511	24743117	scaffold_2	879	B2+M
L_var_23997	7991017	chr16	6575	g137506	47948996	scaffold_2	1099	B2+M
L_var_24152	13157085	chr16	6633	g133997	33416171	scaffold_2	953	B2+M
L_var_24153	13234036	chr16	6634	g134001	33452074	scaffold_2	954	B2+M
L_var_24186	14502375	chr16	6640	g138059	50020333	scaffold_2	1117	B2+M
L_var_24386	20514561	chr16	6697	g135309	39243483	scaffold_2	1014	B2+M
L_var_23725	462756	chr16	6495	g159302	27492397	scaffold_4	1555	A1
L_var_23854	4398743	chr16	6536	g156924	15603861	scaffold_4	1374	A1
L_var_23756	1493103	chr16	6508	g69515	10154548	scaffold_16	1959	L+J
L_var_24299	17691214	chr16	6673	g76081	42742910	scaffold_16	2313	L+J
L_var_24730	31493432	chr16	6770	g73220	29515327	scaffold_16	2172	L+J
L_var_24139	12894700	chr16	6627	g112036	45918772	scaffold_19	2849	K
L_var_24363	19945488	chr16	6690	g104759	10008018	scaffold_19	2482	K
L_var_24365	19973638	chr16	6691	g104755	9987273	scaffold_19	2481	K
L_var_24480	23441995	chr16	6715	g110718	38676168	scaffold_19	2769	K
L_var_24644	28898812	chr16	6756	g104745	9956106	scaffold_19	2479	K
L_var_23772	2007653	chr16	6517	g21825	40152854	scaffold_11	3263	F
L_var_23887	5210767	chr16	6552	g18857	26253944	scaffold_11	3151	F
L_var_23964	7049265	chr16	6570	g19534	29425132	scaffold_11	3182	F
L_var_24091	11657094	chr16	6609	g17413	20005574	scaffold_11	3076	F
L_var_24542	25745694	chr16	6728	g16929	17764258	scaffold_11	3057	F
L_var_24677	29981089	chr16	6760	g16926	17745328	scaffold_11	3056	F
L_var_23933	6477162	chr16	6558	g191746	33219235	scaffold_7	3660	E
L_var_23960	6958994	chr16	6568	g191661	32873631	scaffold_7	3654	E
L_var_24015	8521272	chr16	6583	g190316	26200541	scaffold_7	3573	E
L_var_24467	23155215	chr16	6714	g190402	26620421	scaffold_7	3574	E
L_var_24514	24675812	chr16	6721	g188574	18455121	scaffold_7	3496	E
L_var_24189	14612161	chr16	6643	g8121	27362101	scaffold_10	3998	G
L_var_24401	20898861	chr16	6701	g7469	25002643	scaffold_10	3968	G
L_var_24690	30331185	chr16	6762	g4841	13921413	scaffold_10	3855	G
L_var_24007	8233178	chr16	6579	g150601	36295455	scaffold_3	4909	O
L_var_24223	15543237	chr16	6649	g146779	19798669	scaffold_3	4750	O
L_var_24270	16792633	chr16	6667	g146541	18777591	scaffold_3	4744	O
L_var_24541	25740319	chr16	6727	g150129	34376828	scaffold_3	4892	O
L_var_24723	31301937	chr16	6769	g143250	3028127	scaffold_3	4606	O
L_var_24183	14286366	chr16	6639	g61747	20182403	scaffold_15	5166	D
L_var_24712	30794503	chr16	6766	g61429	18657115	scaffold_15	5151	D
L_var_23935	6501296	chr16	6560	g117101	15584689	scaffold_1	5599	I
L_var_24160	13497344	chr16	6636	g121475	35719045	scaffold_1	5772	I
L_var_24233	15810764	chr16	6651	g119292	25655350	scaffold_1	5705	I
L_var_24263	16598447	chr16	6665	g121277	34943773	scaffold_1	5765	I
L_var_24569	26701821	chr16	6735	g120487	31359542	scaffold_1	5741	I
L_var_24626	28400665	chr16	6752	g120335	30684494	scaffold_1	5732	I
L_var_23746	1312464	chr16	6505	g55063	34079474	scaffold_14	5932	A2
L_var_23713	27713	chr16	6492	g170296	21952324	scaffold_5	6108	N
L_var_23720	325593	chr16	6493	g170777	24317447	scaffold_5	6124	N
L_var_23727	483741	chr16	6496	g167183	7360587	scaffold_5	5998	N
L_var_23728	507540	chr16	6497	g169385	17591495	scaffold_5	6069	N
L_var_23731	753708	chr16	6498	g167554	8865384	scaffold_5	6010	N
L_var_23733	792878	chr16	6499	g166070	3322621	scaffold_5	5975	N
L_var_23738	1135661	chr16	6500	g166213	3813589	scaffold_5	5980	N
L_var_23742	1230978	chr16	6502	g166076	3352907	scaffold_5	5976	N
L_var_23744	1272013	chr16	6503	g170326	22094150	scaffold_5	6109	N
L_var_23745	1301181	chr16	6504	g170332	22122956	scaffold_5	6110	N
L_var_23748	1357331	chr16	6506	g165638	1269183	scaffold_5	5968	N
L_var_23750	1407250	chr16	6507	g169483	18161111	scaffold_5	6075	N
L_var_23755	1493158	chr16	6509	g165734	1746895	scaffold_5	5971	N
L_var_23758	1544495	chr16	6511	g171551	27608636	scaffold_5	6149	N
L_var_23764	1689145	chr16	6512	g174228	38834341	scaffold_5	6226	N
L_var_23766	1740171	chr16	6513	g171416	27062160	scaffold_5	6146	N
L_var_23768	1825197	chr16	6514	g170759	24189360	scaffold_5	6121	N
L_var_23769	1834896	chr16	6515	g170761	24197348	scaffold_5	6122	N
L_var_23771	1960403	chr16	6516	g169105	16363202	scaffold_5	6051	N
L_var_23788	2241177	chr16	6520	g172652	32142861	scaffold_5	6185	N
L_var_23790	2434541	chr16	6521	g173193	34384947	scaffold_5	6205	N
L_var_23803	2731797	chr16	6522	g171038	25362204	scaffold_5	6135	N
L_var_23807	2804581	chr16	6523	g168624	14138811	scaffold_5	6040	N
L_var_23813	3312868	chr16	6524	g168968	15551628	scaffold_5	6046	N
L_var_23814	3363002	chr16	6525	g169012	15905250	scaffold_5	6047	N
L_var_23815	3363140	chr16	6526	g169016	15913043	scaffold_5	6048	N
L_var_23817	3403292	chr16	6527	g169310	17088680	scaffold_5	6059	N
L_var_23820	3469019	chr16	6528	g170349	22237305	scaffold_5	6113	N
L_var_23826	3547249	chr16	6529	g173857	36927170	scaffold_5	6219	N
L_var_23835	3809593	chr16	6530	g172111	30023970	scaffold_5	6170	N
L_var_23840	3902563	chr16	6531	g165395	151764	scaffold_5	5963	N
L_var_23846	4190074	chr16	6532	g170480	22906515	scaffold_5	6117	N
L_var_23848	4288590	chr16	6533	g166721	5950038	scaffold_5	5993	N
L_var_23850	4314449	chr16	6534	g169803	19583379	scaffold_5	6089	N
L_var_23852	4379397	chr16	6535	g171331	26722216	scaffold_5	6145	N
L_var_23856	4467296	chr16	6537	g169538	18411252	scaffold_5	6079	N
L_var_23857	4474493	chr16	6538	g169536	18387936	scaffold_5	6078	N
L_var_23858	4508291	chr16	6539	g171631	28147512	scaffold_5	6151	N
L_var_23860	4550730	chr16	6540	g166270	4076889	scaffold_5	5985	N
L_var_23863	4607889	chr16	6541	g168276	12372944	scaffold_5	6034	N
L_var_23864	4654794	chr16	6542	g170230	21639133	scaffold_5	6105	N
L_var_23865	4676710	chr16	6543	g169850	19840047	scaffold_5	6090	N
L_var_23866	4695660	chr16	6544	g172709	32417066	scaffold_5	6188	N
L_var_23867	4695749	chr16	6545	g172424	31328542	scaffold_5	6179	N
L_var_23868	4701287	chr16	6546	g172421	31317970	scaffold_5	6178	N
L_var_23878	4947840	chr16	6547	g173226	34540998	scaffold_5	6207	N
L_var_23879	5009143	chr16	6548	g173228	34550126	scaffold_5	6208	N
L_var_23882	5083481	chr16	6550	g168618	14104310	scaffold_5	6039	N
L_var_23886	5207711	chr16	6551	g167730	9795985	scaffold_5	6017	N
L_var_23895	5406305	chr16	6553	g168900	15249451	scaffold_5	6044	N
L_var_23907	5879119	chr16	6554	g170138	21153546	scaffold_5	6098	N
L_var_23908	5899960	chr16	6555	g170130	21125427	scaffold_5	6097	N
L_var_23909	5921054	chr16	6556	g173924	37185585	scaffold_5	6221	N
L_var_23934	6477335	chr16	6559	g173689	36310806	scaffold_5	6214	N
L_var_23936	6520583	chr16	6561	g173281	34727826	scaffold_5	6210	N
L_var_23945	6653143	chr16	6562	g167906	10682444	scaffold_5	6024	N
L_var_23947	6718304	chr16	6563	g169532	18352963	scaffold_5	6077	N
L_var_23950	6792867	chr16	6564	g165727	1710274	scaffold_5	5969	N
L_var_23951	6795203	chr16	6565	g165733	1739560	scaffold_5	5970	N
L_var_23952	6811079	chr16	6566	g169079	16193948	scaffold_5	6050	N
L_var_23954	6853927	chr16	6567	g168188	11887736	scaffold_5	6029	N
L_var_23962	7003597	chr16	6569	g170101	21035986	scaffold_5	6096	N
L_var_23967	7128992	chr16	6571	g169338	17233003	scaffold_5	6062	N
L_var_23971	7305750	chr16	6572	g170192	21443409	scaffold_5	6102	N
L_var_23984	7587398	chr16	6573	g167707	9675902	scaffold_5	6016	N
L_var_23994	7938685	chr16	6574	g167870	10491556	scaffold_5	6021	N
L_var_23998	8027629	chr16	6576	g166315	4247263	scaffold_5	5987	N
L_var_24001	8094381	chr16	6577	g168918	15347839	scaffold_5	6045	N
L_var_24003	8142256	chr16	6578	g169885	20035679	scaffold_5	6094	N
L_var_24012	8334418	chr16	6580	g169485	18175146	scaffold_5	6076	N
L_var_24013	8375723	chr16	6581	g169376	17481641	scaffold_5	6067	N
L_var_24014	8459168	chr16	6582	g169383	17556243	scaffold_5	6068	N
L_var_24021	8731603	chr16	6584	g172440	31401408	scaffold_5	6180	N
L_var_24024	8825696	chr16	6585	g169869	19966684	scaffold_5	6092	N
L_var_24030	9010414	chr16	6586	g167508	8573524	scaffold_5	6007	N
L_var_24031	9144206	chr16	6587	g167541	8794879	scaffold_5	6008	N
L_var_24033	9207869	chr16	6588	g172921	33285596	scaffold_5	6197	N
L_var_24034	9220927	chr16	6589	g172917	33255222	scaffold_5	6196	N
L_var_24038	9329988	chr16	6590	g166490	4947065	scaffold_5	5991	N
L_var_24039	9334545	chr16	6591	g166488	4933392	scaffold_5	5990	N
L_var_24042	9399000	chr16	6592	g170594	23430468	scaffold_5	6119	N
L_var_24044	9645448	chr16	6594	g169357	17337228	scaffold_5	6066	N
L_var_24045	9669867	chr16	6595	g169351	17315921	scaffold_5	6065	N
L_var_24048	9772179	chr16	6596	g173206	34434035	scaffold_5	6206	N
L_var_24060	10254516	chr16	6597	g168257	12237465	scaffold_5	6033	N
L_var_24061	10455360	chr16	6598	g172969	33522153	scaffold_5	6199	N
L_var_24062	10615542	chr16	6599	g171691	28422927	scaffold_5	6154	N
L_var_24063	10618496	chr16	6600	g168819	14887506	scaffold_5	6041	N
L_var_24064	10681262	chr16	6601	g167203	7418426	scaffold_5	5999	N
L_var_24067	10693260	chr16	6602	g167217	7509461	scaffold_5	6000	N
L_var_24068	10720416	chr16	6603	g169299	17068706	scaffold_5	6058	N
L_var_24069	10729250	chr16	6604	g173189	34370376	scaffold_5	6204	N
L_var_24071	10831556	chr16	6605	g166841	6655263	scaffold_5	5996	N
L_var_24076	11074631	chr16	6606	g169423	17868414	scaffold_5	6073	N
L_var_24085	11491525	chr16	6607	g171818	28867682	scaffold_5	6158	N
L_var_24089	11597207	chr16	6608	g169283	17010196	scaffold_5	6055	N
L_var_24093	11737712	chr16	6610	g171521	27480070	scaffold_5	6148	N
L_var_24094	11780363	chr16	6611	g173678	36273240	scaffold_5	6213	N
L_var_24096	11834862	chr16	6612	g172661	32176590	scaffold_5	6187	N
L_var_24097	11870159	chr16	6613	g172659	32169611	scaffold_5	6186	N
L_var_24098	11902231	chr16	6614	g173910	37164973	scaffold_5	6220	N
L_var_24099	11904694	chr16	6615	g167965	11025325	scaffold_5	6025	N
L_var_24101	11932991	chr16	6616	g173725	36434456	scaffold_5	6215	N
L_var_24102	11955408	chr16	6617	g170901	24711566	scaffold_5	6128	N
L_var_24105	12026909	chr16	6618	g169403	17755641	scaffold_5	6070	N
L_var_24114	12234304	chr16	6620	g171210	26097791	scaffold_5	6143	N
L_var_24116	12276227	chr16	6621	g167550	8851038	scaffold_5	6009	N
L_var_24122	12411783	chr16	6622	g169349	17284912	scaffold_5	6064	N
L_var_24126	12574552	chr16	6623	g170648	23685094	scaffold_5	6120	N
L_var_24127	12655206	chr16	6624	g173806	36743058	scaffold_5	6217	N
L_var_24131	12775642	chr16	6625	g170765	24220613	scaffold_5	6123	N
L_var_24135	12847386	chr16	6626	g169130	16484687	scaffold_5	6052	N
L_var_24140	12912180	chr16	6628	g168218	11992448	scaffold_5	6031	N
L_var_24142	12961400	chr16	6629	g166260	4056642	scaffold_5	5984	N
L_var_24148	13048117	chr16	6630	g171897	29164918	scaffold_5	6162	N
L_var_24150	13133047	chr16	6631	g170278	21849683	scaffold_5	6107	N
L_var_24151	13144082	chr16	6632	g171614	28070987	scaffold_5	6150	N
L_var_24154	13282416	chr16	6635	g166089	3387842	scaffold_5	5977	N
L_var_24181	14180434	chr16	6638	g169597	18672055	scaffold_5	6082	N
L_var_24187	14525942	chr16	6641	g169799	19570956	scaffold_5	6088	N
L_var_24188	14596162	chr16	6642	g165882	2417391	scaffold_5	5973	N
L_var_24200	14983825	chr16	6644	g172818	32827707	scaffold_5	6194	N
L_var_24211	15251081	chr16	6645	g167622	9271879	scaffold_5	6012	N
L_var_24213	15285850	chr16	6646	g170333	22134236	scaffold_5	6111	N
L_var_24220	15481292	chr16	6647	g172911	33225181	scaffold_5	6195	N
L_var_24225	15559987	chr16	6650	g172213	30395382	scaffold_5	6174	N
L_var_24234	15858207	chr16	6652	g171869	28990974	scaffold_5	6160	N
L_var_24235	15881253	chr16	6653	g171871	29004234	scaffold_5	6161	N
L_var_24236	15894308	chr16	6654	g170903	24740757	scaffold_5	6129	N
L_var_24237	15906849	chr16	6655	g171185	25969481	scaffold_5	6142	N
L_var_24239	15972637	chr16	6656	g172192	30335589	scaffold_5	6173	N
L_var_24240	16017166	chr16	6657	g167851	10406754	scaffold_5	6020	N
L_var_24242	16031257	chr16	6658	g168468	13447517	scaffold_5	6038	N
L_var_24244	16088797	chr16	6659	g172165	30232609	scaffold_5	6171	N
L_var_24250	16301009	chr16	6660	g170838	24484802	scaffold_5	6127	N
L_var_24252	16348382	chr16	6661	g172558	31828995	scaffold_5	6184	N
L_var_24253	16360951	chr16	6662	g171220	26136958	scaffold_5	6144	N
L_var_24257	16464573	chr16	6663	g167687	9611305	scaffold_5	6015	N
L_var_24260	16497298	chr16	6664	g170575	23331558	scaffold_5	6118	N
L_var_24267	16731733	chr16	6666	g167296	7842609	scaffold_5	6004	N
L_var_24277	16971331	chr16	6668	g171104	25531077	scaffold_5	6137	N
L_var_24282	17221559	chr16	6669	g171994	29519656	scaffold_5	6165	N
L_var_24284	17267171	chr16	6670	g168881	15169411	scaffold_5	6043	N
L_var_24296	17622631	chr16	6672	g172307	30856841	scaffold_5	6177	N
L_var_24301	17821042	chr16	6674	g170211	21529291	scaffold_5	6104	N
L_var_24305	17961695	chr16	6675	g169419	17854225	scaffold_5	6072	N
L_var_24312	18051484	chr16	6676	g173089	33983036	scaffold_5	6201	N
L_var_24318	18279296	chr16	6677	g167177	7347761	scaffold_5	5997	N
L_var_24323	18499834	chr16	6678	g169877	19997392	scaffold_5	6093	N
L_var_24324	18502220	chr16	6679	g170184	21403206	scaffold_5	6100	N
L_var_24325	18521206	chr16	6680	g166285	4118816	scaffold_5	5986	N
L_var_24329	18702197	chr16	6681	g168320	12572587	scaffold_5	6036	N
L_var_24331	18773243	chr16	6682	g169642	18922860	scaffold_5	6085	N
L_var_24332	18780280	chr16	6683	g174014	37490281	scaffold_5	6225	N
L_var_24344	19459448	chr16	6685	g172741	32558758	scaffold_5	6192	N
L_var_24346	19588628	chr16	6686	g170028	20594532	scaffold_5	6095	N
L_var_24350	19670903	chr16	6687	g167246	7648702	scaffold_5	6003	N
L_var_24351	19692442	chr16	6688	g170343	22183056	scaffold_5	6112	N
L_var_24352	19726418	chr16	6689	g169795	19561426	scaffold_5	6087	N
L_var_24371	20133429	chr16	6692	g169131	16506983	scaffold_5	6053	N
L_var_24373	20245514	chr16	6693	g166239	3986577	scaffold_5	5982	N
L_var_24374	20266848	chr16	6694	g166242	3997675	scaffold_5	5983	N
L_var_24379	20381735	chr16	6696	g172450	31445738	scaffold_5	6181	N
L_var_24387	20515496	chr16	6698	g165838	2249546	scaffold_5	5972	N
L_var_24392	20698323	chr16	6699	g171120	25640077	scaffold_5	6139	N
L_var_24395	20804259	chr16	6700	g172185	30309735	scaffold_5	6172	N
L_var_24402	20929627	chr16	6702	g173037	33775296	scaffold_5	6200	N
L_var_24405	21065986	chr16	6703	g170445	22732659	scaffold_5	6115	N
L_var_24408	21229310	chr16	6704	g170790	24370545	scaffold_5	6125	N
L_var_24414	21308081	chr16	6705	g169623	18863188	scaffold_5	6083	N
L_var_24416	21340764	chr16	6706	g169289	17040800	scaffold_5	6056	N
L_var_24419	21374434	chr16	6707	g173152	34197212	scaffold_5	6202	N
L_var_24420	21428716	chr16	6708	g166725	5976027	scaffold_5	5994	N
L_var_24430	21822773	chr16	6709	g172933	33314712	scaffold_5	6198	N
L_var_24437	22086888	chr16	6710	g169040	16025184	scaffold_5	6049	N
L_var_24438	22124980	chr16	6711	g167322	7943756	scaffold_5	6006	N
L_var_24452	22491076	chr16	6712	g169627	18873789	scaffold_5	6084	N
L_var_24465	23102196	chr16	6713	g172713	32434004	scaffold_5	6189	N
L_var_24495	24003564	chr16	6716	g173279	34723975	scaffold_5	6209	N
L_var_24510	24459081	chr16	6719	g174245	38865640	scaffold_5	6227	N
L_var_24511	24539599	chr16	6720	g166802	6438140	scaffold_5	5995	N
L_var_24515	24728827	chr16	6722	g167231	7567553	scaffold_5	6001	N
L_var_24529	25249670	chr16	6723	g173155	34212042	scaffold_5	6203	N
L_var_24536	25548576	chr16	6724	g172249	30525508	scaffold_5	6176	N
L_var_24539	25703737	chr16	6725	g166189	3688297	scaffold_5	5979	N
L_var_24540	25714106	chr16	6726	g173542	35636448	scaffold_5	6211	N
L_var_24543	25782418	chr16	6729	g172244	30500653	scaffold_5	6175	N
L_var_24544	25839991	chr16	6730	g167320	7930905	scaffold_5	6005	N
L_var_24557	26268282	chr16	6731	g171488	27314199	scaffold_5	6147	N
