s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_19384	2587480	chr12	5484	BL27123	29342553	BFL_4	1952	I
L_var_19396	2808094	chr12	5486	BL21672	17037159	BFL_4	1733	I
L_var_19402	3039676	chr12	5487	BL08114	31900831	BFL_4	1977	I
L_var_19403	3053097	chr12	5488	BL21709	16435558	BFL_4	1720	I
L_var_19404	3094859	chr12	5489	BL21474	20110040	BFL_4	1808	I
L_var_19408	3217812	chr12	5491	BL21927	12648219	BFL_4	1640	I
L_var_19409	3318142	chr12	5492	BL08079	32649836	BFL_4	1992	I
L_var_19410	3390228	chr12	5493	BL21438	20688327	BFL_4	1828	I
L_var_19414	3476264	chr12	5495	BL21650	17386708	BFL_4	1743	I
L_var_19415	3565269	chr12	5496	BL21477	20037289	BFL_4	1805	I
L_var_19424	3747951	chr12	5497	BL10140	27214239	BFL_4	1937	I
L_var_19425	3750274	chr12	5498	BL21494	19723841	BFL_4	1797	I
L_var_19440	4006148	chr12	5500	BL17605	33603381	BFL_4	2008	I
L_var_19441	4015346	chr12	5501	BL09646	24349050	BFL_4	1897	I
L_var_19443	4132338	chr12	5502	BL21965	11955337	BFL_4	1613	I
L_var_19447	4348429	chr12	5503	BL21351	22052724	BFL_4	1865	I
L_var_19452	4428256	chr12	5504	BL06724	26348956	BFL_4	1920	I
L_var_19454	4501956	chr12	5505	BL21487	19891884	BFL_4	1800	I
L_var_19455	4530402	chr12	5506	BL21877	13671104	BFL_4	1661	I
L_var_19467	5063880	chr12	5509	BL16437	25477182	BFL_4	1905	I
L_var_19480	5385941	chr12	5511	BL08103	32282043	BFL_4	1983	I
L_var_19488	5548131	chr12	5512	BL06728	26414118	BFL_4	1923	I
L_var_19489	5609232	chr12	5513	BL21776	15559079	BFL_4	1697	I
L_var_19494	5783249	chr12	5514	BL21946	12198252	BFL_4	1627	I
L_var_19495	5858023	chr12	5515	BL08091	32535402	BFL_4	1989	I
L_var_19496	5896713	chr12	5516	BL21760	15726785	BFL_4	1707	I
L_var_19512	6392032	chr12	5518	BL06726	26375212	BFL_4	1921	I
L_var_19513	6407019	chr12	5519	BL21878	13650406	BFL_4	1660	I
L_var_19518	6626235	chr12	5520	BL21436	20698833	BFL_4	1830	I
L_var_19519	6687870	chr12	5521	BL21400	21234045	BFL_4	1844	I
L_var_19520	6688172	chr12	5522	BL21401	21224806	BFL_4	1843	I
L_var_19521	6805442	chr12	5523	BL21402	21199528	BFL_4	1842	I
L_var_19530	7184532	chr12	5524	BL08175	30838903	BFL_4	1964	I
L_var_19536	7500889	chr12	5525	BL21448	20454338	BFL_4	1822	I
L_var_19544	7786223	chr12	5526	BL21710	16415235	BFL_4	1719	I
L_var_19547	7864155	chr12	5527	BL21918	12777877	BFL_4	1645	I
L_var_19553	7956601	chr12	5528	BL21916	12803807	BFL_4	1646	I
L_var_19558	8054519	chr12	5529	BL21912	12947736	BFL_4	1649	I
L_var_19572	8360497	chr12	5532	BL21381	21500472	BFL_4	1852	I
L_var_19573	8414427	chr12	5533	BL06730	26437772	BFL_4	1925	I
L_var_19576	8472614	chr12	5534	BL18780	28607468	BFL_4	1946	I
L_var_19580	8587952	chr12	5536	BL21763	15692172	BFL_4	1705	I
L_var_19581	8598546	chr12	5537	BL21761	15704604	BFL_4	1706	I
L_var_19582	8645490	chr12	5538	BL21906	13073567	BFL_4	1651	I
L_var_19583	8663587	chr12	5539	BL06729	26423165	BFL_4	1924	I
L_var_19584	8732781	chr12	5540	BL21919	12767354	BFL_4	1644	I
L_var_19586	8783778	chr12	5541	BL27116	29214775	BFL_4	1951	I
L_var_19588	8810527	chr12	5542	BL21687	16790193	BFL_4	1728	I
L_var_19592	8864838	chr12	5543	BL21499	19600035	BFL_4	1795	I
L_var_19593	8967059	chr12	5544	BL21361	21841896	BFL_4	1860	I
L_var_19599	9095183	chr12	5547	BL21932	12326037	BFL_4	1636	I
L_var_19600	9169251	chr12	5548	BL21931	12472173	BFL_4	1637	I
L_var_19602	9234996	chr12	5549	BL21930	12496277	BFL_4	1638	I
L_var_19606	9368245	chr12	5550	BL21643	17471393	BFL_4	1745	I
L_var_19612	9428805	chr12	5551	BL21453	20414310	BFL_4	1817	I
L_var_19618	9689102	chr12	5552	BL18782	28512407	BFL_4	1944	I
L_var_19619	9695153	chr12	5553	BL18783	28499578	BFL_4	1943	I
L_var_19622	9908912	chr12	5554	BL21880	13547942	BFL_4	1658	I
L_var_19623	9961720	chr12	5555	BL18781	28529336	BFL_4	1945	I
L_var_19624	10060409	chr12	5556	BL06727	26404428	BFL_4	1922	I
L_var_19626	10092589	chr12	5557	BL21765	15678258	BFL_4	1703	I
L_var_19629	10226976	chr12	5559	BL21821	14665566	BFL_4	1680	I
L_var_19634	10350851	chr12	5560	BL21441	20630692	BFL_4	1826	I
L_var_19635	10386046	chr12	5561	BL21447	20483018	BFL_4	1823	I
L_var_19638	10523965	chr12	5563	BL21968	11892497	BFL_4	1611	I
L_var_19641	10570559	chr12	5565	BL21777	15556324	BFL_4	1696	I
L_var_19644	10655402	chr12	5566	BL16424	25656773	BFL_4	1912	I
L_var_19645	10680936	chr12	5567	BL21964	11976935	BFL_4	1614	I
L_var_19653	10758240	chr12	5569	BL08108	32079123	BFL_4	1979	I
L_var_19654	10833783	chr12	5570	BL08124	31754697	BFL_4	1968	I
L_var_19655	10869546	chr12	5571	BL21935	12296728	BFL_4	1633	I
L_var_19657	10909868	chr12	5572	BL21702	16563332	BFL_4	1724	I
L_var_19659	10978080	chr12	5573	BL21792	15206296	BFL_4	1689	I
L_var_19660	10978120	chr12	5574	BL21700	16671648	BFL_4	1725	I
L_var_19661	11004102	chr12	5575	BL21910	12968725	BFL_4	1650	I
L_var_19666	11157095	chr12	5577	BL21352	22041466	BFL_4	1864	I
L_var_19667	11158239	chr12	5578	BL21353	22040105	BFL_4	1863	I
L_var_19669	11203622	chr12	5579	BL21416	20935543	BFL_4	1835	I
L_var_19673	11393895	chr12	5581	BL09689	23436574	BFL_4	1884	I
L_var_19676	11446987	chr12	5582	BL08106	32147851	BFL_4	1980	I
L_var_19679	11575154	chr12	5583	BL21799	15168993	BFL_4	1687	I
L_var_19681	11662058	chr12	5585	BL08122	31792899	BFL_4	1970	I
L_var_19683	11694486	chr12	5586	BL21894	13281991	BFL_4	1654	I
L_var_19685	11729239	chr12	5588	BL21398	21241866	BFL_4	1846	I
L_var_19687	11768094	chr12	5590	BL08121	31804684	BFL_4	1971	I
L_var_19688	11893674	chr12	5591	BL21972	11817593	BFL_4	1610	I
L_var_19707	12121995	chr12	5594	BL21480	20011816	BFL_4	1802	I
L_var_19718	12467126	chr12	5596	BL16422	25696208	BFL_4	1913	I
L_var_19742	13086439	chr12	5598	BL21854	14022515	BFL_4	1668	I
L_var_19750	13266667	chr12	5600	BL21982	11659143	BFL_4	1604	I
L_var_19755	13358958	chr12	5601	BL22296	7042025	BFL_4	1521	O1
L_var_19756	13409970	chr12	5603	BL21959	12014870	BFL_4	1619	I
L_var_19757	13489787	chr12	5604	BL09589	25184537	BFL_4	1903	I
L_var_19759	13556386	chr12	5605	BL21825	14538274	BFL_4	1677	I
L_var_19762	13974968	chr12	5606	BL21359	21883999	BFL_4	1862	I
L_var_19764	14052282	chr12	5608	BL21471	20176461	BFL_4	1809	I
L_var_19765	14052612	chr12	5609	BL21468	20187750	BFL_4	1810	I
L_var_19768	14145164	chr12	5611	BL21945	12201568	BFL_4	1628	I
L_var_19769	14158933	chr12	5612	BL08085	32585411	BFL_4	1991	I
L_var_19772	14294423	chr12	5613	BL08094	32481087	BFL_4	1987	I
L_var_19775	14383883	chr12	5614	BL21803	15089958	BFL_4	1686	I
L_var_19776	14448782	chr12	5615	BL21408	21088289	BFL_4	1839	I
L_var_19779	14698093	chr12	5616	BL21495	19700975	BFL_4	1796	I
L_var_19782	14796973	chr12	5617	BL21669	17104271	BFL_4	1735	I
L_var_19789	15104005	chr12	5618	BL17578	33101242	BFL_4	2000	I
L_var_19795	15191548	chr12	5620	BL16505	5484755	BFL_4	1505	O1
L_var_19798	15274438	chr12	5622	BL23950	30609895	BFL_4	1961	I
L_var_19799	15283581	chr12	5623	BL21478	20032340	BFL_4	1804	I
L_var_19801	15356426	chr12	5624	BL09660	23994718	BFL_4	1892	I
L_var_19806	15687066	chr12	5625	BL21873	13734179	BFL_4	1664	I
L_var_19807	15737126	chr12	5626	BL21747	15974834	BFL_4	1710	I
L_var_19811	15815167	chr12	5627	BL21411	21012764	BFL_4	1838	I
L_var_19812	15820432	chr12	5628	BL21779	15436628	BFL_4	1695	I
L_var_19824	16229760	chr12	5630	BL21466	20207909	BFL_4	1811	I
L_var_19825	16279475	chr12	5631	BL21297	23127053	BFL_4	1882	I
L_var_19826	16316691	chr12	5632	BL21865	13934330	BFL_4	1666	I
L_var_19828	16356807	chr12	5633	BL21782	15423180	BFL_4	1693	I
L_var_19829	16363677	chr12	5634	BL21975	11786443	BFL_4	1608	I
L_var_19832	16469166	chr12	5635	BL08105	32157919	BFL_4	1981	I
L_var_19835	16819580	chr12	5636	BL17580	33152227	BFL_4	2001	I
L_var_19839	17130295	chr12	5637	BL06739	26639882	BFL_4	1929	I
L_var_19841	17170644	chr12	5639	BL21363	21825896	BFL_4	1859	I
L_var_19845	17502699	chr12	5640	BL21924	12724002	BFL_4	1641	I
L_var_19850	17632146	chr12	5642	BL17563	32941098	BFL_4	1993	I
L_var_19851	17678804	chr12	5643	BL17564	32965856	BFL_4	1994	I
L_var_19852	17678845	chr12	5644	BL21376	21556952	BFL_4	1855	I
L_var_19862	17834012	chr12	5646	BL21678	16910516	BFL_4	1732	I
L_var_19878	18567236	chr12	5647	BL21449	20447158	BFL_4	1821	I
L_var_19879	18620561	chr12	5648	BL17566	33001265	BFL_4	1995	I
L_var_19883	18942492	chr12	5649	BL21938	12247681	BFL_4	1630	I
L_var_19895	19433730	chr12	5650	BL21705	16484175	BFL_4	1723	I
L_var_19901	19647099	chr12	5651	BL21986	11597976	BFL_4	1602	I
L_var_19902	19675866	chr12	5652	BL21342	22173656	BFL_4	1870	I
L_var_19905	19852963	chr12	5653	BL21343	22156260	BFL_4	1869	I
L_var_19907	19863314	chr12	5654	BL21656	17275116	BFL_4	1740	I
L_var_19914	19965852	chr12	5655	BL21330	22612256	BFL_4	1872	I
L_var_19915	20002993	chr12	5656	BL21766	15667307	BFL_4	1702	I
L_var_19916	20003106	chr12	5657	BL21767	15662981	BFL_4	1701	I
L_var_19917	20052664	chr12	5658	BL21511	19424828	BFL_4	1791	I
L_var_19919	20116537	chr12	5659	BL21387	21444769	BFL_4	1849	I
L_var_19922	20164030	chr12	5660	BL21388	21435415	BFL_4	1848	I
L_var_19923	20205146	chr12	5661	BL08104	32228069	BFL_4	1982	I
L_var_19924	20306534	chr12	5662	BL21684	16844491	BFL_4	1730	I
L_var_19925	20454846	chr12	5663	BL17617	33961939	BFL_4	2010	I
L_var_19933	20618127	chr12	5665	BL21845	14164074	BFL_4	1670	I
L_var_19935	20666567	chr12	5666	BL21901	13193839	BFL_4	1653	I
L_var_19936	20731364	chr12	5667	BL21771	15638657	BFL_4	1700	I
L_var_19937	20735850	chr12	5668	BL21517	19346087	BFL_4	1787	I
L_var_19938	20763105	chr12	5669	BL21516	19355678	BFL_4	1788	I
L_var_19939	20770209	chr12	5670	BL21515	19364008	BFL_4	1789	I
L_var_19945	20941709	chr12	5672	BL21431	20783079	BFL_4	1831	I
L_var_19961	21433893	chr12	5675	BL21863	13955943	BFL_4	1667	I
L_var_19962	21498891	chr12	5676	BL21444	20573472	BFL_4	1825	I
L_var_19963	21504298	chr12	5677	BL16425	25647384	BFL_4	1911	I
L_var_19966	21616681	chr12	5678	BL16426	25638498	BFL_4	1910	I
L_var_19974	21824644	chr12	5682	BL21811	14955140	BFL_4	1683	I
L_var_19975	21825026	chr12	5683	BL21812	14938730	BFL_4	1682	I
L_var_19978	21936791	chr12	5684	BL17597	33423716	BFL_4	2003	I
L_var_19980	22150290	chr12	5685	BL21379	21528988	BFL_4	1853	I
L_var_19981	22162075	chr12	5686	BL21950	12106186	BFL_4	1623	I
L_var_19986	22265669	chr12	5688	BL21500	19560081	BFL_4	1794	I
L_var_19995	22741635	chr12	5689	BL21339	22261166	BFL_4	1871	I
L_var_19996	22886243	chr12	5690	BL06732	26454760	BFL_4	1927	I
L_var_19999	22918460	chr12	5691	BL06731	26450019	BFL_4	1926	I
L_var_20000	22946281	chr12	5692	BL21446	20548070	BFL_4	1824	I
L_var_20003	23119835	chr12	5693	BL21984	11615788	BFL_4	1603	I
L_var_20010	23331923	chr12	5694	BL21459	20355057	BFL_4	1814	I
L_var_20011	23450702	chr12	5695	BL21966	11936359	BFL_4	1612	I
L_var_20012	23486808	chr12	5696	BL21952	12089482	BFL_4	1622	I
L_var_20016	23497884	chr12	5698	BL21953	12085722	BFL_4	1621	I
L_var_20017	23548805	chr12	5699	BL21463	20306218	BFL_4	1813	I
L_var_20023	23755605	chr12	5700	BL17864	3784203	BFL_4	1486	O1
L_var_20032	24029804	chr12	5701	BL21417	20921647	BFL_4	1834	I
L_var_20035	24113502	chr12	5702	BL16421	25703409	BFL_4	1914	I
L_var_20036	24146061	chr12	5703	BL08130	31623826	BFL_4	1966	I
L_var_20043	24282664	chr12	5704	BL21941	12227195	BFL_4	1629	I
L_var_20045	24334140	chr12	5705	BL21708	16449478	BFL_4	1721	I
L_var_20051	24709802	chr12	5706	BL21464	20265747	BFL_4	1812	I
L_var_20057	25137544	chr12	5707	BL21915	12882072	BFL_4	1647	I
L_var_20062	25378986	chr12	5708	BL08113	31923462	BFL_4	1978	I
L_var_20064	25411734	chr12	5709	BL21315	22865735	BFL_4	1878	I
L_var_20067	25524243	chr12	5710	BL09606	24940389	BFL_4	1899	I
L_var_20069	25559205	chr12	5711	BL06744	26680585	BFL_4	1930	I
L_var_20070	25606592	chr12	5712	BL06745	26728833	BFL_4	1931	I
L_var_20072	25881359	chr12	5713	BL09666	23827026	BFL_4	1890	I
L_var_20073	25918670	chr12	5714	BL08086	32573183	BFL_4	1990	I
L_var_20076	25981422	chr12	5716	BL21428	20822361	BFL_4	1832	I
L_var_20078	26021640	chr12	5717	BL21427	20825176	BFL_4	1833	I
L_var_20080	26062447	chr12	5718	BL21413	20974579	BFL_4	1837	I
L_var_20085	26296580	chr12	5719	BL17614	33833010	BFL_4	2009	I
L_var_20086	26352277	chr12	5720	BL06718	26268425	BFL_4	1917	I
L_var_20089	26608707	chr12	5721	BL08131	31583984	BFL_4	1965	I
L_var_20090	26635653	chr12	5722	BL09683	23531981	BFL_4	1887	I
L_var_20093	26813591	chr12	5723	BL21360	21848504	BFL_4	1861	I
L_var_20096	26914426	chr12	5724	BL17603	33591449	BFL_4	2006	I
L_var_20097	26987086	chr12	5725	BL16433	25536281	BFL_4	1909	I
L_var_20098	27022781	chr12	5726	BL21646	17419729	BFL_4	1744	I
L_var_20103	27248412	chr12	5728	BL21773	15592619	BFL_4	1698	I
L_var_20107	27310771	chr12	5730	BL21726	16176016	BFL_4	1712	I
L_var_20109	27425737	chr12	5731	BL08119	31861260	BFL_4	1972	I
L_var_20113	27552324	chr12	5732	BL21629	17700995	BFL_4	1750	I
L_var_20115	27707185	chr12	5733	BL21949	12131241	BFL_4	1624	I
L_var_20117	27743681	chr12	5734	BL06720	26290174	BFL_4	1918	I
L_var_20120	27851322	chr12	5735	BL21846	14068283	BFL_4	1669	I
L_var_20121	27858104	chr12	5736	BL10143	27160863	BFL_4	1935	I
L_var_20126	28027167	chr12	5737	BL21440	20643249	BFL_4	1827	I
L_var_20127	28029890	chr12	5738	BL21639	17506605	BFL_4	1746	I
L_var_20129	28073163	chr12	5739	BL21831	14377771	BFL_4	1676	I
L_var_20132	28168590	chr12	5740	BL21913	12913993	BFL_4	1648	I
L_var_20142	28446652	chr12	5741	BL21653	17333694	BFL_4	1741	I
L_var_20145	28522882	chr12	5743	BL17600	33518160	BFL_4	2004	I
L_var_20146	28585309	chr12	5744	BL17602	33578165	BFL_4	2005	I
L_var_20165	28962745	chr12	5745	BL21934	12313205	BFL_4	1634	I
L_var_20166	29089611	chr12	5746	BL21309	22997740	BFL_4	1879	I
L_var_20167	29162934	chr12	5747	BL21493	19731989	BFL_4	1798	I
L_var_20170	29287640	chr12	5748	BL23987	972065	BFL_4	1459	O1
L_var_20181	29476671	chr12	5749	BL09658	24051251	BFL_4	1893	I
L_var_20183	29530160	chr12	5750	BL21369	21719184	BFL_4	1857	I
L_var_20188	29668568	chr12	5752	BL21325	22716863	BFL_4	1876	I
L_var_20189	29672499	chr12	5753	BL21378	21541297	BFL_4	1854	I
L_var_20190	29707425	chr12	5754	BL21823	14589824	BFL_4	1679	I
L_var_20193	29922122	chr12	5757	BL21714	16389865	BFL_4	1717	I
L_var_20194	29927316	chr12	5758	BL21835	14353049	BFL_4	1673	I
L_var_20199	30255572	chr12	5759	BL18845	30479700	BFL_4	1960	I
L_var_20200	30441806	chr12	5760	BL09670	23781719	BFL_4	1888	I
L_var_20201	30445439	chr12	5761	BL09669	23799713	BFL_4	1889	I
L_var_20203	30467447	chr12	5762	BL21749	15965646	BFL_4	1709	I
L_var_20210	30691859	chr12	5764	BL21976	11725556	BFL_4	1607	I
L_var_20212	30704899	chr12	5765	BL21937	12277471	BFL_4	1631	I
L_var_20213	30725239	chr12	5766	BL21686	16793492	BFL_4	1729	I
L_var_20214	30728009	chr12	5767	BL21452	20427023	BFL_4	1818	I
L_var_20219	30778029	chr12	5769	BL21808	14992415	BFL_4	1684	I
L_var_20220	30823741	chr12	5770	BL21661	17195876	BFL_4	1738	I
L_var_20221	30825821	chr12	5771	BL21660	17206638	BFL_4	1739	I
L_var_20226	30964873	chr12	5772	BL21834	14359952	BFL_4	1674	I
L_var_20227	31018575	chr12	5773	BL21893	13287302	BFL_4	1655	I
L_var_20228	31019349	chr12	5774	BL09605	24952182	BFL_4	1900	I
L_var_20231	31187674	chr12	5776	BL00076	19055624	BFL_4	1783	O1
L_var_20233	31231640	chr12	5777	BL09665	23893485	BFL_4	1891	I
L_var_20242	31653791	chr12	5781	BL21993	11474495	BFL_4	1598	O1
L_var_20243	31667388	chr12	5782	BL21688	16785801	BFL_4	1727	I
L_var_20244	31671707	chr12	5783	BL21718	16317472	BFL_4	1714	I
L_var_20249	31901653	chr12	5784	BL21346	22139476	BFL_4	1867	I
L_var_20250	31906610	chr12	5785	BL21345	22145610	BFL_4	1868	I
L_var_20251	31925164	chr12	5786	BL21347	22121323	BFL_4	1866	I
L_var_20255	31964897	chr12	5787	BL21638	17524126	BFL_4	1747	I
L_var_20256	32024343	chr12	5789	BL21375	21562138	BFL_4	1856	I
L_var_20259	32057349	chr12	5790	BL23949	30624285	BFL_4	1962	I
L_var_20262	32112262	chr12	5791	BL21475	20098649	BFL_4	1807	I
L_var_20266	32203901	chr12	5793	BL21630	17666104	BFL_4	1749	I
L_var_20267	32276750	chr12	5794	BL18807	29838819	BFL_4	1954	I
L_var_20268	32283149	chr12	5795	BL18806	29829524	BFL_4	1953	I
L_var_20269	32312659	chr12	5796	BL18817	29956485	BFL_4	1955	I
L_var_20271	32344990	chr12	5797	BL21308	23030189	BFL_4	1880	I
L_var_20272	32356537	chr12	5798	BL10142	27183916	BFL_4	1936	I
L_var_20274	32381607	chr12	5800	BL21327	22680006	BFL_4	1875	I
L_var_20276	32464317	chr12	5801	BL21961	12003434	BFL_4	1617	I
L_var_20284	32674933	chr12	5803	BL21764	15686263	BFL_4	1704	I
L_var_20285	32729728	chr12	5804	BL21458	20369405	BFL_4	1815	I
L_var_20290	32821553	chr12	5807	BL21713	16402645	BFL_4	1718	I
L_var_20291	32827295	chr12	5808	BL21717	16361002	BFL_4	1715	I
L_var_20293	32878507	chr12	5810	BL21960	12006821	BFL_4	1618	I
L_var_20295	32944170	chr12	5811	BL10154	27029925	BFL_4	1932	I
L_var_20298	32967316	chr12	5812	BL16420	25720138	BFL_4	1915	I
L_var_20299	33017357	chr12	5813	BL17568	33024057	BFL_4	1997	I
L_var_20300	33017595	chr12	5814	BL21832	14370120	BFL_4	1675	I
L_var_20303	33101756	chr12	5815	BL21837	14342568	BFL_4	1672	I
L_var_20302	33105347	chr12	5816	BL21838	14310045	BFL_4	1671	I
L_var_20304	33124049	chr12	5817	BL06723	26327658	BFL_4	1919	I
L_var_20306	33255612	chr12	5818	BL21991	11487782	BFL_4	1600	I
L_var_20307	33257935	chr12	5819	BL21992	11483807	BFL_4	1599	I
L_var_20308	33283127	chr12	5820	BL21329	22629510	BFL_4	1873	I
L_var_20309	33305768	chr12	5821	BL21670	17095185	BFL_4	1734	I
L_var_20310	33329683	chr12	5822	BL21980	11692258	BFL_4	1606	I
L_var_20314	33450971	chr12	5824	BL21887	13418697	BFL_4	1656	I
L_var_20315	33470360	chr12	5825	BL08117	31884616	BFL_4	1974	I
L_var_20317	33806094	chr12	5826	BL09653	24186843	BFL_4	1896	I
L_var_20322	34082763	chr12	5828	BL08123	31763555	BFL_4	1969	I
L_var_20323	34096920	chr12	5829	BL21399	21236454	BFL_4	1845	I
L_var_20324	34106105	chr12	5830	BL21479	20024641	BFL_4	1803	I
L_var_20330	34358763	chr12	5832	BL21389	21388661	BFL_4	1847	I
L_var_20333	34448498	chr12	5833	BL09597	25080552	BFL_4	1901	I
L_var_20338	34546108	chr12	5834	BL21707	16461430	BFL_4	1722	I
L_var_20340	34638119	chr12	5835	BL21928	12587119	BFL_4	1639	I
L_var_20342	34714398	chr12	5836	BL21451	20431817	BFL_4	1819	I
L_var_20343	34720112	chr12	5837	BL27090	28785273	BFL_4	1947	I
L_var_20350	35152083	chr12	5839	BL21963	11986197	BFL_4	1615	I
L_var_20357	35382074	chr12	5841	BL21636	17554329	BFL_4	1748	I
L_var_20359	35423902	chr12	5842	BL21722	16258237	BFL_4	1713	I
L_var_20360	35449976	chr12	5843	BL21691	16746739	BFL_4	1726	I
L_var_19948	21030729	chr12	5674	BL14846	28969169	BFL_3	2404	Q
L_var_20191	29867954	chr12	5755	BL14766	31256206	BFL_3	2431	Q
L_var_19690	11922557	chr12	5592	BL09318	8767301	BFL_5	2561	E
L_var_20215	30759924	chr12	5768	BL09437	6417295	BFL_5	2521	E
L_var_19710	12169452	chr12	5595	BL04959	14170722	BFL_6	3292	D
L_var_19763	14011977	chr12	5607	BL05532	4929782	BFL_6	3036	D
L_var_19849	17597170	chr12	5641	BL05474	5793924	BFL_6	3067	D
L_var_19968	21658132	chr12	5680	BL02481	21129810	BFL_6	3415	D
L_var_20014	23488535	chr12	5697	BL12269	27264162	BFL_6	3462	D
L_var_20192	29880303	chr12	5756	BL05534	4859904	BFL_6	3035	D
L_var_20206	30577076	chr12	5763	BL04961	14161385	BFL_6	3290	D
L_var_20288	32773315	chr12	5806	BL03591	15222587	BFL_6	3310	D
L_var_19972	21777098	chr12	5681	BL02942	8971407	BFL_7	3637	F
L_var_20234	31233124	chr12	5778	BL03102	11417869	BFL_7	3704	F
L_var_19405	3150686	chr12	5490	BL26829	10283720	BFL_8	3995	M
L_var_19413	3451611	chr12	5494	BL18349	16212015	BFL_8	4115	M
L_var_19459	4918983	chr12	5507	BL18072	11764321	BFL_8	4024	M
L_var_19680	11581815	chr12	5584	BL18522	19950016	BFL_8	4172	M
L_var_20287	32741182	chr12	5805	BL18339	15958815	BFL_8	4112	M
L_var_19564	8229618	chr12	5530	BL06679	14957569	BFL_9	4448	K
L_var_20320	34043643	chr12	5827	BL08827	2599217	BFL_9	4255	K
L_var_20105	27272008	chr12	5729	BL17066	18765127	BFL_10	4807	B1
L_var_20144	28510347	chr12	5742	BL17329	9040536	BFL_10	4656	B1
L_var_19465	5032667	chr12	5508	BL03949	3478846	BFL_11	4895	G
L_var_19504	6236853	chr12	5517	BL09165	2240576	BFL_11	4873	G
L_var_19790	15113647	chr12	5619	BL20345	17074406	BFL_11	5185	G
L_var_19941	20858857	chr12	5671	BL20407	18031866	BFL_11	5204	G
L_var_19796	15213768	chr12	5621	BL10787	18100991	BFL_12	5532	N
L_var_19823	16172204	chr12	5629	BL25999	8278971	BFL_12	5392	N
L_var_19430	3858114	chr12	5499	BL24130	19261664	BFL_13	5980	H
L_var_19476	5226370	chr12	5510	BL24904	6510518	BFL_13	5714	H
L_var_19627	10132826	chr12	5558	BL24951	7449617	BFL_13	5727	H
L_var_19671	11360098	chr12	5580	BL19306	14174002	BFL_13	5876	H
L_var_19686	11764447	chr12	5589	BL23685	8091476	BFL_13	5738	H
L_var_19705	12071777	chr12	5593	BL24885	6121626	BFL_13	5706	H
L_var_19348	981759	chr12	5470	BL14224	5601659	BFL_14	6090	P
L_var_19379	2231753	chr12	5482	BL14638	12759267	BFL_14	6216	P
L_var_19598	9042433	chr12	5546	BL14502	10592971	BFL_14	6171	P
L_var_20345	34962261	chr12	5838	BL04720	16615829	BFL_14	6263	P
L_var_19568	8279008	chr12	5531	BL06367	13434539	BFL_15	6522	L
L_var_19754	13359414	chr12	5602	BL06372	13499372	BFL_15	6524	L
L_var_19840	17150747	chr12	5638	BL06097	8537791	BFL_15	6418	L
L_var_20273	32375025	chr12	5799	BL05891	4798288	BFL_15	6347	L
L_var_19577	8517495	chr12	5535	BL03825	2399883	BFL_17	6656	J1
L_var_19639	10525600	chr12	5564	BL22941	1428057	BFL_17	6638	J1
L_var_19646	10687173	chr12	5568	BL10593	13691103	BFL_16	7038	B2
L_var_19861	17829339	chr12	5645	BL19818	15888826	BFL_16	7064	B2
L_var_20281	32631258	chr12	5802	BL11346	9914186	BFL_16	6967	B2
L_var_20352	35200967	chr12	5840	BL10662	12533542	BFL_16	7007	B2
L_var_19378	2122651	chr12	5481	BL02004	8134404	BFL_18	7164	B3
L_var_19967	21651514	chr12	5679	BL12337	16101659	BFL_18	7262	B3
L_var_19749	13264703	chr12	5599	BL23697	8151053	BFL_19	7345	O2
L_var_20634	6790407	chr13	5890	BL08280	34487197	BFL_1	785	A
L_var_20698	9477428	chr13	5907	BL00801	21348015	BFL_1	614	A
L_var_20916	16233087	chr13	5969	BL22406	25134633	BFL_1	680	A
L_var_21179	24053439	chr13	6001	BL01505	10823261	BFL_1	291	A
L_var_21430	31475210	chr13	6060	BL22488	26795888	BFL_1	707	A
L_var_20387	647629	chr13	5848	BL07974	29951963	BFL_2	1382	C1
L_var_20638	6876662	chr13	5891	BL07601	23277167	BFL_2	1237	C1
L_var_20781	12487082	chr13	5936	BL06975	12950897	BFL_2	970	J2
L_var_21175	23945212	chr13	5999	BL06948	12525592	BFL_2	965	J2
L_var_21194	24476061	chr13	6003	BL15828	5618024	BFL_2	849	C1
L_var_21208	24784347	chr13	6007	BL07069	15177564	BFL_2	1002	J2
L_var_21457	32443507	chr13	6068	BL07134	16277631	BFL_2	1032	C1
L_var_21534	34734133	chr13	6097	BL07605	23351264	BFL_2	1241	C1
L_var_20505	3618966	chr13	5877	BL16417	25760934	BFL_4	1916	I
L_var_20674	8576875	chr13	5899	BL21879	13640324	BFL_4	1659	I
L_var_21216	25053152	chr13	6008	BL10113	27573194	BFL_4	1939	I
L_var_20415	1525593	chr13	5861	BL15391	18427676	BFL_3	2234	Q
L_var_20583	5139832	chr13	5887	BL16769	2293135	BFL_3	2023	C2
L_var_20811	13185885	chr13	5946	BL20141	10051158	BFL_3	2083	C2
L_var_21357	29423368	chr13	6040	BL14941	27343771	BFL_3	2375	Q
L_var_21428	31446898	chr13	6059	BL15333	19843115	BFL_3	2258	Q
L_var_20456	2486361	chr13	5865	BL09252	9908654	BFL_5	2579	E
L_var_20567	4874762	chr13	5886	BL27657	15319074	BFL_5	2714	E
L_var_21019	19336124	chr13	5976	BL09382	7496418	BFL_5	2538	E
