s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL40504	4997016	chrom13	5673	g59382	9606313	scaffold_15	5277	D
PL40873	5183269	chrom13	5675	g61045	16823318	scaffold_15	5357	D
PL40350	5247053	chrom13	5676	g57582	2764042	scaffold_15	5224	D
PL40281	5252607	chrom13	5677	g64514	32986165	scaffold_15	5571	D
PL40818	5293431	chrom13	5678	g65910	39537268	scaffold_15	5655	D
PL40602	5417863	chrom13	5679	g65237	36552285	scaffold_15	5618	D
PL40997	5477586	chrom13	5680	g65224	36511837	scaffold_15	5617	D
PL40063	5494278	chrom13	5681	g65625	38313434	scaffold_15	5641	D
PL40237	5561935	chrom13	5683	g64886	34979200	scaffold_15	5592	D
PL40307	5589923	chrom13	5684	g63598	28728401	scaffold_15	5509	D
PL41062	5603934	chrom13	5685	g61178	17338247	scaffold_15	5367	D
PL40295	5624731	chrom13	5686	g63830	29817113	scaffold_15	5530	D
PL40961	5730337	chrom13	5687	g62594	23876629	scaffold_15	5441	D
PL40313	5777731	chrom13	5688	g61758	20260056	scaffold_15	5401	D
PL40911	5786581	chrom13	5689	g60312	13327790	scaffold_15	5319	D
PL40638	5821918	chrom13	5690	g60256	13118022	scaffold_15	5317	D
PL40747	5821986	chrom13	5691	g62253	22627341	scaffold_15	5426	D
PL40641	5853507	chrom13	5692	g64024	30955033	scaffold_15	5536	D
PL40374	5878175	chrom13	5693	g58962	8224340	scaffold_15	5270	D
PL40069	5878435	chrom13	5694	g66264	41236938	scaffold_15	5683	D
PL40241	6230363	chrom13	5695	g62960	25657436	scaffold_15	5466	D
PL40612	6263589	chrom13	5697	g66177	40837009	scaffold_15	5676	D
PL40083	6568003	chrom13	5699	g65421	37300139	scaffold_15	5626	D
PL40200	6634838	chrom13	5700	g64994	35364783	scaffold_15	5597	D
PL40835	7476102	chrom13	5705	g64373	32324618	scaffold_15	5562	D
PL40256	7498996	chrom13	5706	g58769	7490501	scaffold_15	5267	D
PL39993	7554390	chrom13	5707	g64539	33108288	scaffold_15	5572	D
PL40779	7712239	chrom13	5709	g57194	1089271	scaffold_15	5210	D
PL41008	7725561	chrom13	5710	g63773	29571306	scaffold_15	5526	D
PL40907	7858121	chrom13	5711	g63758	29475122	scaffold_15	5525	D
PL40773	7866393	chrom13	5712	g65011	35400692	scaffold_15	5598	D
PL40455	8058515	chrom13	5713	g62728	24516694	scaffold_15	5453	D
PL40597	8298766	chrom13	5715	g62270	22758447	scaffold_15	5427	D
PL41040	8527810	chrom13	5716	g66056	40194472	scaffold_15	5666	D
PL40899	8648782	chrom13	5717	g66730	43604618	scaffold_15	5692	D
PL40917	8665991	chrom13	5718	g60047	12342940	scaffold_15	5301	D
PL40235	8718654	chrom13	5719	g62035	21637346	scaffold_15	5410	D
PL39996	8737111	chrom13	5720	g64113	31361202	scaffold_15	5544	D
PL40672	8830921	chrom13	5721	g59273	9168175	scaffold_15	5273	D
PL40473	9219714	chrom13	5723	g60906	16143358	scaffold_15	5344	D
PL40999	9249880	chrom13	5724	g64398	32425550	scaffold_15	5564	D
PL40539	9253033	chrom13	5725	g60901	16130211	scaffold_15	5343	D
PL40762	9443347	chrom13	5727	g64408	32463020	scaffold_15	5565	D
PL40769	9487169	chrom13	5728	g57160	913372	scaffold_15	5208	D
PL40973	9747977	chrom13	5729	g65298	36744849	scaffold_15	5621	D
PL40924	9803853	chrom13	5730	g60470	13978131	scaffold_15	5324	D
PL40341	9807719	chrom13	5731	g61852	20760497	scaffold_15	5403	D
PL40783	9888228	chrom13	5732	g60424	13746304	scaffold_15	5322	D
PL40242	9909695	chrom13	5733	g57585	2774426	scaffold_15	5225	D
PL40049	9957004	chrom13	5734	g60920	16207404	scaffold_15	5347	D
PL40993	9985813	chrom13	5735	g60909	16156628	scaffold_15	5345	D
PL40144	10136125	chrom13	5736	g63164	26621976	scaffold_15	5483	D
PL40207	10282411	chrom13	5737	g57658	3050712	scaffold_15	5226	D
PL40177	10622881	chrom13	5738	g61373	18379802	scaffold_15	5379	D
PL40804	10749736	chrom13	5739	g58757	7456198	scaffold_15	5266	D
PL40712	10784628	chrom13	5740	g62165	22255888	scaffold_15	5423	D
PL40280	10787326	chrom13	5741	g62169	22263971	scaffold_15	5424	D
PL40377	11142224	chrom13	5742	g59338	9408638	scaffold_15	5274	D
PL40772	11516172	chrom13	5744	g65310	36808909	scaffold_15	5623	D
PL40868	11726793	chrom13	5745	g63744	29390635	scaffold_15	5522	D
PL40743	12300841	chrom13	5748	g62022	21555855	scaffold_15	5409	D
PL40946	12351167	chrom13	5749	g60935	16327462	scaffold_15	5350	D
PL40742	12404048	chrom13	5750	g62037	21646528	scaffold_15	5411	D
PL40061	12424826	chrom13	5751	g64793	34503834	scaffold_15	5583	D
PL40503	12453989	chrom13	5752	g63675	29072918	scaffold_15	5514	D
PL40925	12460842	chrom13	5753	g64594	33325724	scaffold_15	5576	D
PL40036	12503119	chrom13	5754	g65489	37696081	scaffold_15	5630	D
PL40887	12679713	chrom13	5755	g60118	12619486	scaffold_15	5307	D
PL40652	12747881	chrom13	5756	g62222	22473333	scaffold_15	5425	D
PL40986	12807580	chrom13	5757	g60363	13486379	scaffold_15	5320	D
PL41023	12808830	chrom13	5758	g65112	35899157	scaffold_15	5604	D
PL40984	12834994	chrom13	5759	g58374	5944030	scaffold_15	5252	D
PL40107	13104527	chrom13	5761	g59735	10860773	scaffold_15	5286	D
PL40268	13137740	chrom13	5762	g59740	10871043	scaffold_15	5287	D
PL40763	13153899	chrom13	5763	g58493	6314257	scaffold_15	5255	D
PL40152	13405459	chrom13	5764	g62737	24599807	scaffold_15	5454	D
PL40188	13737004	chrom13	5768	g63018	25914449	scaffold_15	5470	D
PL40387	13754443	chrom13	5769	g62983	25778148	scaffold_15	5469	D
PL40571	13771446	chrom13	5770	g64327	32123199	scaffold_15	5557	D
PL40561	13771631	chrom13	5771	g61616	19479892	scaffold_15	5394	D
PL41067	13817672	chrom13	5772	g64452	32651839	scaffold_15	5567	D
PL40042	13820996	chrom13	5773	g64212	31700714	scaffold_15	5549	D
PL40040	13880376	chrom13	5774	g64257	31840935	scaffold_15	5552	D
PL40404	13882962	chrom13	5775	g61014	16640144	scaffold_15	5355	D
PL40545	13890160	chrom13	5776	g61013	16630627	scaffold_15	5354	D
PL40367	13917880	chrom13	5777	g61009	16626471	scaffold_15	5353	D
PL40906	13939481	chrom13	5778	g59380	9592190	scaffold_15	5276	D
PL40452	14393670	chrom13	5782	g63730	29329249	scaffold_15	5518	D
PL40721	14437494	chrom13	5783	g64511	32952289	scaffold_15	5570	D
PL40987	14518441	chrom13	5785	g64214	31713110	scaffold_15	5550	D
PL40097	14601389	chrom13	5787	g60614	14660520	scaffold_15	5332	D
PL40953	14983027	chrom13	5788	g64808	34589553	scaffold_15	5585	D
PL40814	15004601	chrom13	5789	g61998	21413082	scaffold_15	5407	D
PL40576	15007610	chrom13	5790	g66584	42793475	scaffold_15	5686	D
PL40858	15043414	chrom13	5791	g58402	6003064	scaffold_15	5253	D
PL40189	15411612	chrom13	5795	g65090	35784677	scaffold_15	5601	D
PL41095	15455405	chrom13	5796	g65075	35738135	scaffold_15	5600	D
PL40354	15516551	chrom13	5798	g64603	33350074	scaffold_15	5577	D
PL40966	15558868	chrom13	5799	g62923	25374376	scaffold_15	5461	D
PL40175	15837389	chrom13	5801	g58463	6207396	scaffold_15	5254	D
PL40850	15905898	chrom13	5802	g62969	25706820	scaffold_15	5467	D
PL41116	16036041	chrom13	5803	g57705	3290234	scaffold_15	5227	D
PL40299	16080455	chrom13	5804	g66067	40305255	scaffold_15	5668	D
PL40667	16102018	chrom13	5805	g65430	37364433	scaffold_15	5628	D
PL40634	16102262	chrom13	5806	g66065	40290349	scaffold_15	5667	D
PL40727	16220481	chrom13	5808	g61437	18698170	scaffold_15	5387	D
PL40836	16276533	chrom13	5809	g62631	24056391	scaffold_15	5448	D
PL40815	16287345	chrom13	5810	g61068	16883207	scaffold_15	5359	D
PL40531	16572998	chrom13	5811	g60248	13103954	scaffold_15	5316	D
PL40153	16612902	chrom13	5812	g60238	13053571	scaffold_15	5314	D
PL40829	16679102	chrom13	5813	g63224	26945250	scaffold_15	5487	D
PL40372	17104265	chrom13	5814	g63446	27944681	scaffold_15	5504	D
PL40132	17326381	chrom13	5816	g60579	14466619	scaffold_15	5330	D
PL40252	17619225	chrom13	5818	g60898	16107983	scaffold_15	5342	D
PL40109	17704977	chrom13	5819	g60897	16088530	scaffold_15	5341	D
PL40248	17935116	chrom13	5820	g65571	38051410	scaffold_15	5637	D
PL41123	18162190	chrom13	5822	g60976	16509961	scaffold_15	5351	D
PL40629	18202285	chrom13	5823	g58070	4684941	scaffold_15	5242	D
PL40757	18327776	chrom13	5824	g58052	4634293	scaffold_15	5241	D
PL40342	18333988	chrom13	5825	g64357	32265295	scaffold_15	5558	D
PL40419	18362846	chrom13	5826	g57883	4016526	scaffold_15	5235	D
PL40903	18434109	chrom13	5827	g64055	31149815	scaffold_15	5542	D
PL41111	18487408	chrom13	5828	g62282	22812394	scaffold_15	5429	D
PL40327	18587954	chrom13	5829	g63078	26223388	scaffold_15	5476	D
PL40884	18621986	chrom13	5830	g58794	7634896	scaffold_15	5269	D
PL40893	18867849	chrom13	5831	g61400	18532760	scaffold_15	5382	D
PL40559	19730469	chrom13	5832	g64979	35265571	scaffold_15	5595	D
PL40308	19831057	chrom13	5833	g64992	35355194	scaffold_15	5596	D
PL40461	20050120	chrom13	5834	g64177	31598872	scaffold_15	5548	D
PL40183	20148943	chrom13	5835	g59948	11782149	scaffold_15	5299	D
PL40353	20270716	chrom13	5837	g60987	16537285	scaffold_15	5352	D
PL40600	20431264	chrom13	5838	g63326	27455414	scaffold_15	5495	D
PL40158	20451147	chrom13	5839	g64039	31030634	scaffold_15	5538	D
PL40031	20506789	chrom13	5840	g59856	11389468	scaffold_15	5295	D
PL40478	20506996	chrom13	5841	g65704	38647256	scaffold_15	5651	D
PL40435	20566896	chrom13	5842	g64368	32306320	scaffold_15	5561	D
PL40130	20587476	chrom13	5843	g62294	22844131	scaffold_15	5430	D
PL40830	20619015	chrom13	5844	g63734	29348059	scaffold_15	5519	D
PL40178	20622399	chrom13	5845	g63538	28338031	scaffold_15	5507	D
PL40139	20666848	chrom13	5846	g57777	3551887	scaffold_15	5231	D
PL40693	20674241	chrom13	5847	g66150	40689706	scaffold_15	5674	D
PL40547	20882207	chrom13	5849	g65130	35988425	scaffold_15	5608	D
PL41057	20882563	chrom13	5850	g65126	35975914	scaffold_15	5607	D
PL40833	20919565	chrom13	5851	g57577	2735103	scaffold_15	5223	D
PL40303	20935627	chrom13	5852	g61707	19972804	scaffold_15	5396	D
PL40748	21035400	chrom13	5853	g64416	32504141	scaffold_15	5566	D
PL41108	21061552	chrom13	5854	g61160	17260490	scaffold_15	5365	D
PL40112	21090310	chrom13	5855	g61157	17245172	scaffold_15	5364	D
PL40671	21117141	chrom13	5856	g66578	42776495	scaffold_15	5685	D
PL40692	21180576	chrom13	5857	g63677	29080911	scaffold_15	5515	D
PL40803	21312171	chrom13	5858	g63156	26593114	scaffold_15	5482	D
PL40098	21442232	chrom13	5859	g63780	29620906	scaffold_15	5527	D
PL40745	21505727	chrom13	5860	g57758	3492657	scaffold_15	5228	D
PL40185	21514583	chrom13	5861	g57767	3527048	scaffold_15	5230	D
PL40381	21544387	chrom13	5862	g65495	37719593	scaffold_15	5631	D
PL40849	21549302	chrom13	5863	g63644	28946246	scaffold_15	5513	D
PL40082	21617071	chrom13	5864	g57532	2485722	scaffold_15	5219	D
PL40690	21805674	chrom13	5865	g63735	29350347	scaffold_15	5520	D
PL41059	22240707	chrom13	5866	g64833	34700197	scaffold_15	5589	D
PL39997	22296531	chrom13	5867	g64631	33456627	scaffold_15	5579	D
PL40073	22396810	chrom13	5868	g63358	27574985	scaffold_15	5498	D
PL40949	22413848	chrom13	5869	g61736	20129343	scaffold_15	5399	D
PL40916	22414042	chrom13	5870	g64617	33407932	scaffold_15	5578	D
PL40206	22460200	chrom13	5871	g63415	27811937	scaffold_15	5501	D
PL40685	22788124	chrom13	5872	g57546	2592954	scaffold_15	5220	D
PL40771	23241743	chrom13	5874	g62635	24069175	scaffold_15	5449	D
PL40498	23286765	chrom13	5875	g64475	32746214	scaffold_15	5568	D
PL40725	23304763	chrom13	5876	g66743	43681114	scaffold_15	5694	D
PL40275	23309005	chrom13	5877	g60041	12303818	scaffold_15	5300	D
PL40421	23651488	chrom13	5879	g57867	3952449	scaffold_15	5234	D
PL40585	23727425	chrom13	5880	g64128	31409385	scaffold_15	5546	D
PL40996	23879282	chrom13	5881	g57520	2431924	scaffold_15	5218	D
PL40655	23893924	chrom13	5882	g61359	18304037	scaffold_15	5378	D
PL40314	23936677	chrom13	5883	g61211	17464348	scaffold_15	5370	D
PL40321	23937939	chrom13	5884	g62151	22197731	scaffold_15	5421	D
PL40011	23974854	chrom13	5885	g58615	6957999	scaffold_15	5260	D
PL40947	24106761	chrom13	5886	g60369	13536961	scaffold_15	5321	D
PL41037	24181318	chrom13	5887	g65646	38381308	scaffold_15	5645	D
PL40474	24222882	chrom13	5888	g61905	21010511	scaffold_15	5404	D
PL40948	24313751	chrom13	5889	g61914	21059499	scaffold_15	5405	D
PL40956	24329946	chrom13	5890	g61723	20081309	scaffold_15	5397	D
PL40053	24353374	chrom13	5891	g65093	35824400	scaffold_15	5602	D
PL40079	24588845	chrom13	5892	g60932	16295973	scaffold_15	5349	D
PL40041	24681990	chrom13	5893	g61407	18562860	scaffold_15	5385	D
PL41006	24789583	chrom13	5894	g64156	31522605	scaffold_15	5547	D
PL40514	25083155	chrom13	5895	g58706	7321208	scaffold_15	5263	D
PL40847	25083173	chrom13	5896	g65679	38553098	scaffold_15	5647	D
PL40605	25104714	chrom13	5897	g63043	26008726	scaffold_15	5471	D
PL40475	25160954	chrom13	5898	g63046	26026814	scaffold_15	5472	D
PL40146	25341283	chrom13	5899	g61393	18505948	scaffold_15	5381	D
PL40340	25475097	chrom13	5900	g61849	20744867	scaffold_15	5402	D
PL31649	26719434	chrom13	5904	g64586	33278655	scaffold_15	5575	D
PL31481	26742050	chrom13	5905	g57792	3620387	scaffold_15	5233	D
PL31475	26797726	chrom13	5906	g62601	23906628	scaffold_15	5443	D
PL31512	26937608	chrom13	5909	g62350	22989667	scaffold_15	5433	D
PL31179	27277224	chrom13	5910	g63393	27734507	scaffold_15	5499	D
PL31541	27407133	chrom13	5911	g64811	34603075	scaffold_15	5586	D
PL31271	27424812	chrom13	5913	g57918	4172372	scaffold_15	5236	D
PL31700	27464776	chrom13	5914	g66084	40362935	scaffold_15	5671	D
PL31273	27478939	chrom13	5915	g66087	40380947	scaffold_15	5672	D
PL31308	27495033	chrom13	5916	g62044	21673902	scaffold_15	5412	D
PL31549	27534011	chrom13	5917	g66079	40339780	scaffold_15	5670	D
PL31398	27550137	chrom13	5918	g62619	23982671	scaffold_15	5446	D
PL31676	27608143	chrom13	5920	g66139	40636649	scaffold_15	5673	D
PL31718	27623442	chrom13	5921	g64845	34753621	scaffold_15	5590	D
PL31186	27888533	chrom13	5922	g64324	32097619	scaffold_15	5556	D
PL31259	27911725	chrom13	5923	g64312	32041175	scaffold_15	5554	D
PL31521	27921298	chrom13	5924	g65915	39560058	scaffold_15	5656	D
PL31659	27929786	chrom13	5925	g59620	10445703	scaffold_15	5281	D
PL31767	27947796	chrom13	5926	g66262	41224593	scaffold_15	5682	D
PL31657	28001889	chrom13	5927	g63353	27561025	scaffold_15	5497	D
PL31381	28069878	chrom13	5928	g65931	39632030	scaffold_15	5657	D
PL31330	28186343	chrom13	5929	g62670	24198971	scaffold_15	5451	D
PL31225	28203828	chrom13	5930	g62581	23837360	scaffold_15	5439	D
PL31757	28204604	chrom13	5931	g65561	38011721	scaffold_15	5635	D
PL31165	28218024	chrom13	5932	g65429	37349038	scaffold_15	5627	D
PL31206	28313914	chrom13	5933	g65141	36096102	scaffold_15	5609	D
PL31222	28550865	chrom13	5934	g59721	10796408	scaffold_15	5285	D
PL31196	28616547	chrom13	5935	g60770	15390426	scaffold_15	5335	D
PL31697	28685094	chrom13	5936	g65756	38872424	scaffold_15	5654	D
PL31416	28783654	chrom13	5937	g61341	18196876	scaffold_15	5377	D
PL31322	28959423	chrom13	5938	g61260	17701248	scaffold_15	5376	D
PL31726	29024483	chrom13	5939	g63812	29753630	scaffold_15	5528	D
PL31618	29146028	chrom13	5941	g58545	6600764	scaffold_15	5258	D
PL31529	29209436	chrom13	5942	g64320	32070518	scaffold_15	5555	D
PL31183	29236844	chrom13	5943	g59773	11038992	scaffold_15	5289	D
PL31522	29258062	chrom13	5944	g59770	11024422	scaffold_15	5288	D
PL31515	29320339	chrom13	5945	g61097	16999920	scaffold_15	5361	D
PL31316	29393662	chrom13	5946	g64004	30862293	scaffold_15	5535	D
PL31694	29405863	chrom13	5947	g58003	4492304	scaffold_15	5239	D
PL31172	29487307	chrom13	5948	g58082	4709417	scaffold_15	5243	D
PL31688	29538341	chrom13	5949	g59798	11111427	scaffold_15	5291	D
PL31709	29557451	chrom13	5950	g62598	23893813	scaffold_15	5442	D
PL31745	29683830	chrom13	5951	g60198	12884828	scaffold_15	5313	D
PL31535	29706312	chrom13	5952	g65097	35854436	scaffold_15	5603	D
PL31282	29708339	chrom13	5953	g64100	31325380	scaffold_15	5543	D
PL31311	29725037	chrom13	5954	g65539	37950552	scaffold_15	5633	D
PL31720	29730669	chrom13	5955	g66754	43744702	scaffold_15	5695	D
PL31212	29788732	chrom13	5956	g65045	35590568	scaffold_15	5599	D
PL31236	30071285	chrom13	5958	g62616	23966297	scaffold_15	5445	D
PL31658	30145317	chrom13	5959	g66222	41010940	scaffold_15	5679	D
PL31554	30147276	chrom13	5960	g66218	40977259	scaffold_15	5678	D
PL31459	30162987	chrom13	5961	g66393	42055628	scaffold_15	5684	D
PL31352	30176660	chrom13	5962	g66160	40768296	scaffold_15	5675	D
PL31587	30248119	chrom13	5963	g62118	22051767	scaffold_15	5417	D
PL31436	30340839	chrom13	5964	g63601	28746127	scaffold_15	5510	D
PL31367	30341288	chrom13	5965	g62739	24615609	scaffold_15	5455	D
PL31741	30385358	chrom13	5967	g65711	38686637	scaffold_15	5652	D
PL31213	30650701	chrom13	5968	g61469	18956976	scaffold_15	5388	D
PL31590	30659389	chrom13	5969	g65185	36346432	scaffold_15	5614	D
PL31602	30765307	chrom13	5970	g59844	11338133	scaffold_15	5294	D
PL31133	30928540	chrom13	5971	g62939	25513288	scaffold_15	5465	D
PL31334	31442797	chrom13	5973	g63882	30052258	scaffold_15	5533	D
PL31672	31468623	chrom13	5974	g63606	28774382	scaffold_15	5511	D
PL31737	31472982	chrom13	5975	g63424	27843169	scaffold_15	5502	D
PL31194	31578290	chrom13	5976	g59920	11654859	scaffold_15	5297	D
PL31705	31651061	chrom13	5977	g65662	38483302	scaffold_15	5646	D
PL31289	31771233	chrom13	5978	g60095	12494383	scaffold_15	5306	D
PL31218	31875458	chrom13	5979	g62050	21700856	scaffold_15	5413	D
PL31191	31891313	chrom13	5980	g63865	29980392	scaffold_15	5531	D
PL31693	32070954	chrom13	5981	g63083	26246527	scaffold_15	5477	D
PL31719	32089243	chrom13	5982	g59782	11059168	scaffold_15	5290	D
PL31161	32098829	chrom13	5983	g61237	17599332	scaffold_15	5372	D
PL31673	32154183	chrom13	5984	g61241	17617599	scaffold_15	5373	D
PL31169	32158712	chrom13	5985	g61244	17636105	scaffold_15	5374	D
PL31171	32188330	chrom13	5986	g63077	26219997	scaffold_15	5475	D
PL31748	32238086	chrom13	5987	g63186	26734875	scaffold_15	5484	D
PL31603	32645617	chrom13	5988	g60184	12820154	scaffold_15	5312	D
PL31244	32723454	chrom13	5989	g65568	38033778	scaffold_15	5636	D
PL31499	32723970	chrom13	5990	g65183	36338551	scaffold_15	5613	D
PL31644	32803128	chrom13	5991	g58312	5649687	scaffold_15	5247	D
PL31180	32830398	chrom13	5992	g58303	5594970	scaffold_15	5246	D
PL31355	33178965	chrom13	5993	g58296	5576154	scaffold_15	5245	D
PL31497	33220934	chrom13	5994	g59438	9865186	scaffold_15	5279	D
PL31762	33359919	chrom13	5995	g65328	36912655	scaffold_15	5625	D
PL31686	33411529	chrom13	5996	g64227	31742440	scaffold_15	5551	D
PL31580	33433278	chrom13	5997	g66742	43674620	scaffold_15	5693	D
PL31208	33450274	chrom13	5998	g64818	34628326	scaffold_15	5587	D
PL31508	33684314	chrom13	5999	g64307	32030501	scaffold_15	5553	D
PL31292	33770554	chrom13	6000	g65693	38602948	scaffold_15	5649	D
PL31735	33825382	chrom13	6001	g62446	23308445	scaffold_15	5437	D
PL31679	34063228	chrom13	6002	g66249	41141311	scaffold_15	5681	D
PL31558	34122888	chrom13	6003	g61082	16942166	scaffold_15	5360	D
PL31764	34134432	chrom13	6004	g63055	26109063	scaffold_15	5473	D
PL31568	34182290	chrom13	6005	g60161	12746962	scaffold_15	5310	D
PL31565	34184521	chrom13	6006	g62838	24970241	scaffold_15	5458	D
PL31510	34193664	chrom13	6007	g62833	24951401	scaffold_15	5457	D
PL31215	34303709	chrom13	6008	g60457	13920818	scaffold_15	5323	D
PL31464	34370884	chrom13	6009	g63062	26135560	scaffold_15	5474	D
PL31769	34494167	chrom13	6011	g60807	15552210	scaffold_15	5338	D
PL31148	34494178	chrom13	6012	g60816	15581388	scaffold_15	5339	D
PL31182	34524330	chrom13	6013	g63293	27301954	scaffold_15	5490	D
PL31290	34559615	chrom13	6015	g60801	15540804	scaffold_15	5337	D
PL31376	34579866	chrom13	6016	g59123	8744487	scaffold_15	5272	D
PL31648	34633292	chrom13	6017	g59100	8682454	scaffold_15	5271	D
PL31167	34691593	chrom13	6020	g58514	6415491	scaffold_15	5257	D
PL31536	34737200	chrom13	6021	g65967	39793789	scaffold_15	5658	D
PL31224	34784301	chrom13	6022	g58497	6331534	scaffold_15	5256	D
PL31371	34947035	chrom13	6023	g62615	23962782	scaffold_15	5444	D
PL31247	35001860	chrom13	6024	g66001	39943326	scaffold_15	5661	D
PL31221	35011396	chrom13	6025	g66013	39984147	scaffold_15	5662	D
PL31562	35300956	chrom13	6027	g61401	18542009	scaffold_15	5383	D
PL31462	35307111	chrom13	6028	g61404	18554174	scaffold_15	5384	D
PL31174	35324007	chrom13	6029	g62938	25506550	scaffold_15	5464	D
PL31158	35503046	chrom13	6030	g62935	25485715	scaffold_15	5463	D
PL31313	35545169	chrom13	6031	g62927	25398430	scaffold_15	5462	D
PL31375	35561289	chrom13	6032	g62443	23295268	scaffold_15	5436	D
PL31342	35618250	chrom13	6033	g66047	40146630	scaffold_15	5665	D
PL31145	35620414	chrom13	6034	g66043	40125225	scaffold_15	5664	D
PL31560	35668604	chrom13	6035	g58358	5840901	scaffold_15	5249	D
PL31431	35730488	chrom13	6036	g58359	5845331	scaffold_15	5250	D
PL31138	35735536	chrom13	6037	g58361	5871760	scaffold_15	5251	D
PL31359	35761305	chrom13	6038	g62626	24019911	scaffold_15	5447	D
PL31435	35829770	chrom13	6039	g65186	36352196	scaffold_15	5615	D
PL31173	35851289	chrom13	6040	g57568	2700950	scaffold_15	5222	D
PL31461	35935546	chrom13	6041	g57553	2634086	scaffold_15	5221	D
PL31291	35971158	chrom13	6042	g66021	40026463	scaffold_15	5663	D
PL31328	36066734	chrom13	6043	g57373	1834561	scaffold_15	5212	D
PL31265	36068856	chrom13	6044	g57379	1847762	scaffold_15	5213	D
PL31626	36180466	chrom13	6045	g63877	30034847	scaffold_15	5532	D
PL31534	36551233	chrom13	6046	g60862	15880230	scaffold_15	5340	D
PL31277	36730883	chrom13	6048	g57931	4218622	scaffold_15	5237	D
PL31270	36736383	chrom13	6049	g62420	23243314	scaffold_15	5435	D
PL31417	37015818	chrom13	6050	g64047	31100928	scaffold_15	5539	D
PL31715	37023389	chrom13	6051	g64049	31104724	scaffold_15	5540	D
PL31372	37048243	chrom13	6052	g64053	31132311	scaffold_15	5541	D
PL31653	37071746	chrom13	6053	g57766	3520131	scaffold_15	5229	D
PL31395	37118405	chrom13	6054	g64121	31394876	scaffold_15	5545	D
PL31585	37143334	chrom13	6055	g62052	21709931	scaffold_15	5414	D
PL31384	37156373	chrom13	6056	g62059	21722306	scaffold_15	5415	D
PL31660	37281467	chrom13	6057	g57421	2002127	scaffold_15	5214	D
PL31274	37291386	chrom13	6058	g57422	2013394	scaffold_15	5215	D
PL31463	37379600	chrom13	6059	g65715	38739875	scaffold_15	5653	D
PL31406	37538484	chrom13	6061	g61015	16646940	scaffold_15	5356	D
PL31668	37587134	chrom13	6062	g65433	37397079	scaffold_15	5629	D
PL31388	37625290	chrom13	6063	g66077	40333045	scaffold_15	5669	D
PL31552	37967147	chrom13	6065	g64800	34535172	scaffold_15	5584	D
PL31125	37977463	chrom13	6066	g65697	38625881	scaffold_15	5650	D
PL31563	38018515	chrom13	6067	g64381	32361050	scaffold_15	5563	D
PL31579	38072344	chrom13	6068	g62279	22796968	scaffold_15	5428	D
PL40758	8127920	chrom13	5714	g120495	31422581	scaffold_1	6019	I
PL31717	34689834	chrom13	6019	g51976	20691404	scaffold_14	6175	A2
PL40927	671828	chrom13	5615	g166370	4403131	scaffold_5	6283	N
PL40229	7023178	chrom13	5704	g173753	36526534	scaffold_5	6524	N
PL40592	8848262	chrom13	5722	g171121	25652915	scaffold_5	6442	N
PL41004	9396555	chrom13	5726	g172000	29545019	scaffold_5	6470	N
PL41113	13629348	chrom13	5766	g168850	15059814	scaffold_5	6345	N
PL31358	38173650	chrom13	6069	g172558	31828995	scaffold_5	6487	N
PL40324	15643965	chrom13	5800	g29178	16934624	scaffold_12	6656	B1
PL31640	30977798	chrom13	5972	g25460	1038882	scaffold_12	6544	B1
PL31734	37634770	chrom13	6064	g29050	16369509	scaffold_12	6652	B1
PL31276	38212059	chrom13	6070	g31257	26037940	scaffold_12	6732	B1
PL31404	29882361	chrom13	5957	g210962	19018590	scaffold_9	6976	P
PL31220	25731635	chrom13	5903	g41572	16773756	scaffold_13	7145	C
PL31631	26877329	chrom13	5908	g196523	1082639	scaffold_8	7222	J
PL40392	15132178	chrom13	5792	g179240	14357715	scaffold_6	7531	B3
PL33062	104614	chrom14	6071	g95387	30562420	scaffold_18	329	H+Q
PL32551	13743262	chrom14	6187	g96351	35389512	scaffold_18	404	H+Q
PL32909	36581330	chrom14	6348	g101385	58335906	scaffold_18	673	H+Q
PL33408	2234281	chrom14	6083	g132003	21862440	scaffold_2	912	B2+M
PL32282	2404600	chrom14	6084	g134539	36034567	scaffold_2	1045	B2+M
PL32321	6793568	chrom14	6115	g127636	917751	scaffold_2	689	B2+M
PL33088	11975551	chrom14	6171	g132298	23457210	scaffold_2	925	B2+M
PL32400	22194096	chrom14	6258	g131956	21650693	scaffold_2	910	B2+M
PL33389	231849	chrom14	6072	g161633	39105803	scaffold_4	1818	A1
PL32803	390076	chrom14	6073	g161626	39032430	scaffold_4	1817	A1
PL33064	21695390	chrom14	6248	g161988	40927233	scaffold_4	1840	A1
PL33337	36580792	chrom14	6347	g157220	16982814	scaffold_4	1503	A1
PL32499	7684938	chrom14	6126	g73135	29181894	scaffold_16	2304	L+J
PL32592	18915916	chrom14	6227	g74243	34208746	scaffold_16	2368	L+J
PL33235	31901100	chrom14	6316	g73944	32620579	scaffold_16	2354	L+J
PL33384	36448233	chrom14	6345	g68134	2651773	scaffold_16	1990	L+J
PL33058	7246117	chrom14	6121	g104528	9223620	scaffold_19	2630	K
PL33481	8146028	chrom14	6131	g110889	39794023	scaffold_19	2952	K
PL32956	8287091	chrom14	6132	g106454	17632680	scaffold_19	2723	K
PL33149	8347455	chrom14	6133	g106467	17693650	scaffold_19	2724	K
