s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
LOC576010	21787107	scaffold_12	5966	BL25924	9608524	BFL_12	5767	N
LOC582199	21850925	scaffold_12	5967	BL26088	6649230	BFL_12	5712	N
LOC576304	21855033	scaffold_12	5968	BL25764	12082155	BFL_12	5826	N
SoxB2	22023631	scaffold_12	5969	BL26137	5586874	BFL_12	5697	N
SoxB1	22216147	scaffold_12	5970	BL26132	5689232	BFL_12	5698	N
LOC587391	22368732	scaffold_12	5971	BL10819	18987802	BFL_12	5901	N
LOC592256	22372220	scaffold_12	5972	BL21128	15048608	BFL_12	5851	N
LOC590355	22581997	scaffold_12	5973	BL26236	3646524	BFL_12	5669	N
LOC765159	22689403	scaffold_12	5974	BL10774	17908303	BFL_12	5885	N
LOC592453	22859731	scaffold_12	5975	BL13903	21732577	BFL_12	5935	N
LOC592411	22888773	scaffold_12	5976	BL13888	21910795	BFL_12	5940	N
LOC592713	22934094	scaffold_12	5977	BL25874	10187746	BFL_12	5788	N
LOC584590	23037548	scaffold_12	5979	BL21069	15931345	BFL_12	5866	N
LOC592591	23100851	scaffold_12	5980	BL17889	334249	BFL_12	5631	N
LOC577600	23230309	scaffold_12	5981	BL17887	445828	BFL_12	5633	N
LOC578199	23319779	scaffold_12	5982	BL25856	10569392	BFL_12	5796	N
LOC589226	23416829	scaffold_12	5983	BL26011	7950954	BFL_12	5736	N
LOC754694	23547847	scaffold_12	5985	BL13843	22568557	BFL_12	5953	N
LOC587687	23912784	scaffold_12	5987	BL25867	10254926	BFL_12	5792	N
LOC588042	23944646	scaffold_12	5988	BL25882	10081094	BFL_12	5784	N
LOC591982	24251440	scaffold_12	5989	BL26100	6416373	BFL_12	5707	N
LOC586206	24408553	scaffold_12	5991	BL26228	3757914	BFL_12	5673	N
LOC586223	24430215	scaffold_12	5992	BL26226	3808892	BFL_12	5674	N
LOC588224	24434813	scaffold_12	5993	BL26151	5292500	BFL_12	5691	N
LOC105446240	24515208	scaffold_12	5994	BL26086	6692572	BFL_12	5713	N
LOC115922877	24553633	scaffold_12	5995	BL26662	16574225	BFL_12	5873	N
LOC100891806	24605143	scaffold_12	5996	BL26107	6349963	BFL_12	5705	N
LOC575264	24662802	scaffold_12	5997	BL26140	5526954	BFL_12	5696	N
LOC575134	24847290	scaffold_12	5998	BL25806	11367522	BFL_12	5811	N
LOC100891211	24908213	scaffold_12	5999	BL08027	3026363	BFL_12	5656	N
LOC578833	25531783	scaffold_12	6000	BL21086	15603894	BFL_12	5861	N
LOC579223	25557059	scaffold_12	6002	BL10818	18975842	BFL_12	5900	N
gpc	25614323	scaffold_12	6003	BL25926	9561995	BFL_12	5765	N
LOC574815	25814059	scaffold_12	6005	BL25844	10847438	BFL_12	5799	N
LOC752343	25831068	scaffold_12	6006	BL21105	15254322	BFL_12	5852	N
LOC587762	26113005	scaffold_12	6007	BL26673	16795170	BFL_12	5878	N
LOC100888989	26227682	scaffold_12	6008	BL26665	16647146	BFL_12	5874	N
LOC585932	26246373	scaffold_12	6010	BL26263	3307794	BFL_12	5660	N
LOC100892413	26288770	scaffold_12	6011	BL07994	2445982	BFL_12	5652	N
LOC575644	26389070	scaffold_12	6013	BL25918	9670383	BFL_12	5770	N
LOC588746	26702970	scaffold_12	6014	BL25814	11239105	BFL_12	5803	N
LOC594288	26807804	scaffold_12	6015	BL16642	856762	BFL_12	5640	N
LOC586108	26930090	scaffold_12	6016	BL25997	8296192	BFL_12	5744	N
LOC115922735	26953718	scaffold_12	6017	BL21071	15910282	BFL_12	5864	N
LOC115922737	26958131	scaffold_12	6018	BL25870	10224558	BFL_12	5790	N
LOC757077	27092051	scaffold_12	6020	BL25756	12217314	BFL_12	5830	N
LOC100893060	27112832	scaffold_12	6021	BL21070	15920583	BFL_12	5865	N
LOC580012	27129273	scaffold_12	6022	BL25811	11290966	BFL_12	5806	N
LOC579897	27129443	scaffold_12	6023	BL25810	11296888	BFL_12	5807	N
LOC753705	27410958	scaffold_12	6024	BL25994	8371909	BFL_12	5747	N
LOC591341	27411106	scaffold_12	6025	BL25993	8387025	BFL_12	5748	N
LOC577213	27554378	scaffold_12	6027	BL10789	18149923	BFL_12	5891	N
LOC585399	27594700	scaffold_12	6029	BL21084	15642010	BFL_12	5862	N
LOC753135	27679739	scaffold_12	6030	BL25996	8301567	BFL_12	5745	N
LOC592447	27688593	scaffold_12	6031	BL13878	22055027	BFL_12	5945	N
LOC592404	27708697	scaffold_12	6032	BL13879	22051131	BFL_12	5944	N
LOC586516	28082538	scaffold_12	6034	BL26199	4388065	BFL_12	5680	N
LOC586547	28088014	scaffold_12	6035	BL22799	13400892	BFL_12	5843	N
LOC100890567	28130519	scaffold_12	6036	BL25961	8927469	BFL_12	5756	N
LOC100890645	28166900	scaffold_12	6037	BL25964	8900811	BFL_12	5754	N
LOC574684	28278898	scaffold_12	6038	BL25842	10866411	BFL_12	5801	N
LOC586824	28299450	scaffold_12	6039	BL16398	1735819	BFL_12	5648	N
LOC586784	28340603	scaffold_12	6040	BL25775	11893281	BFL_12	5823	N
LOC585096	28380576	scaffold_12	6041	BL17898	105518	BFL_12	5626	N
LOC592796	28568416	scaffold_12	6043	BL25800	11490370	BFL_12	5814	N
LOC592465	28609689	scaffold_12	6044	BL13956	20500099	BFL_12	5916	N
LOC755635	28832398	scaffold_12	6046	BL10799	18460765	BFL_12	5897	N
LOC548624	28912547	scaffold_12	6047	BL13912	21517708	BFL_12	5932	N
LOC100891300	29130670	scaffold_12	6048	BL25995	8365422	BFL_12	5746	N
LOC574779	29141604	scaffold_12	6049	BL13983	20025697	BFL_12	5909	N
LOC593422	29168208	scaffold_12	6050	BL13981	20035393	BFL_12	5911	N
LOC583024	29341389	scaffold_12	6051	BL26193	4526988	BFL_12	5684	N
LOC115922763	29479788	scaffold_12	6053	BL25759	12174656	BFL_12	5829	N
LOC578371	29789406	scaffold_12	6054	BL26108	6323078	BFL_12	5704	N
LOC580843	29894342	scaffold_12	6055	BL26231	3690557	BFL_12	5671	N
LOC589574	30081354	scaffold_12	6056	BL25744	12430849	BFL_12	5832	N
LOC586751	30113511	scaffold_12	6057	BL26179	4883125	BFL_12	5688	N
LOC593941	30333373	scaffold_12	6058	BL13860	22379430	BFL_12	5950	N
LOC579450	30413643	scaffold_12	6059	BL10773	17871184	BFL_12	5884	N
LOC100892417	30639603	scaffold_12	6061	BL26071	6893776	BFL_12	5718	N
LOC581673	30738641	scaffold_12	6062	BL26171	5115348	BFL_12	5689	N
LOC587845	30859187	scaffold_12	6063	BL07993	2356252	BFL_12	5651	N
LOC115917883	31239233	scaffold_12	6065	BL25927	9500424	BFL_12	5764	N
LOC115922778	31431184	scaffold_12	6066	BL16658	1098151	BFL_12	5642	N
LOC584406	31524933	scaffold_12	6067	BL25843	10854118	BFL_12	5800	N
eif4a	31652110	scaffold_12	6068	BL21087	15559684	BFL_12	5860	N
LOC590941	31763496	scaffold_12	6069	BL07997	2465728	BFL_12	5654	N
LOC576331	31941730	scaffold_12	6071	BL26145	5355406	BFL_12	5694	N
LOC592454	31970154	scaffold_12	6072	BL25850	10705255	BFL_12	5797	N
LOC100887960	32231888	scaffold_12	6075	BL26000	8269704	BFL_12	5741	N
LOC584905	33090793	scaffold_12	6077	BL16656	1056018	BFL_12	5641	N
LOC115922797	33090903	scaffold_12	6078	BL10764	22927403	BFL_12	5955	N
LOC585414	33200380	scaffold_12	6079	BL13944	20903962	BFL_12	5921	N
LOC578025	33377791	scaffold_12	6080	BL16640	833996	BFL_12	5639	N
LOC591674	33415483	scaffold_12	6082	BL22796	13462024	BFL_12	5844	N
LOC588791	33573966	scaffold_12	6083	BL25746	12407772	BFL_12	5831	N
LOC590921	33627517	scaffold_12	6084	BL25859	10440414	BFL_12	5795	N
LOC590937	33683842	scaffold_12	6085	BL13876	22076117	BFL_12	5947	N
LOC764559	33694096	scaffold_12	6086	BL25912	9770462	BFL_12	5773	N
LOC583375	33826736	scaffold_12	6087	BL13885	21953092	BFL_12	5941	N
LOC115922553	1844485	scaffold_12	5800	BL19438	11527926	BFL_13	6193	H
LOC115922788	32194637	scaffold_12	6073	BL19406	12028662	BFL_13	6205	H
LOC100890951	33159	scaffold_12	5784	BL04469	19436429	BFL_14	6702	P
LOC592281	18189873	scaffold_12	5924	BL17438	776977	BFL_14	6413	P
LOC583046	29356372	scaffold_12	6052	BL14475	10223859	BFL_14	6559	P
LOC100891874	13537754	scaffold_12	5887	BL05986	6176234	BFL_15	6786	L
LOC105447117	21624091	scaffold_12	5964	BL12138	1022845	BFL_15	6728	L
LOC586496	28051845	scaffold_12	6033	BL06041	7320552	BFL_15	6803	L
LOC105447431	4276149	scaffold_12	5823	BL00559	2250747	BFL_16	7307	B2
LOC588984	13591442	scaffold_12	5889	BL04585	491875	BFL_18	7558	B3
LOC763684	18499320	scaffold_12	5932	BL02113	10431479	BFL_18	7652	B3
LOC584333	3491074	scaffold_12	5815	BL18595	357518	BFL_19	7747	O2
LOC755730	15833579	scaffold_12	5904	BL11536	2561436	BFL_19	7763	O2
LOC105438645	17496570	scaffold_12	5921	BL18655	14643375	BFL_19	7876	O2
LOC100890791	24315683	scaffold_12	5990	BL11553	2913711	BFL_19	7766	O2
LOC580428	2981969	scaffold_19	6104	BL01505	10823261	BFL_1	311	A
LOC763234	29111273	scaffold_19	6301	BL01002	17901362	BFL_1	572	A
LOC593095	29315721	scaffold_19	6305	BL00774	22433808	BFL_1	654	A
LOC580079	32939752	scaffold_19	6324	BL22406	25134633	BFL_1	717	A
LOC115925958	2654691	scaffold_19	6102	BL15828	5618024	BFL_2	894	C1
LOC593247	6419789	scaffold_19	6128	BL07069	15177564	BFL_2	1062	J2
LOC576989	8961095	scaffold_19	6151	BL07601	23277167	BFL_2	1315	C1
LOC115918781	14584823	scaffold_19	6197	BL07605	23351264	BFL_2	1317	C1
LOC589295	21532267	scaffold_19	6256	BL07134	16277631	BFL_2	1095	C1
LOC593760	29269189	scaffold_19	6303	BL03218	9235184	BFL_2	960	C1
LOC100889345	30855923	scaffold_19	6315	BL06948	12525592	BFL_2	1023	J2
LOC115925961	2902412	scaffold_19	6103	BL10113	27573194	BFL_4	2069	I
LOC115926077	17333384	scaffold_19	6217	BL21879	13640324	BFL_4	1769	I
LOC586282	16608138	scaffold_19	6215	BL15333	19843115	BFL_3	2420	Q
LOC100891292	19870030	scaffold_19	6244	BL14964	26636619	BFL_3	2541	Q
LOC591474	26355722	scaffold_19	6282	BL14941	27343771	BFL_3	2551	Q
LOC580448	26718777	scaffold_19	6289	BL15203	22194442	BFL_3	2458	Q
LOC588241	30003634	scaffold_19	6312	BL15781	11392998	BFL_3	2256	C2
LOC592626	32274806	scaffold_19	6319	BL14962	26669025	BFL_3	2543	Q
LOC592608	32277263	scaffold_19	6320	BL14963	26662933	BFL_3	2542	Q
LOC577443	2294390	scaffold_19	6098	BL27551	13831586	BFL_5	2849	E
LOC115926186	4399034	scaffold_19	6116	BL27258	27774950	BFL_5	3119	E
LOC579068	8449346	scaffold_19	6148	BL09252	9908654	BFL_5	2750	E
LOC764318	3712874	scaffold_19	6110	BL05233	9817695	BFL_6	3381	D
LOC100890146	8324754	scaffold_19	6145	BL05206	10373358	BFL_6	3391	D
LOC105436991	12466909	scaffold_19	6180	BL05231	9912521	BFL_6	3383	D
LOC588700	19047789	scaffold_19	6235	BL19637	19426199	BFL_6	3600	D
LOC115925901	1306616	scaffold_19	6092	BL02918	8595290	BFL_7	3855	F
LOC115926003	7991988	scaffold_19	6141	BL24575	14118738	BFL_7	4003	F
LOC574674	20504539	scaffold_19	6250	BL24580	14057401	BFL_7	4001	F
LOC115918780	14225181	scaffold_19	6194	BL18524	19968699	BFL_8	4445	M
LOC592483	19267881	scaffold_19	6238	BL17080	21227	BFL_8	4127	M
LOC576297	4049749	scaffold_19	6114	BL13599	20601281	BFL_9	4785	K
LOC575923	31002722	scaffold_19	6317	BL06541	16908199	BFL_9	4741	K
LOC763406	32810005	scaffold_19	6322	BL21022	8213067	BFL_9	4596	K
LOC579975	418139	scaffold_19	6088	BL17308	9304903	BFL_10	4962	B1
LOC762422	613619	scaffold_19	6090	BL17219	7250992	BFL_10	4925	B1
LOC577797	1912127	scaffold_19	6094	BL12243	21856126	BFL_10	5154	B1
LOC763581	2045680	scaffold_19	6095	BL04411	13776919	BFL_10	5033	B1
LOC588913	2116184	scaffold_19	6096	BL16192	19982946	BFL_10	5137	B1
LOC577573	2244580	scaffold_19	6097	BL16996	17362976	BFL_10	5104	B1
LOC100892739	2302861	scaffold_19	6099	BL04283	15747664	BFL_10	5078	B1
LOC577253	2641376	scaffold_19	6101	BL12088	10196804	BFL_10	4977	B1
LOC588275	3278484	scaffold_19	6105	BL17051	18362835	BFL_10	5118	B1
LOC580734	3667578	scaffold_19	6107	BL04274	16087731	BFL_10	5085	B1
LOC592385	3667804	scaffold_19	6108	BL04275	16023380	BFL_10	5084	B1
LOC576458	3712801	scaffold_19	6109	BL12645	12531137	BFL_10	5015	B1
LOC764303	3734036	scaffold_19	6111	BL12644	12539334	BFL_10	5016	B1
LOC585505	3778680	scaffold_19	6112	BL23068	19547485	BFL_10	5134	B1
LOC100890351	3796368	scaffold_19	6113	BL23073	19297332	BFL_10	5132	B1
LOC592534	4198441	scaffold_19	6115	BL17291	9663236	BFL_10	4968	B1
LOC582353	4700855	scaffold_19	6117	BL12742	10922251	BFL_10	4988	B1
LOC592292	4701335	scaffold_19	6118	BL22841	3761103	BFL_10	4894	B1
LOC593432	5308594	scaffold_19	6119	BL17326	9066960	BFL_10	4951	B1
LOC115925974	5339200	scaffold_19	6120	BL17217	7222759	BFL_10	4924	B1
LOC587557	5581093	scaffold_19	6121	BL12639	12597969	BFL_10	5018	B1
LOC584384	5730167	scaffold_19	6123	BL17248	7960740	BFL_10	4937	B1
LOC584178	5804969	scaffold_19	6124	BL10925	1122062	BFL_10	4879	B1
LOC583684	5867833	scaffold_19	6125	BL17229	7429256	BFL_10	4929	B1
LOC585943	6306803	scaffold_19	6126	BL04234	16791666	BFL_10	5096	B1
LOC585921	6340601	scaffold_19	6127	BL16082	3314277	BFL_10	4889	B1
LOC590295	6517025	scaffold_19	6129	BL16057	2906394	BFL_10	4887	B1
LOC590272	6565180	scaffold_19	6130	BL16055	2812500	BFL_10	4885	B1
LOC100890484	6565208	scaffold_19	6131	BL02347	5006431	BFL_10	4900	B1
LOC584371	6822966	scaffold_19	6133	BL12248	21944713	BFL_10	5158	B1
LOC583034	6884434	scaffold_19	6134	BL12713	11317725	BFL_10	5004	B1
LOC756921	7064369	scaffold_19	6135	BL12723	11224752	BFL_10	4999	B1
LOC578080	7130987	scaffold_19	6136	BL04278	15947915	BFL_10	5082	B1
LOC548622	7131064	scaffold_19	6137	BL04399	14003955	BFL_10	5040	B1
LOC100890504	7165278	scaffold_19	6138	BL17267	8435488	BFL_10	4944	B1
LOC592651	7450936	scaffold_19	6139	BL12703	11475488	BFL_10	5006	B1
LOC100894011	7979459	scaffold_19	6140	BL04435	13141922	BFL_10	5027	B1
LOC580957	8188757	scaffold_19	6142	BL12740	10940596	BFL_10	4989	B1
LOC764545	8208585	scaffold_19	6143	BL12739	10965035	BFL_10	4990	B1
LOC373178	8234515	scaffold_19	6144	BL12738	10994988	BFL_10	4991	B1
LOC585453	8361503	scaffold_19	6146	BL04387	14184508	BFL_10	5047	B1
LOC100890302	8410722	scaffold_19	6147	BL04225	16881638	BFL_10	5099	B1
LOC582776	8860464	scaffold_19	6149	BL22376	21060041	BFL_10	5147	B1
LOC100890755	8954615	scaffold_19	6150	BL04272	16134215	BFL_10	5087	B1
LOC755162	9446693	scaffold_19	6152	BL04412	13757850	BFL_10	5032	B1
LOC586576	9762990	scaffold_19	6153	BL10175	22058659	BFL_10	5161	B1
LOC586556	9836717	scaffold_19	6154	BL04368	14436462	BFL_10	5056	B1
LOC584952	10046208	scaffold_19	6157	BL12623	645016	BFL_10	4872	B1
LOC586525	10213073	scaffold_19	6158	BL12649	12423092	BFL_10	5013	B1
LOC100890697	10257280	scaffold_19	6159	BL04438	13081519	BFL_10	5024	B1
REJ7	10454619	scaffold_19	6160	BL17287	9701235	BFL_10	4970	B1
LOC582696	10556735	scaffold_19	6162	BL04267	16168764	BFL_10	5088	B1
LOC581859	10792577	scaffold_19	6163	BL17314	9250669	BFL_10	4958	B1
LOC587782	10835539	scaffold_19	6164	BL17315	9231651	BFL_10	4957	B1
LOC585436	10836230	scaffold_19	6165	BL04248	16412728	BFL_10	5093	B1
LOC100889197	10885384	scaffold_19	6166	BL04279	15927589	BFL_10	5081	B1
LOC105439633	11103788	scaffold_19	6167	BL04433	13153393	BFL_10	5028	B1
LOC580057	11185297	scaffold_19	6168	BL04390	14154043	BFL_10	5046	B1
LOC100888499	11251480	scaffold_19	6169	BL12718	11254317	BFL_10	5002	B1
LOC586410	11327175	scaffold_19	6170	BL12725	11199689	BFL_10	4997	B1
LOC100888284	11331110	scaffold_19	6171	BL12724	11207918	BFL_10	4998	B1
LOC105438362	11352583	scaffold_19	6172	BL17257	8114808	BFL_10	4940	B1
LOC591573	11392993	scaffold_19	6173	BL17256	8101788	BFL_10	4939	B1
LOC753325	11452159	scaffold_19	6174	BL17300	9428418	BFL_10	4965	B1
LOC754554	11697211	scaffold_19	6177	BL12110	10576358	BFL_10	4985	B1
LOC593876	11794119	scaffold_19	6178	BL10516	4694794	BFL_10	4899	B1
LOC586677	12301934	scaffold_19	6179	BL08730	2507471	BFL_10	4884	B1
LOC582259	12489539	scaffold_19	6181	BL23089	19030614	BFL_10	5127	B1
LOC582223	12512904	scaffold_19	6182	BL23087	19048132	BFL_10	5128	B1
LOC591009	12513069	scaffold_19	6183	BL23086	19080419	BFL_10	5129	B1
LOC590971	12552646	scaffold_19	6184	BL17073	18835909	BFL_10	5125	B1
LOC575804	12813244	scaffold_19	6185	BL25430	6308021	BFL_10	4913	B1
LOC579775	12911422	scaffold_19	6186	BL12109	10570112	BFL_10	4984	B1
LOC584028	12917096	scaffold_19	6187	BL10206	21229195	BFL_10	5152	B1
LOC373367	13313822	scaffold_19	6189	BL04286	15673554	BFL_10	5077	B1
eef1Bb	13615444	scaffold_19	6190	BL04263	16272990	BFL_10	5089	B1
LOC115926048	13943526	scaffold_19	6191	BL12715	11296421	BFL_10	5003	B1
LOC100892519	14072007	scaffold_19	6192	BL04214	17085437	BFL_10	5100	B1
LOC584481	14172517	scaffold_19	6193	BL04437	13106606	BFL_10	5025	B1
LOC105438132	14417888	scaffold_19	6195	BL17228	7374136	BFL_10	4928	B1
LOC755253	14533961	scaffold_19	6196	BL02362	5380663	BFL_10	4906	B1
LOC100888429	14630676	scaffold_19	6198	BL17285	9810002	BFL_10	4972	B1
LOC115925824	14870762	scaffold_19	6199	BL12646	12526830	BFL_10	5014	B1
LOC580595	14927882	scaffold_19	6200	BL17230	7523573	BFL_10	4930	B1
LOC581053	14935420	scaffold_19	6201	BL23071	19504593	BFL_10	5133	B1
LOC757160	15183782	scaffold_19	6202	BL04249	16401515	BFL_10	5092	B1
LOC105437690	15192960	scaffold_19	6203	BL12651	12411465	BFL_10	5011	B1
LOC583414	15570994	scaffold_19	6204	BL04327	15070151	BFL_10	5071	B1
LOC752502	15697815	scaffold_19	6205	BL17330	9033202	BFL_10	4949	B1
LOC588704	15735984	scaffold_19	6206	BL17324	9101283	BFL_10	4952	B1
LOC100890057	15910623	scaffold_19	6207	BL17199	6568056	BFL_10	4915	B1
LOC577187	16201036	scaffold_19	6208	BL04236	16774217	BFL_10	5094	B1
LOC577126	16222809	scaffold_19	6209	BL02359	5333119	BFL_10	4904	B1
LOC115917923	16232555	scaffold_19	6210	BL02361	5370684	BFL_10	4905	B1
LOC577010	16237579	scaffold_19	6211	BL12238	21842068	BFL_10	5153	B1
LOC579043	16433551	scaffold_19	6212	BL17045	18287412	BFL_10	5115	B1
LOC100888665	16483839	scaffold_19	6213	BL18883	12770923	BFL_10	5019	B1
LOC115926065	16530157	scaffold_19	6214	BL04386	14189372	BFL_10	5048	B1
LOC588167	17329312	scaffold_19	6216	BL10934	990270	BFL_10	4876	B1
LOC115918785	17723062	scaffold_19	6218	BL04282	15821989	BFL_10	5079	B1
LOC105439323	17807574	scaffold_19	6219	BL17244	7905872	BFL_10	4935	B1
LOC589434	17887812	scaffold_19	6220	BL17322	9130736	BFL_10	4954	B1
LOC115926082	17912302	scaffold_19	6221	BL17233	7608392	BFL_10	4932	B1
LOC100893115	17933460	scaffold_19	6222	BL17205	6940683	BFL_10	4917	B1
LOC576764	18002068	scaffold_19	6223	BL17310	9287529	BFL_10	4960	B1
LOC756927	18133554	scaffold_19	6224	BL12093	10354074	BFL_10	4980	B1
LOC577969	18436204	scaffold_19	6225	BL22373	20999393	BFL_10	5146	B1
LOC105436916	18439255	scaffold_19	6226	BL04391	14131420	BFL_10	5045	B1
LOC754634	18539748	scaffold_19	6227	BL04308	15285017	BFL_10	5073	B1
LOC588702	18593921	scaffold_19	6229	BL08292	3866723	BFL_10	4896	B1
LOC588685	18627402	scaffold_19	6230	BL12629	793063	BFL_10	4874	B1
LOC593812	18744075	scaffold_19	6231	BL04233	16798579	BFL_10	5097	B1
LOC762791	18756109	scaffold_19	6232	BL18889	12927498	BFL_10	5021	B1
LOC575483	19009453	scaffold_19	6233	BL12091	10312902	BFL_10	4978	B1
LOC575421	19035830	scaffold_19	6234	BL16099	3656117	BFL_10	4893	B1
LOC576263	19101338	scaffold_19	6236	BL04405	13899413	BFL_10	5038	B1
LOC100888750	19376597	scaffold_19	6239	BL04407	13816695	BFL_10	5036	B1
LOC100888688	19481353	scaffold_19	6240	BL04406	13892819	BFL_10	5037	B1
LOC115917988	19547198	scaffold_19	6241	BL17063	18703433	BFL_10	5121	B1
LOC115925836	19752549	scaffold_19	6242	BL17208	7000940	BFL_10	4918	B1
LOC583468	19784714	scaffold_19	6243	BL17209	7009282	BFL_10	4919	B1
LOC115926100	19977472	scaffold_19	6245	BL16999	17479164	BFL_10	5106	B1
LOC582047	20057910	scaffold_19	6248	BL17050	18349426	BFL_10	5117	B1
LOC574551	20465880	scaffold_19	6249	BL04415	13716372	BFL_10	5031	B1
LOC373223	20565284	scaffold_19	6251	BL10208	21147135	BFL_10	5150	B1
LOC100889761	20853155	scaffold_19	6252	BL04408	13804252	BFL_10	5035	B1
LOC588467	21010986	scaffold_19	6254	BL17264	8319107	BFL_10	4942	B1
LOC753598	21391067	scaffold_19	6255	BL16193	20072668	BFL_10	5138	B1
LOC584001	21736460	scaffold_19	6257	BL17318	9188996	BFL_10	4956	B1
LOC100891869	22007911	scaffold_19	6261	BL16220	20551702	BFL_10	5141	B1
LOC583383	22185902	scaffold_19	6262	BL12693	11603212	BFL_10	5008	B1
LOC594103	22310633	scaffold_19	6263	BL12692	11645593	BFL_10	5009	B1
LOC592390	22490957	scaffold_19	6264	BL17284	9823707	BFL_10	4973	B1
LOC583222	22567325	scaffold_19	6265	BL10933	1006197	BFL_10	4877	B1
LOC577202	22600752	scaffold_19	6266	BL12087	10150261	BFL_10	4976	B1
LOC591247	23100161	scaffold_19	6268	BL16092	3510368	BFL_10	4892	B1
LOC764826	24496568	scaffold_19	6270	BL22353	20769499	BFL_10	5144	B1
LOC590692	25093605	scaffold_19	6271	BL04393	14077489	BFL_10	5043	B1
LOC590632	25093863	scaffold_19	6272	BL04392	14125271	BFL_10	5044	B1
LOC590610	25104530	scaffold_19	6273	BL12098	10478090	BFL_10	4983	B1
LOC582756	25233434	scaffold_19	6274	BL12722	11227587	BFL_10	5000	B1
LOC115918073	25368464	scaffold_19	6275	BL17298	9461881	BFL_10	4966	B1
LOC105440533	25792853	scaffold_19	6276	BL16056	2879906	BFL_10	4886	B1
LOC115926162	25836272	scaffold_19	6277	BL16059	2956186	BFL_10	4888	B1
LOC592317	26135832	scaffold_19	6278	BL23090	19024235	BFL_10	5126	B1
LOC587142	26140062	scaffold_19	6279	BL16200	20212222	BFL_10	5140	B1
LOC576625	26306069	scaffold_19	6280	BL12097	10460031	BFL_10	4982	B1
LOC589679	26325883	scaffold_19	6281	BL17304	9360995	BFL_10	4964	B1
LOC591498	26360761	scaffold_19	6283	BL17290	9670858	BFL_10	4969	B1
LOC591526	26362473	scaffold_19	6284	BL04352	14668197	BFL_10	5063	B1
LOC105446849	26374575	scaffold_19	6285	BL04351	14676758	BFL_10	5064	B1
LOC373206	26405817	scaffold_19	6286	BL04281	15829708	BFL_10	5080	B1
LOC582174	26472294	scaffold_19	6287	BL10935	876787	BFL_10	4875	B1
LOC756286	26635056	scaffold_19	6288	BL22356	20839334	BFL_10	5145	B1
LOC577102	26888895	scaffold_19	6290	BL17274	8667375	BFL_10	4946	B1
LOC100891263	27375255	scaffold_19	6292	BL17272	8523491	BFL_10	4945	B1
LOC590531	27648962	scaffold_19	6294	BL04369	14417225	BFL_10	5055	B1
LOC590510	27689760	scaffold_19	6295	BL04367	14442942	BFL_10	5057	B1
LOC762428	27707773	scaffold_19	6296	BL04366	14451876	BFL_10	5058	B1
LOC590444	27732373	scaffold_19	6297	BL04385	14207692	BFL_10	5049	B1
LOC373238	27749189	scaffold_19	6298	BL12643	12562836	BFL_10	5017	B1
LOC105439058	29038894	scaffold_19	6300	BL17305	9343050	BFL_10	4963	B1
LOC591708	29185512	scaffold_19	6302	BL17001	17496143	BFL_10	5108	B1
LOC588102	29287923	scaffold_19	6304	BL12745	10859608	BFL_10	4987	B1
LOC589009	29471392	scaffold_19	6306	BL17224	7350012	BFL_10	4927	B1
LOC105442235	29931860	scaffold_19	6310	BL17275	8715082	BFL_10	4947	B1
LOC100887936	30001148	scaffold_19	6311	BL17276	8792613	BFL_10	4948	B1
LOC579804	30566957	scaffold_19	6313	BL12086	10143450	BFL_10	4975	B1
LOC580087	30601186	scaffold_19	6314	BL04409	13789108	BFL_10	5034	B1
LOC115926214	30927480	scaffold_19	6316	BL12729	11146383	BFL_10	4995	B1
LOC581028	31082249	scaffold_19	6318	BL10210	21124912	BFL_10	5148	B1
LOC115926238	32724722	scaffold_19	6321	BL12245	21914613	BFL_10	5156	B1
LOC100888104	32825673	scaffold_19	6323	BL04396	14029173	BFL_10	5041	B1
LOC105436583	32959733	scaffold_19	6325	BL02351	5094136	BFL_10	4903	B1
LOC579050	33039060	scaffold_19	6326	BL17061	18574923	BFL_10	5120	B1
LOC578984	33122190	scaffold_19	6327	BL12244	21899442	BFL_10	5155	B1
LOC578858	33140579	scaffold_19	6328	BL12250	22029531	BFL_10	5160	B1
LOC578745	27638910	scaffold_19	6293	BL23116	12471983	BFL_11	5447	G
LOC590514	28936040	scaffold_19	6299	BL24276	10117497	BFL_11	5408	G
LOC590710	29560402	scaffold_19	6308	BL20705	21466086	BFL_11	5595	G
LOC576452	21797335	scaffold_19	6259	BL13877	22067778	BFL_12	5946	N
LOC115926134	24038020	scaffold_19	6269	BL25739	12564419	BFL_12	5836	N
LOC589654	5725901	scaffold_19	6122	BL12817	828275	BFL_13	5975	H
LOC586468	9884240	scaffold_19	6155	BL19579	10093069	BFL_13	6140	H
LOC105439273	21742250	scaffold_19	6258	BL19559	10367151	BFL_13	6150	H
LOC753669	927912	scaffold_19	6091	BL08058	20528843	BFL_14	6705	P
LOC100888862	11645123	scaffold_19	6176	BL14569	11748372	BFL_14	6595	P
LOC763208	19136904	scaffold_19	6237	BL08507	4750679	BFL_17	7106	J1
LOC591360	20935139	scaffold_19	6253	BL11407	15768679	BFL_17	7240	J1
LOC589486	29596037	scaffold_19	6309	BL06844	14038277	BFL_17	7222	J1
LOC115926165	1611358	scaffold_19	6093	BL10735	11290944	BFL_16	7443	B2
LOC575235	2420797	scaffold_19	6100	BL11283	8502385	BFL_16	7387	B2
