s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL40987	14518441	chrom13	9571	LOC589790	20740337	scaffold_8	10515
PL40097	14601389	chrom13	9572	LOC594821	20666231	scaffold_8	10514
PL40329	14668757	chrom13	9573	LOC754196	20636451	scaffold_8	10513
PL40563	14691604	chrom13	9574	LOC575661	20541980	scaffold_8	10512
PL40319	14814290	chrom13	9575	LOC105447109	20468106	scaffold_8	10511
PL40953	14983027	chrom13	9576	LOC574894	8682603	scaffold_8	10315
PL40814	15004601	chrom13	9577	LOC574701	8647765	scaffold_8	10314
PL40576	15007610	chrom13	9578	LOC579207	7051427	scaffold_8	10262
PL40027	15040628	chrom13	9579	LOC579334	7023772	scaffold_8	10261
PL40858	15043414	chrom13	9580	LOC579402	7018364	scaffold_8	10260
PL40462	15078313	chrom13	9581	LOC579467	6987643	scaffold_8	10259
PL40392	15132178	chrom13	9582	LOC583384	6920355	scaffold_8	10258
PL40976	15136065	chrom13	9583	LOC105443039	4156548	scaffold_8	10203
PL40424	15247799	chrom13	9586	LOC373526	4205516	scaffold_8	10204
PL40236	15313914	chrom13	9587	LOC100893175	4265701	scaffold_8	10205
PL40880	15353021	chrom13	9588	LOC100893019	4333050	scaffold_8	10206
PL40839	15353038	chrom13	9589	LOC100893096	4333128	scaffold_8	10207
PL40189	15411612	chrom13	9590	LOC585046	4418318	scaffold_8	10208
PL41095	15455405	chrom13	9591	LOC578115	4433657	scaffold_8	10209
PL40551	15468778	chrom13	9592	LOC587761	4448272	scaffold_8	10210
PL40966	15558868	chrom13	9593	LOC587539	4578643	scaffold_8	10211
PL40812	15588481	chrom13	9594	LOC575117	4595541	scaffold_8	10212
PL40324	15643965	chrom13	9595	LOC575180	4639934	scaffold_8	10213
PL40149	15789987	chrom13	9596	LOC752873	4768086	scaffold_8	10215
PL40716	15790201	chrom13	9597	LOC585997	4768007	scaffold_8	10214
PL40175	15837389	chrom13	9598	LOC752532	4794591	scaffold_8	10216
PL40850	15905898	chrom13	9599	LOC582421	4879313	scaffold_8	10217
PL41116	16036041	chrom13	9600	LOC590159	4976341	scaffold_8	10218
PL40989	16042009	chrom13	9601	LOC579487	4978631	scaffold_8	10219
PL40299	16080455	chrom13	9602	LOC579546	5010016	scaffold_8	10220
PL40667	16102018	chrom13	9603	LOC100889590	5025778	scaffold_8	10222
PL40634	16102262	chrom13	9604	LOC579604	5022844	scaffold_8	10221
PL41073	16141444	chrom13	9605	LOC752342	5063934	scaffold_8	10223
PL40283	16175116	chrom13	9606	LOC105439181	11177516	scaffold_8	10373
PL40727	16220481	chrom13	9607	LOC100890022	2114142	scaffold_8	10138
PL40836	16276533	chrom13	9608	LOC587600	2163848	scaffold_8	10139
PL40815	16287345	chrom13	9609	LOC574858	2173353	scaffold_8	10140
PL40515	16315340	chrom13	9610	LOC591161	2193616	scaffold_8	10141
PL40846	16405611	chrom13	9611	LOC100893720	2281730	scaffold_8	10142
PL40531	16572998	chrom13	9612	LOC579041	20402881	scaffold_8	10510
PL40153	16612902	chrom13	9613	LOC579107	20365838	scaffold_8	10509
PL40829	16679102	chrom13	9614	LOC100888258	20135603	scaffold_8	10508
PL40544	17008727	chrom13	9615	LOC105442632	20021535	scaffold_8	10507
PL40057	17103960	chrom13	9616	LOC100889068	19928129	scaffold_8	10505
PL40372	17104265	chrom13	9617	LOC591037	19927908	scaffold_8	10504
PL40864	17158672	chrom13	9618	LOC591063	19900266	scaffold_8	10503
PL40777	17321571	chrom13	9619	LOC593554	19856707	scaffold_8	10502
PL40132	17326381	chrom13	9620	LOC594128	30607828	scaffold_8	10711
PL40867	17385093	chrom13	9621	LOC594134	30578375	scaffold_8	10710
PL40981	17407625	chrom13	9622	LOC100894113	30557690	scaffold_8	10709
PL40070	17474046	chrom13	9623	LOC584071	31205156	scaffold_8	10723
PL41090	17497384	chrom13	9624	LOC584098	31199750	scaffold_8	10722
PL40104	17547062	chrom13	9625	LOC100892816	31153219	scaffold_8	10721
PL40210	17655982	chrom13	9626	LOC587533	30986001	scaffold_8	10720
PL40248	17935116	chrom13	9627	LOC100891930	30938485	scaffold_8	10719
PL40246	18082794	chrom13	9628	LOC584468	31395638	scaffold_8	10730
PL40909	18082864	chrom13	9629	LOC762983	31395750	scaffold_8	10731
PL41123	18162190	chrom13	9630	LOC588430	31374930	scaffold_8	10729
PL40629	18202285	chrom13	9631	LOC762939	31334383	scaffold_8	10728
PL40181	18253919	chrom13	9632	LOC762870	31334202	scaffold_8	10727
PL40757	18327776	chrom13	9633	LOC589376	31250761	scaffold_8	10726
PL40342	18333988	chrom13	9634	LOC584018	31245667	scaffold_8	10725
PL40419	18362846	chrom13	9635	LOC756874	31220839	scaffold_8	10724
PL40910	18376333	chrom13	9636	LOC588561	33557752	scaffold_8	10770
PL40025	18402111	chrom13	9637	LOC100889190	33526172	scaffold_8	10769
PL40428	18436988	chrom13	9639	LOC100889312	33486706	scaffold_8	10768
PL41111	18487408	chrom13	9640	LOC752724	33481881	scaffold_8	10767
PL40931	18557848	chrom13	9641	LOC579293	33449864	scaffold_8	10766
PL40327	18587954	chrom13	9642	LOC577583	33401064	scaffold_8	10765
PL40884	18621986	chrom13	9643	LOC579553	33359416	scaffold_8	10764
PL40598	18650196	chrom13	9644	LOC575939	33322371	scaffold_8	10763
PL40874	18655823	chrom13	9645	LOC115920149	33316916	scaffold_8	10762
PL40476	18710523	chrom13	9646	LOC579682	33296584	scaffold_8	10761
PL40893	18867849	chrom13	9647	LOC752926	33196037	scaffold_8	10760
PL41070	18890025	chrom13	9648	LOC583920	33171216	scaffold_8	10759
PL40308	19831057	chrom13	9650	LOC583976	33090089	scaffold_8	10758
PL40461	20050120	chrom13	9651	LOC105437505	32522722	scaffold_8	10753
PL40516	20074596	chrom13	9652	LOC105437497	33011568	scaffold_8	10757
PL40183	20148943	chrom13	9653	LOC593274	32375417	scaffold_8	10752
PL40603	20163597	chrom13	9654	LOC115920417	32779831	scaffold_8	10756
PL41063	20252357	chrom13	9656	LOC373458	32237115	scaffold_8	10751
PL40353	20270716	chrom13	9657	LOC115918366	32215217	scaffold_8	10750
PL41104	20278817	chrom13	9658	LOC100893030	32709956	scaffold_8	10755
PL40600	20431264	chrom13	9659	LOC115920163	32633587	scaffold_8	10754
PL40031	20506789	chrom13	9660	LOC579879	32086294	scaffold_8	10749
PL40478	20506996	chrom13	9661	LOC579938	32082325	scaffold_8	10748
PL40442	20566008	chrom13	9662	LOC105438986	32058439	scaffold_8	10747
PL40435	20566896	chrom13	9663	LOC754448	32043375	scaffold_8	10746
PL40130	20587476	chrom13	9664	LOC575312	32001930	scaffold_8	10745
PL40830	20619015	chrom13	9665	LOC575390	31981357	scaffold_8	10744
PL40178	20622399	chrom13	9666	LOC762470	31978020	scaffold_8	10743
PL40139	20666848	chrom13	9667	LOC590481	31948850	scaffold_8	10742
PL40693	20674241	chrom13	9668	LOC578765	31945544	scaffold_8	10741
PL40628	20723839	chrom13	9669	LOC578820	31913854	scaffold_8	10740
PL40547	20882207	chrom13	9670	LOC762546	31783074	scaffold_8	10739
PL41057	20882563	chrom13	9671	LOC579016	31782516	scaffold_8	10738
PL40833	20919565	chrom13	9672	LOC578956	31764851	scaffold_8	10737
PL40303	20935627	chrom13	9673	LOC578892	31673379	scaffold_8	10736
PL40112	21090310	chrom13	9675	LOC762563	29891354	scaffold_8	10688
PL40671	21117141	chrom13	9676	LOC100891651	29776328	scaffold_8	10686
PL40934	21179800	chrom13	9677	LOC105437418	29761050	scaffold_8	10685
PL40692	21180576	chrom13	9678	LOC580272	29760696	scaffold_8	10684
PL40803	21312171	chrom13	9679	LOC100891932	29687875	scaffold_8	10683
PL40942	21375635	chrom13	9680	LOC105437414	29621110	scaffold_8	10682
PL40098	21442232	chrom13	9681	LOC579966	29567261	scaffold_8	10681
PL40745	21505727	chrom13	9682	LOC764558	29459453	scaffold_8	10679
PL40185	21514583	chrom13	9683	LOC580369	29450416	scaffold_8	10678
PL40381	21544387	chrom13	9684	LOC100894042	29429631	scaffold_8	10677
PL40849	21549302	chrom13	9685	LOC100888225	29425328	scaffold_8	10676
PL40082	21617071	chrom13	9686	LOC580246	29379793	scaffold_8	10675
PL40656	21744485	chrom13	9687	LOC583663	29281909	scaffold_8	10674
PL40375	21881503	chrom13	9689	LOC587453	22709607	scaffold_8	10545
PL40382	22106192	chrom13	9690	LOC587497	30681209	scaffold_8	10713
PL40091	22205840	chrom13	9691	LOC100890479	19810023	scaffold_8	10501
PL41059	22240707	chrom13	9692	LOC100889332	19801943	scaffold_8	10500
PL39997	22296531	chrom13	9693	LOC100889411	19763826	scaffold_8	10499
PL40955	22378503	chrom13	9694	LOC100890625	19694163	scaffold_8	10498
PL40073	22396810	chrom13	9695	LOC575157	19640964	scaffold_8	10497
PL40949	22413848	chrom13	9696	LOC575087	19622333	scaffold_8	10496
PL40916	22414042	chrom13	9697	LOC575793	19622299	scaffold_8	10495
PL40206	22460200	chrom13	9698	LOC575851	19609816	scaffold_8	10494
PL41046	22564450	chrom13	9699	LOC575920	19554231	scaffold_8	10493
PL40579	22752815	chrom13	9700	LOC100889859	19353428	scaffold_8	10492
PL40685	22788124	chrom13	9701	LOC580075	19338369	scaffold_8	10491
PL40193	22811381	chrom13	9702	LOC580136	19316809	scaffold_8	10490
PL40501	22811489	chrom13	9703	LOC580196	19316661	scaffold_8	10489
PL40945	22867767	chrom13	9704	LOC752781	19288462	scaffold_8	10488
PL40843	22869779	chrom13	9705	LOC105442851	19288438	scaffold_8	10487
PL40877	23232685	chrom13	9706	LOC586748	26120213	scaffold_8	10607
PL40771	23241743	chrom13	9707	LOC593033	26274407	scaffold_8	10608
PL40498	23286765	chrom13	9708	LOC587976	26319671	scaffold_8	10609
PL40725	23304763	chrom13	9709	LOC582477	26330895	scaffold_8	10610
PL40275	23309005	chrom13	9710	LOC583170	26345724	scaffold_8	10611
PL40574	23324802	chrom13	9711	LOC588678	26363739	scaffold_8	10612
PL40988	23353582	chrom13	9712	LOC755175	26429507	scaffold_8	10613
PL40944	23544492	chrom13	9713	LOC588650	26675360	scaffold_8	10614
PL40421	23651488	chrom13	9714	LOC579162	26728054	scaffold_8	10615
PL41089	23654970	chrom13	9715	LOC580714	26729980	scaffold_8	10616
PL40817	23688173	chrom13	9716	LOC580656	26755138	scaffold_8	10617
PL40919	23691632	chrom13	9717	LOC105436617	26757454	scaffold_8	10618
PL40585	23727425	chrom13	9718	LOC587747	26793553	scaffold_8	10619
PL40996	23879282	chrom13	9719	LOC589652	26899022	scaffold_8	10620
PL40292	23881234	chrom13	9720	LOC577086	26900170	scaffold_8	10621
PL40655	23893924	chrom13	9721	LOC763143	26913560	scaffold_8	10622
PL40314	23936677	chrom13	9722	LOC105436651	26929120	scaffold_8	10623
PL40321	23937939	chrom13	9723	LOC754460	26936073	scaffold_8	10624
PL40011	23974854	chrom13	9724	LOC100888295	26956433	scaffold_8	10625
PL40947	24106761	chrom13	9725	snail	27045120	scaffold_8	10626
PL41037	24181318	chrom13	9726	LOC586701	27101783	scaffold_8	10627
PL40474	24222882	chrom13	9727	LOC594490	27151779	scaffold_8	10628
PL40948	24313751	chrom13	9728	LOC577327	27209591	scaffold_8	10629
PL40956	24329946	chrom13	9729	LOC100892207	27212197	scaffold_8	10630
PL40053	24353374	chrom13	9730	LOC577200	27233649	scaffold_8	10631
PL40458	24374647	chrom13	9731	LOC577140	27238543	scaffold_8	10632
PL40596	24491536	chrom13	9733	LOC100891646	27328153	scaffold_8	10633
PL40991	24550556	chrom13	9734	LOC576202	27364635	scaffold_8	10634
PL40079	24588845	chrom13	9735	LOC754489	27410180	scaffold_8	10635
PL40426	24676089	chrom13	9736	LOC579726	27498712	scaffold_8	10636
PL40041	24681990	chrom13	9737	LOC115920308	27519996	scaffold_8	10637
PL40527	24725536	chrom13	9738	LOC578328	18505250	scaffold_8	10468
PL40278	24743321	chrom13	9739	LOC585068	18519460	scaffold_8	10469
PL41006	24789583	chrom13	9740	LOC752638	18575166	scaffold_8	10470
PL40514	25083155	chrom13	9741	LOC100890867	18743154	scaffold_8	10471
PL40847	25083173	chrom13	9742	LOC580583	18743215	scaffold_8	10472
PL40605	25104714	chrom13	9743	LOC755007	18755560	scaffold_8	10473
PL40475	25160954	chrom13	9744	LOC581716	18814423	scaffold_8	10474
PL40146	25341283	chrom13	9745	LOC590195	18952261	scaffold_8	10475
PL40074	25376212	chrom13	9746	st	19039356	scaffold_8	10479
PL41047	25421493	chrom13	9747	LOC594100	19049029	scaffold_8	10480
PL40340	25475097	chrom13	9748	LOC578167	19098596	scaffold_8	10481
PL41066	25475295	chrom13	9749	LOC591898	19098909	scaffold_8	10482
PL31649	26719434	chrom13	9750	LOC100892512	7418382	scaffold_8	10273
PL31481	26742050	chrom13	9751	LOC578691	7408383	scaffold_8	10272
PL31475	26797726	chrom13	9752	LOC100891243	7346511	scaffold_8	10271
PL31505	26861045	chrom13	9753	LOC578454	7303032	scaffold_8	10270
PL31631	26877329	chrom13	9754	LOC578392	7301274	scaffold_8	10269
PL31304	26903786	chrom13	9755	LOC593539	7267106	scaffold_8	10268
PL31512	26937608	chrom13	9756	LOC589536	7227891	scaffold_8	10267
PL31596	26970089	chrom13	9757	LOC105443635	7227806	scaffold_8	10266
PL31423	27001447	chrom13	9758	LOC100892379	7162314	scaffold_8	10265
PL31203	27027375	chrom13	9759	LOC373354	7137515	scaffold_8	10264
PL31588	27112023	chrom13	9760	LOC763919	7123360	scaffold_8	10263
PL31198	27130924	chrom13	9761	LOC105441974	4093026	scaffold_8	10199
PL31179	27277224	chrom13	9762	LOC576535	3936531	scaffold_8	10198
PL31541	27407133	chrom13	9763	LOC576684	3859489	scaffold_8	10197
PL31271	27424812	chrom13	9765	LOC580100	3846393	scaffold_8	10196
PL31176	27424950	chrom13	9766	LOC763690	3845903	scaffold_8	10195
PL31700	27464776	chrom13	9767	LOC579860	3817025	scaffold_8	10194
PL31273	27478939	chrom13	9768	LOC579795	3802825	scaffold_8	10193
PL31308	27495033	chrom13	9769	LOC579670	3781122	scaffold_8	10192
PL31763	27503489	chrom13	9770	LOC577156	3779333	scaffold_8	10191
PL31569	27508264	chrom13	9771	LOC579599	3766210	scaffold_8	10190
PL31740	27525299	chrom13	9772	LOC100891673	3750459	scaffold_8	10189
PL31398	27550137	chrom13	9773	LOC579482	3731721	scaffold_8	10188
PL31188	27574255	chrom13	9774	LOC100892077	3720576	scaffold_8	10187
PL31646	27578495	chrom13	9775	LOC579349	3717071	scaffold_8	10186
PL31676	27608143	chrom13	9776	LOC579292	3690508	scaffold_8	10185
PL31716	27623102	chrom13	9777	LOC579228	3678255	scaffold_8	10184
PL31718	27623442	chrom13	9778	LOC753756	3678160	scaffold_8	10183
PL31144	27765297	chrom13	9779	LOC105436416	3670065	scaffold_8	10182
PL31186	27888533	chrom13	9780	LOC579605	3636420	scaffold_8	10181
PL31259	27911725	chrom13	9781	LOC585330	3615649	scaffold_8	10180
PL31521	27921298	chrom13	9782	LOC115917934	3611236	scaffold_8	10179
PL31659	27929786	chrom13	9783	LOC763210	3606501	scaffold_8	10178
PL31767	27947796	chrom13	9784	LOC763224	3591044	scaffold_8	10177
PL31657	28001889	chrom13	9785	LOC763247	3560887	scaffold_8	10176
PL31150	28167222	chrom13	9786	LOC763264	3465951	scaffold_8	10175
PL31330	28186343	chrom13	9787	LOC576609	3424701	scaffold_8	10174
PL31225	28203828	chrom13	9788	LOC576676	3407799	scaffold_8	10173
PL31757	28204604	chrom13	9789	LOC576814	3402418	scaffold_8	10172
PL31165	28218024	chrom13	9790	LOC100890759	3386569	scaffold_8	10171
PL31206	28313914	chrom13	9791	LOC574826	3316411	scaffold_8	10170
PL31600	28386977	chrom13	9792	LOC586372	3257686	scaffold_8	10169
PL31680	28430252	chrom13	9793	LOC763369	3129155	scaffold_8	10167
PL31162	28448901	chrom13	9794	LOC100890672	3247631	scaffold_8	10168
PL31663	28455474	chrom13	9795	LOC100888608	3121460	scaffold_8	10166
PL31642	28474947	chrom13	9796	LOC100888517	3060223	scaffold_8	10165
PL31222	28550865	chrom13	9797	LOC580747	3047020	scaffold_8	10164
PL31196	28616547	chrom13	9798	LOC588523	2955476	scaffold_8	10161
PL31490	28616601	chrom13	9799	LOC100893280	698487	scaffold_8	10090
PL31697	28685094	chrom13	9800	LOC105441596	782281	scaffold_8	10091
PL31382	28726417	chrom13	9801	LOC576579	787752	scaffold_8	10092
PL31322	28959423	chrom13	9802	LOC115917893	1019978	scaffold_8	10093
PL31726	29024483	chrom13	9803	LOC576494	1136002	scaffold_8	10094
PL31618	29146028	chrom13	9804	LOC576394	1655796	scaffold_8	10114
PL31529	29209436	chrom13	9805	LOC100891823	1587414	scaffold_8	10113
PL31183	29236844	chrom13	9806	LOC592785	1571461	scaffold_8	10112
PL31522	29258062	chrom13	9808	LOC592799	1571365	scaffold_8	10111
PL31135	29295068	chrom13	9809	LOC100891591	1528889	scaffold_8	10110
PL31515	29320339	chrom13	9810	LOC594743	1497783	scaffold_8	10109
PL31316	29393662	chrom13	9811	LOC589354	1450669	scaffold_8	10108
PL31694	29405863	chrom13	9812	LOC584896	67017	scaffold_8	10076
PL31172	29487307	chrom13	9813	LOC586686	145152	scaffold_8	10077
PL31688	29538341	chrom13	9814	LOC581299	223482	scaffold_8	10078
PL31709	29557451	chrom13	9815	LOC577887	237978	scaffold_8	10079
PL31745	29683830	chrom13	9816	LOC594139	393460	scaffold_8	10083
PL31535	29706312	chrom13	9817	LOC594147	411740	scaffold_8	10084
PL31282	29708339	chrom13	9818	LOC591088	414747	scaffold_8	10085
PL31311	29725037	chrom13	9819	LOC576325	1662616	scaffold_8	10115
PL31720	29730669	chrom13	9820	LOC586105	691600	scaffold_8	10089
PL31212	29788732	chrom13	9821	LOC591067	25752851	scaffold_8	10598
PL31404	29882361	chrom13	9822	LOC578161	25705733	scaffold_8	10597
PL31732	29902343	chrom13	9823	LOC100891307	25689347	scaffold_8	10596
PL31706	29986586	chrom13	9824	LOC578047	25646964	scaffold_8	10595
PL31241	30048296	chrom13	9825	LOC100889855	25631150	scaffold_8	10594
PL31478	30048757	chrom13	9826	LOC577772	25628213	scaffold_8	10593
PL31236	30071285	chrom13	9827	LOC582538	25609640	scaffold_8	10592
PL31363	30089584	chrom13	9828	LOC577709	25602571	scaffold_8	10591
PL31525	30120870	chrom13	9829	LOC764230	25560615	scaffold_8	10590
PL31597	30130473	chrom13	9830	LOC753889	25560550	scaffold_8	10589
PL31658	30145317	chrom13	9831	LOC586535	25543335	scaffold_8	10588
PL31554	30147276	chrom13	9832	LOC588857	25543145	scaffold_8	10587
PL31459	30162987	chrom13	9833	LOC105443192	25523935	scaffold_8	10586
PL31352	30176660	chrom13	9834	LOC764251	25517293	scaffold_8	10585
PL31436	30340839	chrom13	9835	LOC588045	25387873	scaffold_8	10584
PL31367	30341288	chrom13	9836	LOC587320	25375136	scaffold_8	10583
PL31471	30372113	chrom13	9837	LOC587057	24620504	scaffold_8	10565
PL31741	30385358	chrom13	9838	LOC752175	24621050	scaffold_8	10566
PL31178	30407513	chrom13	9839	LOC105438784	24656072	scaffold_8	10567
PL31701	30427805	chrom13	9840	LOC588325	24685850	scaffold_8	10568
PL31493	30488964	chrom13	9841	LOC578272	24735182	scaffold_8	10569
PL31582	30612307	chrom13	9842	LOC762747	12121057	scaffold_8	10390
PL31213	30650701	chrom13	9843	LOC593687	12078958	scaffold_8	10389
PL31590	30659389	chrom13	9844	LOC100888314	12071039	scaffold_8	10387
PL31348	30660419	chrom13	9845	LOC753968	12071047	scaffold_8	10388
PL31602	30765307	chrom13	9846	LOC576962	12318157	scaffold_8	10395
PL31601	30885601	chrom13	9847	LOC577249	12220249	scaffold_8	10394
PL31133	30928540	chrom13	9848	LOC592624	12199344	scaffold_8	10393
PL31640	30977798	chrom13	9849	LOC592606	12175489	scaffold_8	10392
PL31187	30993349	chrom13	9850	LOC592585	12153260	scaffold_8	10391
PL31383	31233058	chrom13	9852	LOC100889636	24814640	scaffold_8	10571
PL31246	31247690	chrom13	9853	LOC100889782	24749257	scaffold_8	10570
PL31678	31283559	chrom13	9854	LOC576204	24854838	scaffold_8	10572
PL31605	31402356	chrom13	9855	LOC578458	24872977	scaffold_8	10573
PL31334	31442797	chrom13	9856	LOC578526	24916049	scaffold_8	10574
PL31672	31468623	chrom13	9857	LOC585210	24943296	scaffold_8	10575
PL31194	31578290	chrom13	9858	LOC752971	25001369	scaffold_8	10576
PL31305	31765416	chrom13	9859	LOC105443181	25248913	scaffold_8	10578
PL31289	31771233	chrom13	9860	LOC588512	25263824	scaffold_8	10579
PL31445	31822488	chrom13	9861	LOC588485	25284588	scaffold_8	10580
PL31218	31875458	chrom13	9862	LOC592262	25329628	scaffold_8	10581
PL31191	31891313	chrom13	9863	LOC592304	25352021	scaffold_8	10582
PL31751	31894916	chrom13	9864	LOC100892050	24598973	scaffold_8	10564
PL31710	32032754	chrom13	9865	LOC584026	24528441	scaffold_8	10563
PL31693	32070954	chrom13	9866	LOC582731	24452037	scaffold_8	10562
PL31719	32089243	chrom13	9867	LOC580433	24313293	scaffold_8	10560
PL31161	32098829	chrom13	9868	LOC580374	24304940	scaffold_8	10559
PL31169	32158712	chrom13	9869	LOC592540	24237273	scaffold_8	10558
PL31603	32645617	chrom13	9871	LOC100889576	24062780	scaffold_8	10556
PL31244	32723454	chrom13	9872	LOC581078	24001820	scaffold_8	10554
PL31499	32723970	chrom13	9873	LOC581143	24001874	scaffold_8	10555
PL31252	32995199	chrom13	9876	LOC115918373	23633426	scaffold_8	10553
PL31628	33335704	chrom13	9880	LOC579031	23444970	scaffold_8	10552
PL31761	33350906	chrom13	9881	LOC115918365	23406376	scaffold_8	10551
PL31762	33359919	chrom13	9882	LOC105439930	23403912	scaffold_8	10550
PL31208	33450274	chrom13	9885	LOC115920328	23318402	scaffold_8	10549
PL31727	33549563	chrom13	9886	LOC586725	23314665	scaffold_8	10548
PL31508	33684314	chrom13	9887	LOC756196	23291289	scaffold_8	10547
PL31433	33803283	chrom13	9890	LOC115920176	23201175	scaffold_8	10546
PL31679	34063228	chrom13	9894	LOC100888112	30077772	scaffold_8	10695
PL31558	34122888	chrom13	9895	LOC591616	30000425	scaffold_8	10694
PL31197	34127360	chrom13	9896	LOC752505	29995525	scaffold_8	10693
PL31764	34134432	chrom13	9897	LOC593046	29990447	scaffold_8	10691
PL31568	34182290	chrom13	9898	LOC583289	29953910	scaffold_8	10690
PL31510	34193664	chrom13	9899	LOC585381	29953852	scaffold_8	10689
PL31721	34299530	chrom13	9900	LOC580566	29816655	scaffold_8	10687
PL31215	34303709	chrom13	9901	LOC589532	30534574	scaffold_8	10708
PL31464	34370884	chrom13	9902	LOC589508	30493013	scaffold_8	10707
PL31204	34375206	chrom13	9903	LOC583892	30489787	scaffold_8	10706
PL31769	34494167	chrom13	9904	LOC592878	30385028	scaffold_8	10704
PL31148	34494178	chrom13	9905	LOC105436396	30438979	scaffold_8	10705
PL31182	34524330	chrom13	9906	LOC592046	30330425	scaffold_8	10703
PL31290	34559615	chrom13	9907	LOC582341	30275169	scaffold_8	10701
PL31376	34579866	chrom13	9908	LOC753539	30257468	scaffold_8	10700
PL31648	34633292	chrom13	9909	LOC590657	30237001	scaffold_8	10699
PL31209	34638336	chrom13	9910	LOC100889829	30233153	scaffold_8	10698
PL31509	34656558	chrom13	9911	LOC575987	30105663	scaffold_8	10697
PL31717	34689834	chrom13	9912	LOC590568	30077806	scaffold_8	10696
PL31167	34691593	chrom13	9913	LOC581524	30927010	scaffold_8	10717
PL31536	34737200	chrom13	9914	LOC100891867	30898022	scaffold_8	10716
PL31224	34784301	chrom13	9915	LOC100889752	30820574	scaffold_8	10715
PL31713	34816333	chrom13	9916	LOC762803	30726893	scaffold_8	10714
PL31371	34947035	chrom13	9917	LOC105437883	22149628	scaffold_8	10544
PL31132	34973508	chrom13	9918	LOC585541	22134750	scaffold_8	10543
PL31221	35011396	chrom13	9919	LOC585877	22063215	scaffold_8	10542
PL31143	35172281	chrom13	9920	LOC764722	21876471	scaffold_8	10541
PL31619	35265082	chrom13	9921	LOC580133	21796373	scaffold_8	10540
PL31562	35300956	chrom13	9922	LOC590990	21703662	scaffold_8	10539
PL31174	35324007	chrom13	9923	LOC585278	21696029	scaffold_8	10538
PL31158	35503046	chrom13	9924	LOC764695	21646889	scaffold_8	10537
PL31375	35561289	chrom13	9925	LOC575890	21496468	scaffold_8	10536
PL31342	35618250	chrom13	9926	LOC575821	21450996	scaffold_8	10535
PL31145	35620414	chrom13	9927	LOC575754	21447698	scaffold_8	10534
PL31431	35730488	chrom13	9928	LOC414053	21371941	scaffold_8	10533
PL31359	35761305	chrom13	9929	LOC575687	21339217	scaffold_8	10532
PL31396	35802334	chrom13	9930	LOC575628	21312833	scaffold_8	10531
PL31435	35829770	chrom13	9931	LOC105442240	21299707	scaffold_8	10530
PL31681	35850656	chrom13	9932	LOC575406	21277126	scaffold_8	10529
PL31173	35851289	chrom13	9933	LOC105446438	21276812	scaffold_8	10528
PL31461	35935546	chrom13	9934	LOC590859	21171460	scaffold_8	10527
PL31291	35971158	chrom13	9935	LOC590813	21153774	scaffold_8	10526
PL31617	36010837	chrom13	9936	LOC574839	21116164	scaffold_8	10525
PL31380	36044660	chrom13	9937	LOC763415	21098430	scaffold_8	10524
PL31328	36066734	chrom13	9938	LOC574666	21086566	scaffold_8	10523
PL31265	36068856	chrom13	9939	LOC574714	21084585	scaffold_8	10522
PL31608	36119072	chrom13	9940	LOC574654	21072851	scaffold_8	10521
PL31626	36180466	chrom13	9941	LOC100892039	21042076	scaffold_8	10520
PL31131	36422691	chrom13	9942	LOC583653	20891755	scaffold_8	10519
PL31534	36551233	chrom13	9943	LOC583590	20838727	scaffold_8	10518
PL31429	36634160	chrom13	9944	LOC583566	20798645	scaffold_8	10517
PL31598	36689764	chrom13	9945	LOC754285	24138046	scaffold_8	10557
PL31277	36730883	chrom13	9946	LOC586120	2513530	scaffold_8	10147
PL31633	36736141	chrom13	9947	LOC586099	2520497	scaffold_8	10148
PL31270	36736383	chrom13	9948	LOC586074	2521016	scaffold_8	10149
PL31484	36861180	chrom13	9949	LOC585666	2574657	scaffold_8	10150
PL31130	36952704	chrom13	9950	LOC100889434	2638739	scaffold_8	10151
PL31715	37023389	chrom13	9951	LOC585739	2667958	scaffold_8	10152
PL31653	37071746	chrom13	9952	LOC580938	2722227	scaffold_8	10153
PL31395	37118405	chrom13	9953	LOC580779	2747094	scaffold_8	10154
PL31384	37156373	chrom13	9954	LOC580710	2751438	scaffold_8	10155
PL31660	37281467	chrom13	9955	LOC580589	2794970	scaffold_8	10156
PL31318	37318686	chrom13	9956	LOC100889268	2803479	scaffold_8	10157
PL31463	37379600	chrom13	9957	LOC100892878	2862174	scaffold_8	10158
PL31275	37423766	chrom13	9958	LOC589192	2872716	scaffold_8	10159
PL31406	37538484	chrom13	9959	LOC589166	2918496	scaffold_8	10160
PL31465	37561476	chrom13	9960	LOC764373	1174339	scaffold_8	10095
PL31621	37569695	chrom13	9961	LOC115920344	1192526	scaffold_8	10096
PL31442	37582761	chrom13	9962	LOC105440874	1211824	scaffold_8	10097
PL31668	37587134	chrom13	9963	LOC579933	1231697	scaffold_8	10098
PL31388	37625290	chrom13	9964	LOC756465	1291780	scaffold_8	10100
PL31734	37634770	chrom13	9965	LOC587859	1253267	scaffold_8	10099
PL31230	37686268	chrom13	9966	LOC100887836	1329643	scaffold_8	10101
PL31552	37967147	chrom13	9967	LOC592180	1356894	scaffold_8	10102
PL31125	37977463	chrom13	9968	LOC575135	1361864	scaffold_8	10103
PL31563	38018515	chrom13	9969	LOC575063	1383288	scaffold_8	10104
