s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC579552	26625625	scaffold_12	10078	L_var_11293	43325391	chr5	5791
LOC105446627	877330	scaffold_12	9681	L_var_12168	23051253	chr6	6083
LOC105440954	12002295	scaffold_12	9840	L_var_11992	17610773	chr6	6006
LOC105443177	19200411	scaffold_12	9940	L_var_15477	33904664	chr8	7579
LOC105438111	26480894	scaffold_12	10073	L_var_14734	11913788	chr8	7330
LOC115922740	27005552	scaffold_12	10087	L_var_15455	33126697	chr8	7564
LOC105438843	7181774	scaffold_12	9791	L_var_15862	2744302	chr9	7681
LOC589534	33727473	scaffold_12	10195	L_var_16213	14443111	chr9	7798
LOC115922788	32194637	scaffold_12	10178	L_var_17146	7119854	chr10	8157
LOC105446776	23051350	scaffold_12	10005	L_var_18816	20320448	chr11	9146
LOC115922802	33523006	scaffold_12	10191	L_var_18972	24921734	chr11	9222
LOC752725	28051601	scaffold_12	10105	L_var_19735	12889966	chr12	9618
LOC583046	29356372	scaffold_12	10142	L_var_22483	26662399	chr14	11035
LOC100890951	33159	scaffold_12	9663	L_var_24255	16417859	chr16	12037
LOC585892	80184	scaffold_12	9664	L_var_24253	16360951	chr16	12036
LOC581784	244048	scaffold_12	9665	L_var_24257	16464573	chr16	12038
LOC756337	250751	scaffold_12	9666	L_var_24260	16497298	chr16	12040
LOC115918145	287654	scaffold_12	9667	L_var_24262	16562629	chr16	12041
LOC100890291	380642	scaffold_12	9668	L_var_24229	15691947	chr16	12021
LOC576628	429789	scaffold_12	9669	L_var_24228	15645739	chr16	12020
NCKX	487659	scaffold_12	9670	L_var_24546	25931494	chr16	12165
LOC584530	519405	scaffold_12	9671	L_var_24673	29855114	chr16	12213
LOC584511	519971	scaffold_12	9672	L_var_24544	25839991	chr16	12164
LOC753648	596023	scaffold_12	9673	L_var_24543	25782418	chr16	12163
LOC578261	622436	scaffold_12	9674	L_var_24677	29981089	chr16	12214
LOC589209	622588	scaffold_12	9675	L_var_24541	25740319	chr16	12162
LOC589229	636019	scaffold_12	9676	L_var_24540	25714106	chr16	12161
LOC577204	655061	scaffold_12	9677	L_var_24539	25703737	chr16	12160
LOC587910	688992	scaffold_12	9678	L_var_24537	25619044	chr16	12159
LOC105446626	767830	scaffold_12	9679	L_var_24536	25548576	chr16	12158
LOC755220	849609	scaffold_12	9680	L_var_24535	25446765	chr16	12157
LOC592934	1112938	scaffold_12	9682	L_var_24688	30292492	chr16	12215
LOC592964	1127095	scaffold_12	9683	L_var_24690	30331185	chr16	12216
LOC592975	1137162	scaffold_12	9684	L_var_24691	30340023	chr16	12217
LOC592983	1152771	scaffold_12	9685	L_var_24184	14388502	chr16	11991
LOC592996	1159326	scaffold_12	9686	L_var_24185	14429199	chr16	11992
LOC593009	1171771	scaffold_12	9687	L_var_24361	19902377	chr16	12091
LOC100889067	1181966	scaffold_12	9688	L_var_24359	19880775	chr16	12090
LOC581131	1251695	scaffold_12	9689	L_var_24547	25956777	chr16	12166
LOC100892157	1285379	scaffold_12	9690	L_var_24548	25991220	chr16	12167
LOC584897	1331481	scaffold_12	9691	L_var_24549	26025792	chr16	12168
LOC100889331	1341464	scaffold_12	9692	L_var_24550	26031904	chr16	12169
LOC587295	1362614	scaffold_12	9693	L_var_24551	26065168	chr16	12170
LOC588305	1384285	scaffold_12	9694	L_var_24666	29633742	chr16	12212
LOC588279	1421458	scaffold_12	9695	L_var_24553	26097703	chr16	12171
LOC100890236	1499070	scaffold_12	9696	L_var_24555	26190676	chr16	12172
LOC100890426	1602411	scaffold_12	9697	L_var_24557	26268282	chr16	12173
LOC100890803	1695479	scaffold_12	9698	L_var_24559	26434370	chr16	12174
LOC588683	1928115	scaffold_12	9700	L_var_24560	26437634	chr16	12175
LOC576709	1956044	scaffold_12	9701	L_var_24561	26468295	chr16	12176
LOC764814	1956248	scaffold_12	9702	L_var_24653	29171686	chr16	12211
LOC100892341	1993259	scaffold_12	9703	L_var_24563	26505036	chr16	12177
LOC590196	2016124	scaffold_12	9704	L_var_24651	29118077	chr16	12210
LOC590174	2018110	scaffold_12	9705	L_var_24565	26532560	chr16	12178
LOC753090	2304095	scaffold_12	9707	L_var_24649	29093871	chr16	12209
LOC582084	2383799	scaffold_12	9708	L_var_24567	26641294	chr16	12179
LOC105446889	2442307	scaffold_12	9709	L_var_24569	26701821	chr16	12180
LOC754580	2453369	scaffold_12	9710	L_var_24646	28998075	chr16	12208
LOC753877	2776477	scaffold_12	9712	L_var_24644	28898812	chr16	12207
LOC762632	2798975	scaffold_12	9713	L_var_24642	28808532	chr16	12206
LOC762641	2801455	scaffold_12	9714	L_var_24640	28793167	chr16	12205
LOC582365	2944098	scaffold_12	9715	L_var_24573	26897508	chr16	12181
LOC105446163	2975530	scaffold_12	9716	L_var_24636	28674949	chr16	12204
LOC582468	2996077	scaffold_12	9717	L_var_24576	26944215	chr16	12182
LOC588964	3066022	scaffold_12	9718	L_var_24577	27013615	chr16	12183
LOC592528	3098345	scaffold_12	9719	L_var_24633	28560736	chr16	12203
LOC100889828	3098428	scaffold_12	9720	L_var_24632	28560545	chr16	12202
LOC591550	3270902	scaffold_12	9721	L_var_24629	28484925	chr16	12201
LOC755600	3274606	scaffold_12	9722	L_var_24582	27145498	chr16	12184
LOC593947	3406207	scaffold_12	9724	L_var_24378	20360384	chr16	12101
LOC583334	3449093	scaffold_12	9725	L_var_24375	20323092	chr16	12100
LOC100890846	3518535	scaffold_12	9726	L_var_24178	14066971	chr16	11988
LOC587741	3553486	scaffold_12	9727	L_var_24181	14180434	chr16	11989
LOC581128	3553661	scaffold_12	9728	L_var_24183	14286366	chr16	11990
LOC590551	3607798	scaffold_12	9729	L_var_24529	25249670	chr16	12156
LOC100891194	3632129	scaffold_12	9730	L_var_24693	30451276	chr16	12218
LOC590810	3681499	scaffold_12	9731	L_var_24527	25218240	chr16	12155
LOC100892210	3696753	scaffold_12	9732	L_var_24738	31632724	chr16	12235
LOC586539	3778728	scaffold_12	9733	L_var_23933	6477162	chr16	11829
LOC105446757	3808104	scaffold_12	9734	L_var_23931	6454495	chr16	11828
LOC100888999	3954739	scaffold_12	9735	L_var_23818	3413652	chr16	11762
arc3	3987727	scaffold_12	9736	L_var_23819	3436308	chr16	11763
LOC587456	4094942	scaffold_12	9737	L_var_24244	16088797	chr16	12031
LOC588101	4259564	scaffold_12	9738	L_var_24245	16235890	chr16	12032
LOC105447431	4276149	scaffold_12	9739	L_var_24246	16272257	chr16	12033
LOC756336	4698226	scaffold_12	9740	L_var_24250	16301009	chr16	12034
LOC100893518	4744550	scaffold_12	9741	L_var_24251	16328179	chr16	12035
LOC588518	4769878	scaffold_12	9742	L_var_23820	3469019	chr16	11764
LOC100893657	4780921	scaffold_12	9743	L_var_23824	3526874	chr16	11765
LOC105447102	4796927	scaffold_12	9744	L_var_23825	3541174	chr16	11766
LOC577035	4798888	scaffold_12	9745	L_var_23826	3547249	chr16	11767
LOC577094	4823445	scaffold_12	9746	L_var_23827	3580351	chr16	11768
LOC577149	4826691	scaffold_12	9747	L_var_23832	3636836	chr16	11769
LOC591940	4989396	scaffold_12	9748	L_var_23834	3754878	chr16	11770
LOC592845	5066652	scaffold_12	9749	L_var_24383	20452002	chr16	12103
LOC576506	5336002	scaffold_12	9750	L_var_24243	16046358	chr16	12030
LOC100893224	5351477	scaffold_12	9751	L_var_24242	16031257	chr16	12029
LOC583848	5351833	scaffold_12	9752	L_var_24240	16017166	chr16	12028
LOC594176	5410688	scaffold_12	9753	L_var_24239	15972637	chr16	12027
LOC754083	5467828	scaffold_12	9754	L_var_24237	15906849	chr16	12026
LOC590413	5473164	scaffold_12	9755	L_var_24236	15894308	chr16	12025
LOC587438	5488686	scaffold_12	9756	L_var_24234	15858207	chr16	12024
LOC762503	5552139	scaffold_12	9757	L_var_24233	15810764	chr16	12023
LOC581625	5588844	scaffold_12	9758	L_var_24267	16731733	chr16	12042
LOC592748	5725543	scaffold_12	9759	L_var_24274	16825211	chr16	12043
LOC576173	5738013	scaffold_12	9760	L_var_24420	21428716	chr16	12118
LOC576106	5832340	scaffold_12	9761	L_var_24454	22544081	chr16	12131
LOC578404	5835688	scaffold_12	9762	L_var_24416	21340764	chr16	12117
LOC115922584	5866514	scaffold_12	9763	L_var_24452	22491076	chr16	12130
eif4e2	5867086	scaffold_12	9764	L_var_24414	21308081	chr16	12116
LOC100892418	5882577	scaffold_12	9765	L_var_24413	21296627	chr16	12115
LOC115922585	5900310	scaffold_12	9766	L_var_24448	22456316	chr16	12129
LOC576314	5938879	scaffold_12	9767	L_var_24447	22415654	chr16	12128
LOC591285	5972610	scaffold_12	9768	L_var_24446	22360450	chr16	12127
LOC575507	6055519	scaffold_12	9769	L_var_24405	21065986	chr16	12114
LOC590867	6099825	scaffold_12	9770	L_var_24404	20989968	chr16	12113
LOC100893007	6135197	scaffold_12	9771	L_var_24441	22178882	chr16	12126
LOC579474	6141822	scaffold_12	9772	L_var_24402	20929627	chr16	12112
LOC753561	6178702	scaffold_12	9773	L_var_24439	22125101	chr16	12125
LOC100892143	6178880	scaffold_12	9774	L_var_24438	22124980	chr16	12124
LOC582808	6221524	scaffold_12	9775	L_var_24437	22086888	chr16	12123
LOC584537	6264311	scaffold_12	9776	L_var_24395	20804259	chr16	12111
LOC755633	6309637	scaffold_12	9777	L_var_24394	20788919	chr16	12110
LOC592107	6414924	scaffold_12	9778	L_var_24392	20698323	chr16	12109
LOC590089	6417421	scaffold_12	9779	L_var_24391	20695593	chr16	12108
LOC592569	6445227	scaffold_12	9780	L_var_24390	20646355	chr16	12107
LOC575753	6466478	scaffold_12	9781	L_var_24389	20609023	chr16	12106
LOC591575	6547989	scaffold_12	9782	L_var_24606	27775230	chr16	12191
LOC100891506	6581502	scaffold_12	9783	L_var_24608	27951806	chr16	12192
LOC591648	6581643	scaffold_12	9784	L_var_24604	27728664	chr16	12190
LOC100891440	6597306	scaffold_12	9785	L_var_24610	27980800	chr16	12193
LOC105439734	6598590	scaffold_12	9786	L_var_24611	27983913	chr16	12194
LOC100891364	6657282	scaffold_12	9787	L_var_24612	28048615	chr16	12195
LOC753908	6660765	scaffold_12	9788	L_var_24613	28050120	chr16	12196
LOC590003	6730219	scaffold_12	9789	L_var_24614	28117836	chr16	12197
LOC575318	7062458	scaffold_12	9790	L_var_24379	20381735	chr16	12102
LOC590257	7296795	scaffold_12	9793	L_var_24127	12655206	chr16	11965
LOC583587	7321457	scaffold_12	9794	L_var_24128	12698472	chr16	11966
LOC115922589	7321583	scaffold_12	9795	L_var_24129	12698579	chr16	11967
LOC589987	7372023	scaffold_12	9796	L_var_24130	12728507	chr16	11968
LOC115922590	7416032	scaffold_12	9797	L_var_24131	12775642	chr16	11969
LOC592145	7458823	scaffold_12	9798	L_var_24132	12813281	chr16	11970
LOC100892268	7596864	scaffold_12	9799	L_var_24137	12872427	chr16	11972
LOC115922593	7638890	scaffold_12	9800	L_var_24138	12880497	chr16	11973
LOC590928	7654668	scaffold_12	9801	L_var_24589	27351981	chr16	12187
LOC105447141	8039062	scaffold_12	9802	L_var_24586	27253216	chr16	12185
LOC105443981	8049506	scaffold_12	9803	L_var_24373	20245514	chr16	12099
LOC115918524	8178097	scaffold_12	9804	L_var_24371	20133429	chr16	12098
LOC585098	8192431	scaffold_12	9805	L_var_24370	20109755	chr16	12097
LOC753164	8207608	scaffold_12	9806	L_var_24144	12966442	chr16	11977
LOC583794	8384770	scaffold_12	9807	L_var_24135	12847386	chr16	11971
LOC115918087	8660887	scaffold_12	9808	L_var_24588	27339922	chr16	12186
LOC100891737	8718810	scaffold_12	9809	L_var_24623	28338771	chr16	12200
LOC582502	8946332	scaffold_12	9810	L_var_23990	7813641	chr16	11865
LOC115922610	9004710	scaffold_12	9811	L_var_24147	12999451	chr16	11978
LOC578589	9146315	scaffold_12	9812	L_var_24148	13048117	chr16	11979
LOC105443979	9225663	scaffold_12	9813	L_var_24150	13133047	chr16	11980
LOC574955	9232155	scaffold_12	9814	L_var_24151	13144082	chr16	11981
LOC105443983	9245500	scaffold_12	9815	L_var_24152	13157085	chr16	11982
LOC578464	9375459	scaffold_12	9816	L_var_24154	13282416	chr16	11983
LOC100892892	9444809	scaffold_12	9817	L_var_24156	13355491	chr16	11984
LOC100892972	9566240	scaffold_12	9818	L_var_24157	13419635	chr16	11985
LOC100892824	9636861	scaffold_12	9819	L_var_24160	13497344	chr16	11986
LOC100891731	9761688	scaffold_12	9820	L_var_24718	31114942	chr16	12230
LOC574771	9859411	scaffold_12	9821	L_var_24715	30857336	chr16	12229
LOC105443075	9883125	scaffold_12	9822	L_var_24714	30819723	chr16	12228
LOC105437373	10062502	scaffold_12	9823	L_var_24711	30779271	chr16	12227
LOC115918525	10079946	scaffold_12	9824	L_var_24709	30749724	chr16	12225
LOC582091	10108550	scaffold_12	9825	L_var_24727	31407224	chr16	12231
LOC115918526	10123841	scaffold_12	9826	L_var_24704	30681583	chr16	12222
LOC115918548	10180173	scaffold_12	9827	L_var_24730	31493432	chr16	12232
LOC115918527	10212689	scaffold_12	9828	L_var_24700	30593642	chr16	12220
LOC105440958	10248647	scaffold_12	9829	L_var_24734	31541536	chr16	12233
LOC105440950	10316712	scaffold_12	9830	L_var_24698	30556479	chr16	12219
LOC579563	10426106	scaffold_12	9831	L_var_24074	10950480	chr16	11926
LOC587991	10733491	scaffold_12	9833	L_var_23972	7306800	chr16	11855
LOC753724	11385490	scaffold_12	9834	L_var_23848	4288590	chr16	11781
LOC115922628	11524408	scaffold_12	9835	L_var_24708	30749759	chr16	12226
LOC115922629	11561098	scaffold_12	9836	L_var_24706	30698133	chr16	12224
LOC105439288	11572366	scaffold_12	9837	L_var_24705	30686711	chr16	12223
LOC115922630	11640187	scaffold_12	9838	L_var_24702	30622948	chr16	12221
LOC105442482	11812599	scaffold_12	9839	L_var_24736	31606499	chr16	12234
LOC100893286	12071420	scaffold_12	9841	L_var_23979	7490206	chr16	11858
LOC582688	12117720	scaffold_12	9842	L_var_23975	7435300	chr16	11857
LOC105440952	12213113	scaffold_12	9843	L_var_23973	7362224	chr16	11856
LOC105447242	12263252	scaffold_12	9844	L_var_23971	7305750	chr16	11854
LOC115922633	12377753	scaffold_12	9845	L_var_23967	7128992	chr16	11853
LOC100888914	12415185	scaffold_12	9846	L_var_23844	4078138	chr16	11778
LOC593032	12958736	scaffold_12	9847	L_var_23845	4099379	chr16	11779
LOC115922635	13134446	scaffold_12	9848	L_var_23847	4248590	chr16	11780
LOC593353	13169019	scaffold_12	9849	L_var_23879	5009143	chr16	11802
LOC100890941	13262612	scaffold_12	9850	L_var_23877	4930114	chr16	11801
LOC752125	13312993	scaffold_12	9851	L_var_23876	4901125	chr16	11800
LOC100891018	13336134	scaffold_12	9852	L_var_23874	4848437	chr16	11799
LOC583938	13350951	scaffold_12	9853	L_var_23870	4757083	chr16	11798
LOC765169	13446484	scaffold_12	9854	L_var_23868	4701287	chr16	11797
LOC105444017	13446757	scaffold_12	9855	L_var_23866	4695660	chr16	11796
LOC100892912	13459512	scaffold_12	9856	L_var_23865	4676710	chr16	11795
LOC100891946	13482604	scaffold_12	9857	L_var_23864	4654794	chr16	11794
LOC100891874	13537754	scaffold_12	9858	L_var_23863	4607889	chr16	11793
LOC594444	13582350	scaffold_12	9859	L_var_23861	4560468	chr16	11791
LOC588984	13591442	scaffold_12	9860	L_var_23860	4550730	chr16	11790
LOC100888070	13835339	scaffold_12	9861	L_var_23764	1689145	chr16	11736
LOC100887881	13839906	scaffold_12	9862	L_var_23765	1721918	chr16	11737
LOC582616	13884630	scaffold_12	9863	L_var_23766	1740171	chr16	11738
LOC579053	13887643	scaffold_12	9864	L_var_23767	1789468	chr16	11739
LOC582903	14046119	scaffold_12	9865	L_var_23771	1960403	chr16	11740
LOC593568	14321499	scaffold_12	9866	L_var_23777	2058113	chr16	11741
LOC100891422	14324159	scaffold_12	9867	L_var_23716	234335	chr16	11698
LOC577117	14353435	scaffold_12	9868	L_var_23715	184445	chr16	11697
LOC576679	14524920	scaffold_12	9870	L_var_23880	5014440	chr16	11803
LOC576613	14556402	scaffold_12	9871	L_var_23881	5036785	chr16	11804
LOC583677	14659544	scaffold_12	9872	L_var_23935	6501296	chr16	11831
LOC583656	14680664	scaffold_12	9873	L_var_23936	6520583	chr16	11832
LOC764852	14688746	scaffold_12	9874	L_var_23937	6540092	chr16	11833
LOC583633	14688750	scaffold_12	9875	L_var_23938	6541534	chr16	11834
LOC100890195	14720631	scaffold_12	9876	L_var_23940	6575367	chr16	11835
LOC105441735	14733931	scaffold_12	9877	L_var_23943	6627078	chr16	11837
LOC105441732	14737206	scaffold_12	9878	L_var_23944	6633131	chr16	11838
LOC593993	14752511	scaffold_12	9879	L_var_23945	6653143	chr16	11839
LOC100891001	15191611	scaffold_12	9880	L_var_24124	12434637	chr16	11964
LOC583099	15222090	scaffold_12	9881	L_var_24472	23265256	chr16	12139
LOC100889113	15245187	scaffold_12	9882	L_var_24500	24172446	chr16	12149
LOC115918514	15322456	scaffold_12	9883	L_var_24501	24211888	chr16	12150
LOC592766	15521387	scaffold_12	9884	L_var_24508	24435279	chr16	12151
LOC590327	15655987	scaffold_12	9885	L_var_24487	23661772	chr16	12141
LOC590350	15656195	scaffold_12	9886	L_var_24510	24459081	chr16	12152
LOC579951	15711716	scaffold_12	9887	L_var_24489	23713101	chr16	12142
LOC115922476	15776088	scaffold_12	9888	L_var_24491	23791948	chr16	12143
LOC579709	15806268	scaffold_12	9889	L_var_24492	23846021	chr16	12144
LOC579643	15810790	scaffold_12	9890	L_var_24514	24675812	chr16	12153
LOC755730	15833579	scaffold_12	9891	L_var_24494	23932151	chr16	12145
LOC100889809	15898536	scaffold_12	9892	L_var_24223	15543237	chr16	12016
LOC752814	15898781	scaffold_12	9893	L_var_24225	15559987	chr16	12017
LOC585136	15945987	scaffold_12	9894	L_var_24226	15607269	chr16	12018
LOC585180	15957014	scaffold_12	9895	L_var_24227	15617597	chr16	12019
LOC100890056	15964535	scaffold_12	9896	L_var_24357	19819552	chr16	12089
LOC583781	16024694	scaffold_12	9897	L_var_24081	11252644	chr16	11932
LOC105444076	16083573	scaffold_12	9898	L_var_24422	21508760	chr16	12119
LOC100890574	16126178	scaffold_12	9899	L_var_24456	22678890	chr16	12132
LOC576886	16233148	scaffold_12	9900	L_var_24352	19726418	chr16	12088
LOC757199	16255775	scaffold_12	9901	L_var_24350	19670903	chr16	12087
LOC583119	16274337	scaffold_12	9902	L_var_24349	19616425	chr16	12086
LOC581001	16291473	scaffold_12	9903	L_var_24346	19588628	chr16	12085
LOC115922654	16413516	scaffold_12	9904	L_var_24343	19338494	chr16	12083
LOC105438855	16499765	scaffold_12	9905	L_var_24342	19249485	chr16	12082
LOC575991	16524643	scaffold_12	9906	L_var_23858	4508291	chr16	11789
LOC763378	16554192	scaffold_12	9907	L_var_23744	1272013	chr16	11721
LOC575524	16582954	scaffold_12	9908	L_var_23745	1301181	chr16	11722
LOC115922663	17115155	scaffold_12	9909	L_var_23747	1317271	chr16	11723
LOC763427	17209945	scaffold_12	9910	L_var_23748	1357331	chr16	11724
LOC591240	17240182	scaffold_12	9911	L_var_23750	1407250	chr16	11726
LOC585441	17243007	scaffold_12	9912	L_var_24282	17221559	chr16	12046
LOC100890186	17287941	scaffold_12	9913	L_var_24281	17168856	chr16	12045
LOC115922668	17864449	scaffold_12	9914	L_var_24427	21677233	chr16	12120
LOC587286	17940120	scaffold_12	9915	L_var_24101	11932991	chr16	11947
LOC584986	17947693	scaffold_12	9916	L_var_24102	11955408	chr16	11948
LOC100889323	17982380	scaffold_12	9917	L_var_24313	18118584	chr16	12062
LOC105444952	18170302	scaffold_12	9918	L_var_24100	11924418	chr16	11946
LOC592281	18189873	scaffold_12	9919	L_var_24098	11902231	chr16	11944
LOC592260	18190058	scaffold_12	9920	L_var_24099	11904694	chr16	11945
LOC579095	18256381	scaffold_12	9921	L_var_24097	11870159	chr16	11943
LOC584467	18298600	scaffold_12	9922	L_var_24071	10831556	chr16	11924
LOC115922482	18307707	scaffold_12	9923	L_var_24070	10804909	chr16	11923
LOC578870	18409268	scaffold_12	9924	L_var_24069	10729250	chr16	11922
LOC584731	18414560	scaffold_12	9925	L_var_24068	10720416	chr16	11921
LOC584710	18439879	scaffold_12	9926	L_var_24067	10693260	chr16	11920
LOC584681	18464489	scaffold_12	9927	L_var_23934	6477335	chr16	11830
LOC763684	18499320	scaffold_12	9928	L_var_24072	10895865	chr16	11925
LOC105444494	18512761	scaffold_12	9929	L_var_24095	11790292	chr16	11942
LOC763703	18528814	scaffold_12	9930	L_var_24094	11780363	chr16	11941
LOC754790	18574968	scaffold_12	9931	L_var_24093	11737712	chr16	11940
LOC100893148	18585878	scaffold_12	9932	L_var_24092	11732863	chr16	11939
LOC593310	18684120	scaffold_12	9933	L_var_24090	11621455	chr16	11938
LOC593302	18694091	scaffold_12	9934	L_var_23815	3363140	chr16	11760
LOC593294	18694263	scaffold_12	9935	L_var_23814	3363002	chr16	11759
LOC752094	18785248	scaffold_12	9936	L_var_23813	3312868	chr16	11758
LOC577617	18946407	scaffold_12	9937	L_var_24365	19973638	chr16	12094
LOC577429	19003711	scaffold_12	9938	L_var_24366	20026206	chr16	12095
LOC115922483	19055911	scaffold_12	9939	L_var_24369	20100717	chr16	12096
LOC115922485	19285854	scaffold_12	9941	L_var_23900	5549275	chr16	11816
LOC100889799	19341155	scaffold_12	9942	L_var_23898	5508714	chr16	11814
LOC752413	19351989	scaffold_12	9943	L_var_23897	5492950	chr16	11813
LOC763796	19433600	scaffold_12	9944	L_var_23895	5406305	chr16	11812
LOC115922675	19437705	scaffold_12	9945	L_var_23894	5402683	chr16	11811
LOC588619	19621571	scaffold_12	9946	L_var_23885	5173518	chr16	11805
LOC115917918	19674919	scaffold_12	9947	L_var_24284	17267171	chr16	12048
LOC584095	19688338	scaffold_12	9948	L_var_24286	17295387	chr16	12049
LOC100891984	19812586	scaffold_12	9949	L_var_24296	17622631	chr16	12053
LOC115918534	19944584	scaffold_12	9950	L_var_24311	18021686	chr16	12060
COLP4alpha	20059413	scaffold_12	9951	L_var_24303	17897799	chr16	12057
COLP3alpha	20068788	scaffold_12	9952	L_var_24301	17821042	chr16	12056
LOC587597	20179781	scaffold_12	9953	L_var_24299	17691214	chr16	12055
LOC587622	20211877	scaffold_12	9954	L_var_24298	17668091	chr16	12054
LOC755694	20311272	scaffold_12	9955	L_var_24305	17961695	chr16	12058
LOC115918535	20355833	scaffold_12	9956	L_var_24312	18051484	chr16	12061
LOC105436564	20458597	scaffold_12	9957	L_var_24295	17619276	chr16	12052
LOC584901	20539288	scaffold_12	9958	L_var_24294	17541333	chr16	12051
LOC115922693	20613861	scaffold_12	9959	L_var_24283	17226788	chr16	12047
LOC584312	20640783	scaffold_12	9960	L_var_23886	5207711	chr16	11806
LOC115922695	20644367	scaffold_12	9961	L_var_23887	5210767	chr16	11807
LOC115922696	20676400	scaffold_12	9962	L_var_23888	5245034	chr16	11808
LOC582918	20751385	scaffold_12	9963	L_var_23892	5332133	chr16	11809
LOC752674	20796752	scaffold_12	9964	L_var_23893	5381954	chr16	11810
LOC100889492	20914846	scaffold_12	9965	L_var_23899	5518570	chr16	11815
LOC576544	21330924	scaffold_12	9966	L_var_24142	12961400	chr16	11976
LOC594198	21383658	scaffold_12	9967	L_var_23839	3869044	chr16	11775
LOC105438643	21385994	scaffold_12	9968	L_var_23838	3863530	chr16	11774
LOC105438644	21413919	scaffold_12	9969	L_var_23837	3854582	chr16	11773
LOC588375	21447073	scaffold_12	9970	L_var_23836	3824337	chr16	11772
LOC580180	21453928	scaffold_12	9971	L_var_23835	3809593	chr16	11771
LOC373219	21546094	scaffold_12	9972	L_var_24594	27440582	chr16	12188
LOC589396	21562489	scaffold_12	9973	L_var_24618	28238098	chr16	12198
LOC100890826	21572779	scaffold_12	9974	L_var_24619	28257048	chr16	12199
LOC586307	21583485	scaffold_12	9975	L_var_24139	12894700	chr16	11974
LOC756814	21598678	scaffold_12	9976	L_var_24140	12912180	chr16	11975
LOC755184	21609127	scaffold_12	9977	L_var_23808	2922936	chr16	11756
LOC100889186	21619179	scaffold_12	9978	L_var_23817	3403292	chr16	11761
LOC105447117	21624091	scaffold_12	9979	L_var_23912	6123775	chr16	11825
LOC575673	21666518	scaffold_12	9980	L_var_23911	6057190	chr16	11824
LOC587143	21782907	scaffold_12	9981	L_var_23910	5932701	chr16	11823
LOC576010	21787107	scaffold_12	9982	L_var_24064	10681262	chr16	11919
LOC582199	21850925	scaffold_12	9983	L_var_24063	10618496	chr16	11918
LOC576304	21855033	scaffold_12	9984	L_var_24062	10615542	chr16	11917
LOC105438041	21966979	scaffold_12	9985	L_var_23959	6940926	chr16	11848
SoxB2	22023631	scaffold_12	9986	L_var_24061	10455360	chr16	11916
SoxB1	22216147	scaffold_12	9987	L_var_24060	10254516	chr16	11915
LOC764265	22307809	scaffold_12	9988	L_var_24059	10116613	chr16	11914
LOC115922873	22310080	scaffold_12	9989	L_var_24055	10032068	chr16	11913
LOC105440856	22317010	scaffold_12	9990	L_var_24054	10025999	chr16	11912
LOC105440857	22334877	scaffold_12	9991	L_var_24053	10003710	chr16	11911
LOC587391	22368732	scaffold_12	9992	L_var_24051	9961749	chr16	11910
LOC592256	22372220	scaffold_12	9993	L_var_24050	9931824	chr16	11909
LOC590355	22581997	scaffold_12	9994	L_var_24048	9772179	chr16	11908
LOC591430	22614561	scaffold_12	9995	L_var_24204	15037776	chr16	12003
LOC100893082	22628950	scaffold_12	9996	L_var_24047	9737242	chr16	11907
LOC100893162	22640926	scaffold_12	9997	L_var_24046	9712431	chr16	11906
LOC765159	22689403	scaffold_12	9998	L_var_24044	9645448	chr16	11905
LOC592453	22859731	scaffold_12	9999	L_var_24043	9421166	chr16	11904
LOC592411	22888773	scaffold_12	10000	L_var_24042	9399000	chr16	11903
LOC594824	22894157	scaffold_12	10001	L_var_24041	9392432	chr16	11902
LOC592713	22934094	scaffold_12	10002	L_var_24039	9334545	chr16	11901
LOC587739	22981918	scaffold_12	10003	L_var_24036	9264292	chr16	11900
LOC584590	23037548	scaffold_12	10004	L_var_24034	9220927	chr16	11899
LOC592591	23100851	scaffold_12	10006	L_var_24031	9144206	chr16	11898
LOC115922714	23229976	scaffold_12	10007	L_var_24030	9010414	chr16	11896
LOC577600	23230309	scaffold_12	10008	L_var_24029	9011256	chr16	11897
LOC578199	23319779	scaffold_12	10009	L_var_24027	8891011	chr16	11895
LOC589243	23367861	scaffold_12	10010	L_var_24026	8855244	chr16	11894
LOC589226	23416829	scaffold_12	10011	L_var_24024	8825696	chr16	11893
LOC105445026	23479804	scaffold_12	10012	L_var_24023	8793292	chr16	11892
LOC105445020	23523666	scaffold_12	10013	L_var_24022	8760099	chr16	11891
LOC754694	23547847	scaffold_12	10014	L_var_24021	8731603	chr16	11890
LOC585167	23653830	scaffold_12	10016	L_var_24019	8659710	chr16	11888
LOC100890904	23679062	scaffold_12	10017	L_var_24017	8621998	chr16	11887
LOC591026	23775747	scaffold_12	10018	L_var_24016	8537809	chr16	11886
LOC587687	23912784	scaffold_12	10019	L_var_24014	8459168	chr16	11885
LOC588042	23944646	scaffold_12	10020	L_var_24012	8334418	chr16	11884
LOC115922718	24108851	scaffold_12	10021	L_var_24009	8264960	chr16	11882
LOC591982	24251440	scaffold_12	10022	L_var_24010	8320417	chr16	11883
LOC100892321	24266679	scaffold_12	10023	L_var_24008	8247442	chr16	11881
LOC100890791	24315683	scaffold_12	10024	L_var_24007	8233178	chr16	11880
LOC100890706	24324158	scaffold_12	10025	L_var_24006	8214942	chr16	11879
LOC100890621	24355978	scaffold_12	10026	L_var_24005	8165160	chr16	11878
